Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2014-09,Metro,5043,*,250,34,270,14,302.5,0,,23,290,75,285,0,,10,300,57,360,*,520,41,320,110,344,*,147.5,185,320
2014-09,Metro,5044,*,215,30,320,6,350,0,,14,295,55,315,0,,*,320,26,400,*,400,7,440,40,395,0,,95,350
2014-09,Metro,5045,59,285,144,300,26,535,*,280,62,282.5,295,300,*,347.5,12,337.5,32,450,11,470,26,440,85,440,0,,375,332.5
2014-09,Metro,5046,*,220,22,277.5,8,356,*,332,13,275,45,280,*,197.5,9,350,31,400,*,430,16,370,65,380,0,,110,332
2014-09,Metro,5047,*,270,*,267.5,*,328,0,,*,200,10,270,*,150,*,320,32,365,7,420,13,340,60,365,0,,70,340
2014-09,Metro,5048,*,300,27,290,*,375,0,,8,292.5,40,295,0,,6,320,41,400,12,492.5,14,357.5,75,400,0,,110,355
2014-09,Metro,5049,*,232.5,14,295,*,300,0,,7,270,25,280,0,,*,325,20,415,7,600,18,345,50,390,0,,75,360
2014-09,Metro,5050,0,,*,275,0,,0,,*,300,*,300,*,192.5,0,,7,380,9,410,*,385,25,385,0,,30,375
2014-09,Metro,5051,*,320,6,280,*,362.5,0,,0,,10,300,0,,*,340,17,360,9,450,7,440,35,400,0,,45,380
2014-09,Metro,5052,0,,0,,0,,0,,0,,0,,0,,*,345,7,360,*,495,*,350,15,350,0,,15,350
2014-09,Metro,5061,13,260,31,300,*,390,0,,9,300,55,295,0,,7,395,15,533,8,605,9,345,40,475,0,,95,330
2014-09,Metro,5062,*,210,26,277.5,*,330,0,,9,295,40,280,*,210,6,362.5,14,472.5,7,625,15,360,45,437.5,0,,85,320
2014-09,Metro,5063,10,245,37,320,12,430,0,,19,290,80,300,0,,15,380,12,490,9,480,16,450,50,455,0,,130,365
2014-09,Metro,5064,6,225,10,315,*,355,0,,*,330,20,305,0,,*,250,6,470,8,625,*,480,20,507.5,0,,40,372.5
2014-09,Metro,5065,13,240,29,310,8,402.5,*,600,14,265,65,290,*,240,*,400,17,470,*,600,10,525,30,477.5,0,,95,340
2014-09,Metro,5066,*,245,10,262.5,*,390,0,,6,292.5,25,265,*,120,0,,17,480,9,750,8,350,35,480,0,,60,415
2014-09,Metro,5067,10,250,57,342,20,442.5,0,,32,325,120,350,0,,25,365,33,520,*,680,20,405,80,427.5,*,280,205,382.5
2014-09,Metro,5068,*,250,44,300,7,400,0,,14,300,70,300,*,140,6,337.5,17,425,8,560,13,390,45,410,*,110,115,330
2014-09,Metro,5069,6,230,22,280,*,372.5,*,170,13,280,45,280,0,,7,380,17,410,9,640,9,390,40,425,*,192.5,85,350
2014-09,Metro,5070,*,230,53,280,*,350,0,,15,250,75,280,*,203.75,*,280,15,430,6,437.5,18,330,45,355,15,160.6,135,285
2014-09,Metro,5072,7,200,18,292.5,7,425,0,,9,275,40,285,*,225,*,307.5,21,350,8,460,14,395,50,370,*,150,90,322.5
2014-09,Metro,5073,*,150,25,275,*,325,0,,12,267.5,40,275,*,180,*,330,25,385,11,470,22,332.5,60,362.5,0,,105,320
2014-09,Metro,5074,*,200,21,260,*,360,*,310,16,257.5,45,263.5,0,,8,292.5,33,340,*,290,27,296,70,310,0,,115,296
2014-09,Metro,5075,0,,11,265,8,360,0,,8,302.5,25,290,0,,*,259,15,340,12,420,14,310,45,345,*,160.5,70,325
2014-09,Metro,5076,0,,*,285,*,340,0,,*,250,10,285,0,,0,,9,385,*,317.5,12,350,25,380,0,,35,345
2014-09,Metro,5081,*,254.5,29,280,*,340,0,,7,245,45,275,*,430,*,342.5,12,400,10,612.5,8,480,35,425,0,,80,330
2014-09,Metro,5082,15,225,40,280,18,345,*,165,18,250,90,275,*,192.5,16,337.5,46,382.5,*,330,27,375,95,360,0,,185,315
2014-09,Metro,5083,*,225,21,280,*,300,*,270,6,250,35,275,0,,7,350,26,377.5,*,435,11,180,45,350,*,160,80,305
2014-09,Metro,5084,*,110,9,250,*,290,0,,*,240.9,20,250,0,,11,280,33,300,8,362.5,31,295,85,295,*,130,100,292.5
2014-09,Metro,5085,*,200,9,250,*,280,0,,*,265,20,235,*,220,13,300,97,350,10,415,65,295,185,330,*,120,205,322.5
2014-09,Metro,5086,12,185,15,270,*,320,0,,14,182,45,230,0,,6,267.5,77,340,11,400,47,288,140,315,*,186,190,296
2014-09,Metro,5087,*,215,30,260,9,290,0,,*,295,45,260,0,,*,305,36,350,8,420,33,300,80,350,0,,120,300
2014-09,Metro,5088,0,,8,250,*,270,0,,*,250,10,250,0,,0,,9,290,*,402.5,10,297.5,20,300,0,,35,275
2014-09,Metro,5089,0,,*,300,0,,0,,0,,*,300,0,,*,150,10,320,*,377.5,10,375,25,345,0,,25,342.5
2014-09,Metro,5090,0,,9,270,*,365,0,,*,295,10,280,*,197.5,*,265,14,322.5,*,320,8,377.5,25,320,0,,40,295
2014-09,Metro,5091,*,190,*,240,0,,0,,*,247.5,5,200,0,,*,295,12,330,6,365,*,310,25,332.5,0,,30,315
2014-09,Metro,5092,0,,17,280,*,370,0,,7,280,30,282.5,0,,*,275,30,327.5,7,350,18,317.5,55,330,0,,85,302.5
2014-09,Metro,5093,*,180,*,240,*,295,0,,*,260,10,230,0,,*,300,29,310,*,325,*,345,35,310,0,,45,310
2014-09,Metro,5094,*,170,*,220,0,,0,,0,,*,170,0,,0,,*,300,0,,*,300,*,300,0,,10,300
2014-09,Metro,5095,6,142.625,78,310,38,350,*,400,40,300,165,315,*,215,16,330,92,360,13,470,42,357.5,165,360,*,75,330,340
2014-09,Metro,5096,0,,7,220,*,265,*,350,8,267.5,20,265,0,,*,232.5,38,300,*,365,29,300,75,300,0,,95,295
2014-09,Metro,5097,0,,8,267.5,*,335,0,,7,285,15,272.5,0,,*,307.5,26,327.5,9,395,14,310,50,335,0,,65,320
2014-09,Metro,5098,7,200,0,,*,300,0,,*,88.5,10,185,0,,*,300,29,300,*,475,26,300,65,300,0,,75,300
2014-09,Metro,5107,0,,*,260,*,300,0,,*,214.8,10,270,0,,*,232,41,290,6,395,43,288,90,288,0,,100,288
2014-09,Metro,5108,9,167.5,56,220,26,292.5,*,350,53,210,145,225,0,,10,250,137,290,19,325,94,270,260,280,0,,405,265
2014-09,Metro,5109,0,,25,230,*,275,0,,16,207.5,45,225,0,,*,265,59,300,15,350,31,280,105,300,0,,155,280
2014-09,Metro,5110,0,,*,255,*,315,0,,0,,*,300,0,,*,280,20,310,7,350,14,297.5,45,300,0,,50,300
2014-09,Metro,5112,16,220,10,203,*,270,0,,20,202.5,50,220,*,90,*,230,101,255,14,300,64,232.5,185,250,0,,235,240
2014-09,Metro,5113,6,128,*,122.5,*,255,0,,14,160,25,153,0,,8,202.5,157,240,7,300,84,240,255,240,0,,280,230.5
2014-09,Metro,5114,0,,6,240,6,252.5,0,,6,68.5,20,223.3,*,380,7,141.3,157,280,56,320,152,270,375,280,0,,390,280
2014-09,Metro,5115,*,156,*,188,0,,*,285,21,188,30,188,0,,0,,62,275,21,300,65,285,150,282.5,0,,175,280
2014-09,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,*,340,0,,0,,*,340,0,,*,340
2014-09,Metro,5120,0,,0,,0,,0,,0,,0,,0,,0,,*,280,*,415,*,370,*,375,0,,*,375
2014-09,Metro,5121,0,,0,,0,,0,,0,,0,,0,,0,,*,312.5,*,450,*,150,*,260,0,,*,260
2014-09,Metro,5125,0,,*,280,11,300,*,360,8,310,25,300,0,,*,320,38,345,7,435,20,320,65,340,0,,90,340
2014-09,Metro,5126,0,,*,270,*,295,0,,*,290,*,270,0,,0,,11,325,0,,11,315,20,322.5,0,,25,315
2014-09,Metro,5127,0,,*,275,7,320,0,,*,305,15,300,0,,0,,6,360,*,430,6,329.5,15,365,0,,30,320
2014-09,Metro,5157,*,175,0,,0,,0,,0,,*,175,0,,0,,0,,0,,0,,0,,0,,*,175
2014-09,Metro,5158,0,,7,285,0,,0,,*,270,10,282.5,*,220,*,437.5,48,345,23,420,22,350,100,350,0,,105,350
2014-09,Metro,5159,*,190,*,275,*,300,*,490,*,280,5,280,*,160,*,300,57,340,24,450,37,340,120,350,0,,125,350
2014-09,Metro,5161,*,250,*,280,*,315,*,265,*,278.5,10,272.5,0,,0,,28,312.5,*,375,13,320,45,320,0,,55,315
2014-09,Metro,5162,*,210,33,250,15,290,*,312,17,265,70,264.5,*,165,8,257.5,68,300,19,360,70,300,165,300,0,,235,295
2014-09,Metro,5163,9,205,*,230,8,295,0,,12,205,30,220,0,,*,275,55,280,6,340,27,290,95,285,0,,125,280
2014-09,Metro,5164,7,220,*,159,8,264,0,,7,275,25,225,0,,*,242.5,13,280,*,300,25,280,40,280,0,,65,265
2014-09,Metro,5165,*,205,18,260,*,330,0,,12,250,40,260,0,,7,280,32,300,0,,29,300,70,300,6,167.75,110,290
2014-09,Metro,5166,0,,*,260,0,,0,,0,,*,260,*,225,0,,13,295,0,,12,305,25,295,0,,25,295
2014-09,Metro,5167,*,190,*,235,*,380,0,,*,360,10,242.5,0,,*,270,27,325,10,360,17,320,60,325,0,,70,322.5
2014-09,Metro,5168,0,,*,210,0,,0,,*,232.7,5,232.7,0,,*,215,23,320,*,360,9,290,40,310,0,,45,285
2014-09,Metro,5169,0,,6,277.5,11,320,0,,8,277.5,25,290,*,250,*,280,64,320,33,390,37,315,140,330,0,,165,325
2014-09,Metro,5170,0,,0,,0,,0,,0,,0,,0,,*,260,*,305,*,410,*,235,10,285,0,,10,285
2014-09,Metro,5171,0,,*,260,*,335,0,,0,,*,320,*,260,*,237.5,15,310,*,380,*,340,25,330,0,,30,325
2014-09,Metro,5172,0,,*,250,*,310,0,,*,310,*,310,0,,*,290,*,320,*,420,*,355,15,340,0,,15,315
2014-09,Metro,5173,0,,*,250,*,282.5,0,,*,200,10,255,0,,10,255,74,297.5,24,340,26,287.5,135,300,0,,145,300
2014-09,Metro,5174,0,,0,,0,,0,,0,,0,,0,,*,245,13,270,*,355,*,275,20,275,0,,20,275
2014-09,Rest of State,5072,*,240,*,315,0,,0,,*,285,*,295,0,,0,,*,402.5,0,,*,515,*,410,0,,10,335
2014-09,Rest of State,5115,0,,0,,0,,0,,0,,0,,0,,0,,*,350,*,300,0,,*,325,0,,*,325
2014-09,Rest of State,5116,*,726.25,*,205,*,290,0,,9,256,15,267.5,0,,0,,34,275,15,360,30,260,80,285,0,,95,280
2014-09,Rest of State,5118,*,164,23,230,*,250,*,345,10,240,40,230,*,160,11,265,42,297.5,17,380,31,260,105,290,0,,145,270
2014-09,Rest of State,5131,0,,0,,0,,0,,0,,0,,0,,0,,*,320,*,400,*,320,*,320,0,,*,320
2014-09,Rest of State,5134,0,,0,,0,,0,,0,,0,,0,,*,280,0,,0,,*,270,*,275,0,,*,275
2014-09,Rest of State,5136,0,,0,,0,,0,,*,250,*,250,0,,0,,*,400,*,450,0,,*,425,0,,*,400
2014-09,Rest of State,5138,0,,0,,0,,0,,0,,0,,0,,0,,*,330,0,,*,500,*,415,0,,*,415
2014-09,Rest of State,5140,0,,0,,0,,0,,0,,0,,0,,0,,*,310,0,,0,,*,310,0,,*,310
2014-09,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,0,,*,302.5,*,435,*,495,*,435,0,,*,435
2014-09,Rest of State,5144,*,180,0,,0,,0,,0,,*,180,0,,0,,0,,*,550,0,,*,550,0,,*,365
2014-09,Rest of State,5151,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,675,*,400,*,537.5,0,,*,537.5
2014-09,Rest of State,5152,0,,*,370,0,,0,,0,,*,370,0,,*,355,*,520,*,507.5,7,425,15,400,0,,20,400
2014-09,Rest of State,5153,0,,0,,0,,0,,0,,0,,0,,*,320,*,350,*,550,*,285,10,325,0,,10,325
2014-09,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,*,400,*,430,*,530,*,150,*,415,0,,*,415
2014-09,Rest of State,5155,0,,0,,0,,0,,0,,0,,*,320,*,300,*,385,*,500,8,390,15,382.5,0,,15,382.5
2014-09,Rest of State,5157,0,,0,,0,,0,,0,,0,,0,,*,230,0,,0,,0,,*,230,0,,*,230
2014-09,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,*,300,*,260,*,350,*,270,5,270,0,,5,270
2014-09,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,0,,*,242.5,0,,0,,*,242.5,0,,*,242.5
2014-09,Rest of State,5203,0,,*,330,0,,0,,0,,*,330,0,,*,200,*,270,0,,0,,*,247.5,0,,*,270
2014-09,Rest of State,5204,*,145,7,180,*,270,0,,*,180,15,175,0,,*,220,12,260,7,310,7,280,30,280,0,,45,255
2014-09,Rest of State,5210,0,,*,200,0,,0,,0,,*,200,0,,*,220,*,225,0,,0,,*,225,0,,5,225
2014-09,Rest of State,5211,*,155,19,195,11,250,*,310,8,195,45,202.5,0,,7,250,48,280,16,315,34,280,105,280,0,,150,260
2014-09,Rest of State,5212,*,205,*,250,0,,0,,*,215,5,235,0,,0,,7,260,*,320,8,260,20,280,0,,25,255
2014-09,Rest of State,5213,0,,0,,*,400,0,,0,,*,400,0,,0,,6,275,*,285,*,250,10,265,0,,10,275
2014-09,Rest of State,5214,*,180,*,200,*,275,0,,*,157.5,10,200,*,140,8,242.5,31,270,*,310,20,252.5,65,260,0,,75,255
2014-09,Rest of State,5220,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,165,*,165,0,,*,165
2014-09,Rest of State,5221,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,*,190,*,205,0,,*,205
2014-09,Rest of State,5222,0,,0,,0,,0,,0,,0,,0,,0,,*,252.5,0,,0,,*,252.5,0,,*,252.5
2014-09,Rest of State,5223,*,142.5,*,162.5,0,,0,,*,132.5,10,150,0,,0,,12,240,*,260,6,190,20,240,0,,30,200
2014-09,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,*,320,*,350,0,,0,,*,335,0,,*,335
2014-09,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,395,*,280,*,280,0,,*,280
2014-09,Rest of State,5234,0,,0,,0,,0,,*,110,*,110,*,210,*,270,*,317.5,*,345,*,320,10,285,0,,10,270
2014-09,Rest of State,5235,0,,*,200,0,,0,,0,,*,200,0,,*,300,*,310,*,270,*,320,5,305,0,,5,300
2014-09,Rest of State,5236,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,180,*,180,0,,*,180
2014-09,Rest of State,5238,0,,0,,0,,0,,0,,0,,0,,*,142.5,*,255,*,300,7,240,15,230,0,,15,230
2014-09,Rest of State,5241,0,,0,,0,,0,,0,,0,,*,160,*,310,6,322.5,*,350,*,285,15,315,0,,15,315
2014-09,Rest of State,5242,0,,0,,*,330,0,,0,,*,330,0,,0,,*,350,0,,*,330,*,330,0,,*,330
2014-09,Rest of State,5244,0,,*,260,*,285,*,395,0,,*,285,0,,0,,*,340,*,420,*,335,10,340,0,,15,340
2014-09,Rest of State,5245,0,,*,297.5,*,360,0,,*,275,*,297.5,0,,0,,*,410,*,580,*,560,10,495,0,,10,390
2014-09,Rest of State,5250,0,,0,,*,3300,0,,*,282.5,*,295,0,,*,245,11,320,*,430,*,330,20,340,0,,25,330
2014-09,Rest of State,5251,0,,8,257.5,25,300,*,360,8,282.5,40,293.5,0,,*,310,57,330,30,400,23,370,110,350,0,,155,330
2014-09,Rest of State,5252,0,,*,260,*,315,*,350,*,340,10,317.5,*,235,0,,19,310,8,390,14,335,40,330,0,,55,322.5
2014-09,Rest of State,5253,6,135,10,167.5,*,250,*,255,26,195,45,175,0,,9,200,68,245,28,280,95,240,200,245,0,,245,240
2014-09,Rest of State,5254,*,220,0,,*,285,*,295,0,,*,285,0,,0,,*,300,*,360,*,267.5,5,280,0,,10,285
2014-09,Rest of State,5255,0,,*,225,*,265,0,,*,255,10,260,0,,*,260,31,290,18,352.5,8,310,60,320,0,,70,300
2014-09,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,0,,*,242.5,*,500,*,260,*,262.5,0,,*,262.5
2014-09,Rest of State,5259,0,,0,,0,,0,,0,,0,,0,,0,,*,170,*,165,*,195,*,170,0,,*,170
2014-09,Rest of State,5260,0,,0,,0,,0,,*,190,*,190,0,,*,200,6,202.5,0,,7,200,15,200,0,,15,200
2014-09,Rest of State,5264,0,,0,,*,220,0,,0,,*,220,0,,*,160,*,200,0,,*,207.5,5,190,0,,5,200
2014-09,Rest of State,5265,0,,0,,0,,0,,0,,0,,0,,0,,*,165,0,,0,,*,165,0,,*,165
2014-09,Rest of State,5266,0,,0,,0,,0,,0,,0,,0,,0,,*,152.5,0,,*,130,*,150,0,,*,150
2014-09,Rest of State,5267,0,,0,,0,,0,,0,,0,,0,,0,,6,155,*,160,0,,5,160,0,,5,160
2014-09,Rest of State,5268,0,,*,215,*,260,0,,*,200,*,215,0,,*,197.5,11,230,*,250,6,250,20,232.5,0,,25,230
2014-09,Rest of State,5270,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,210,*,120,*,165,0,,*,165
2014-09,Rest of State,5271,*,160,*,180,*,240,0,,0,,10,180,*,135,8,225,30,240,0,,7,190,45,240,0,,60,227.5
2014-09,Rest of State,5275,0,,*,175,0,,0,,*,140,*,157.5,0,,*,195,7,180,*,265,*,212.5,15,210,0,,20,200
2014-09,Rest of State,5276,0,,*,152.5,*,220,0,,0,,*,155,0,,0,,*,220,*,267.5,*,260,10,242.5,0,,10,220
2014-09,Rest of State,5277,0,,0,,0,,0,,0,,0,,0,,*,175,7,180,*,290,0,,10,180,0,,10,180
2014-09,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,*,140,0,,0,,*,140,0,,*,140
2014-09,Rest of State,5279,0,,0,,0,,0,,0,,0,,0,,0,,*,120,0,,0,,*,120,0,,*,120
2014-09,Rest of State,5280,*,85,*,130,0,,0,,7,100,15,125,0,,*,120,20,190,*,180,11,145,35,175,0,,50,150
2014-09,Rest of State,5290,6,137.5,57,160,19,265,*,230,47,145,130,175,0,,17,170,87,245,20,305,66,214.5,190,232.5,0,,320,214.5
2014-09,Rest of State,5291,0,,*,63,0,,*,250,*,140,*,140,0,,*,175,7,250,*,215,*,160,15,200,0,,20,195
2014-09,Rest of State,5304,0,,0,,0,,0,,0,,0,,0,,0,,*,151.5,0,,0,,*,151.5,0,,*,151.5
2014-09,Rest of State,5307,0,,0,,0,,0,,0,,0,,0,,*,150,0,,*,190,*,210,*,190,0,,*,190
2014-09,Rest of State,5309,0,,0,,0,,0,,0,,0,,0,,0,,*,116,0,,0,,*,116,0,,*,116
2014-09,Rest of State,5320,0,,0,,0,,0,,0,,0,,0,,0,,*,146,0,,0,,*,146,0,,*,146
2014-09,Rest of State,5322,0,,0,,0,,0,,0,,0,,*,165,*,175,*,255,0,,0,,*,175,0,,*,175
2014-09,Rest of State,5330,*,140,*,125,*,225,0,,0,,*,140,0,,*,157.5,12,230,*,280,9,185,25,215,0,,30,210
2014-09,Rest of State,5331,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,250,0,,*,250
2014-09,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,0,,*,160,0,,*,160
2014-09,Rest of State,5333,0,,*,140,0,,0,,*,135,*,140,0,,*,172.5,20,225,*,280,11,183.5,40,220,0,,45,200
2014-09,Rest of State,5340,0,,*,135,0,,0,,*,135,*,135,0,,0,,*,190,*,300,*,205,*,200,0,,5,190
2014-09,Rest of State,5341,0,,*,210,*,250,0,,6,135,10,177.5,*,127.5,7,200,14,200,*,310,12,235,40,200,0,,50,200
2014-09,Rest of State,5342,0,,0,,0,,0,,0,,0,,0,,0,,*,260,*,220,0,,*,220,0,,*,220
2014-09,Rest of State,5343,*,170,13,175,*,245,0,,6,155,25,170,0,,*,180,23,185,6,240,14,197.5,45,195,0,,70,180
2014-09,Rest of State,5344,0,,0,,0,,0,,0,,0,,0,,0,,*,200,*,220,0,,*,210,0,,*,210
2014-09,Rest of State,5345,*,115,7,165,0,,0,,0,,10,152.5,0,,*,162.5,8,212.5,*,267.5,*,275,15,230,0,,25,185
2014-09,Rest of State,5346,0,,0,,0,,0,,0,,0,,0,,0,,*,235,0,,0,,*,235,0,,*,235
2014-09,Rest of State,5350,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,330,0,,*,330,0,,*,330
2014-09,Rest of State,5351,0,,*,235,*,110,0,,0,,*,220,*,180,*,250,8,290,*,360,*,340,20,310,0,,25,280
2014-09,Rest of State,5352,0,,9,220,*,287.5,0,,0,,10,245,*,180,*,240,25,290,7,330,*,340,40,300,0,,50,282.5
2014-09,Rest of State,5353,0,,0,,0,,0,,0,,0,,*,240,*,270,8,247.5,*,345,0,,15,270,0,,15,270
2014-09,Rest of State,5355,0,,*,175,0,,0,,*,97.5,*,159,0,,6,222.5,22,310,11,325,*,320,45,315,0,,50,310
2014-09,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2014-09,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,185,*,185,0,,*,185
2014-09,Rest of State,5360,0,,0,,0,,0,,0,,0,,*,155,0,,*,240,*,355,0,,5,280,0,,5,280
2014-09,Rest of State,5371,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,267.5,*,267.5,0,,*,267.5
2014-09,Rest of State,5372,0,,0,,0,,0,,0,,0,,0,,0,,6,295,*,370,*,300,10,300,0,,10,300
2014-09,Rest of State,5373,0,,*,190,0,,0,,*,177.5,*,182.5,*,170,*,230,8,232.5,*,300,*,192.5,15,230,0,,20,220
2014-09,Rest of State,5374,0,,0,,0,,0,,0,,0,,0,,0,,*,240,*,200,0,,*,235,0,,*,235
2014-09,Rest of State,5400,0,,0,,0,,0,,0,,0,,0,,0,,*,285,0,,0,,*,285,0,,*,285
2014-09,Rest of State,5401,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,260,0,,*,260,0,,*,260
2014-09,Rest of State,5410,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,450,0,,*,450,0,,*,450
2014-09,Rest of State,5411,0,,0,,0,,0,,0,,0,,0,,0,,*,267.5,0,,*,200,*,245,0,,*,245
2014-09,Rest of State,5412,0,,*,170,0,,0,,*,180,*,175,0,,*,195,*,235,0,,0,,*,230,0,,5,210
