Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2015-03,Metro,5025,0,,9,168.8,*,400,*,450,7,360,20,295,*,220,*,415,20,355,6,550,11,320,40,360,0,,60,352.5
2015-03,Metro,5031,*,176.25,18,297.5,9,375,*,650,18,290,50,300,*,242.5,11,370,39,420,9,475,35,380,100,397.5,*,149,145,375
2015-03,Metro,5032,*,230,44,270,*,390,0,,37,255,90,265,*,330,*,355,34,400,6,545,17,390,60,400,*,165,155,300
2015-03,Metro,5033,7,161,17,290,*,405,0,,21,270,45,270,0,,*,350,44,377.5,*,495,22,315,75,360,0,,120,310
2015-03,Metro,5034,*,240,63,295,13,400,*,667.5,24,290,110,300,*,200,10,360,21,430,9,460,14,457.5,55,440,*,160,165,315
2015-03,Metro,5035,7,240,36,272.5,7,380,0,,31,280,80,280,*,335,7,330,16,425,*,455,8,360,35,372.5,0,,115,300
2015-03,Metro,5037,11,230,51,260,11,420,0,,31,255,105,260,0,,*,340,22,380,*,420,21,365,50,377.5,0,,150,285
2015-03,Metro,5038,9,230,71,280,10,335,0,,49,265,140,275,*,195,7,350,49,390,13,450,32,350,100,370,*,166.5,245,305
2015-03,Metro,5039,7,200,19,265,*,312.5,0,,10,247.5,40,260,*,140,*,320,35,370,*,462.5,17,315,60,360,0,,95,310
2015-03,Metro,5040,0,,0,,0,,0,,0,,0,,0,,*,345,*,345,*,430,*,310,10,350,0,,10,350
2015-03,Metro,5041,*,245,30,280,0,,*,320,11,270,45,280,0,,9,260,21,385,11,520,11,430,50,405,0,,95,310
2015-03,Metro,5042,*,125.5,64,260,6,295,0,,23,260,95,260,0,,*,300,44,380,6,415,27,350,80,360,*,145,180,300
2015-03,Metro,5043,*,136.5,48,280,21,350,*,410,33,250,110,280,*,150,11,280,72,370,13,420,52,350,150,360,*,125,260,320
2015-03,Metro,5044,7,210,21,300,*,350,*,750,19,285,50,295,*,360,*,350,31,410,6,570,*,350,50,410,0,,100,337.5
2015-03,Metro,5045,49,325,125,300,33,400,*,370,58,300,265,312.5,*,215,20,355,35,450,14,665,23,440,95,440,*,465,360,340
2015-03,Metro,5046,*,202.185,28,280,8,352.5,0,,18,175,55,277.5,*,250,7,355,42,402.5,*,400,20,405,75,399,0,,130,350
2015-03,Metro,5047,*,270,*,197.5,*,412.5,0,,7,270,15,270,0,,*,360,47,390,8,465,22,395,80,400,0,,95,385
2015-03,Metro,5048,0,,31,310,13,400,0,,18,220,60,320,*,100,10,335,41,410,8,560,25,365,85,395,0,,145,365
2015-03,Metro,5049,*,225,12,270,6,356,*,480,9,250,30,280,*,197.5,*,320,24,372.5,8,445,17,400,55,387.5,0,,85,348
2015-03,Metro,5050,0,,*,295,0,,0,,0,,*,295,*,135,*,237.5,*,380,*,360,*,390,10,365,0,,15,340
2015-03,Metro,5051,0,,*,292.5,0,,0,,8,295,10,295,0,,*,340,12,425,9,470,13,370,35,425,0,,50,385
2015-03,Metro,5052,0,,*,250,0,,0,,0,,*,250,0,,*,300,*,400,7,535,8,375,20,400,0,,20,390
2015-03,Metro,5061,9,265,38,330,13,480,0,,26,337.5,85,330,0,,12,415,28,495,7,800,20,477.5,65,480,0,,155,390
2015-03,Metro,5062,*,220,39,280,0,,0,,10,280,50,280,0,,*,360,15,460,10,585,14,485,40,480,0,,95,325
2015-03,Metro,5063,7,285,43,340,12,445,*,480,38,305,100,335,*,330,22,400,21,475,10,627.5,14,507.5,70,450,0,,170,380
2015-03,Metro,5064,7,190,13,320,*,495,0,,*,300,25,310,0,,*,320,19,440,6,630,9,450,40,445,0,,65,400
2015-03,Metro,5065,22,260,39,295,*,456,0,,16,305,80,290,*,360,6,375,18,507.5,8,645,9,450,40,497.5,0,,120,320
2015-03,Metro,5066,*,255,13,325,0,,0,,*,295,20,320,*,375,6,375,18,460,6,480,9,440,40,447.5,*,195,60,400
2015-03,Metro,5067,9,245,70,327.5,17,475,0,,38,297.5,135,322.5,*,310,20,410,29,470,7,690,22,472.5,80,455,0,,215,390
2015-03,Metro,5068,7,245,50,302.5,*,320,0,,20,295,80,300,*,300,11,410,15,460,8,455,16,445,50,420,0,,135,325
2015-03,Metro,5069,6,212.5,21,295,8,417.5,*,595,14,287.5,50,295,*,175,6,395,19,480,*,680,9,400,40,467.5,0,,90,370
2015-03,Metro,5070,7,220,62,280,11,350,0,,41,270,120,275,*,150,*,330,34,405,15,450,23,370,80,392.5,17,135,215,295
2015-03,Metro,5072,9,220,27,285,6,380,0,,19,265,60,280,*,220,13,323,20,397.5,*,475,27,340,65,350,*,180,125,305
2015-03,Metro,5073,*,134.24,27,270,*,420,0,,23,270,55,270,*,77.5,6,325,38,350,6,410,31,375,85,350,0,,135,330
2015-03,Metro,5074,*,200,20,272.5,*,400,0,,14,260,40,270,0,,*,280,25,350,*,470,36,342.5,70,345,0,,110,320
2015-03,Metro,5075,*,166,*,220,9,390,0,,8,260,25,325,0,,*,280,21,320,*,387.5,12,340,40,335,0,,60,330
2015-03,Metro,5076,0,,*,260,*,64.6,0,,0,,*,162.3,0,,*,340,21,355,7,400,16,350,45,350,0,,50,350
2015-03,Metro,5081,16,305,62,370,*,420,*,490,21,280,105,350,*,145,7,340,23,450,6,740,9,395,45,420,0,,150,365
2015-03,Metro,5082,15,225,35,280,10,385,0,,24,280,85,275,*,226.25,17,335,44,400,14,490,33,375,110,387.5,6,130,200,320
2015-03,Metro,5083,*,247.5,22,270,*,320,0,,12,262.5,40,265,*,200,*,325,33,370,*,405,19,340,60,360,0,,100,320
2015-03,Metro,5084,*,190,18,247.5,*,267.5,0,,9,163,35,245,0,,7,265,44,327.5,10,400,27,300,90,317.5,0,,120,290
2015-03,Metro,5085,*,175,22,280,*,325,*,440,10,245,40,252.5,0,,28,327.5,112,365,14,430,72,346,225,350,0,,270,338
2015-03,Metro,5086,*,138.8,16,265,*,317.5,0,,14,240,35,260,*,220,7,275,74,365,12,400,33,335,125,360,0,,160,340
2015-03,Metro,5087,*,225,31,260,*,297.5,0,,18,262.5,55,260,0,,6,290,41,375,*,410,37,350,85,365,0,,145,320
2015-03,Metro,5088,0,,6,255,*,235,0,,*,305,10,265,0,,0,,18,310,*,420,9,330,30,320,0,,40,300
2015-03,Metro,5089,0,,*,275,*,310,0,,*,280,*,280,0,,0,,11,320,*,552.5,8,297.5,20,320,0,,25,310
2015-03,Metro,5090,0,,9,260,*,370,*,260,6,260,20,270,0,,0,,18,317.5,*,462.5,*,335,25,330,0,,40,302.5
2015-03,Metro,5091,*,190,*,265,0,,0,,6,190,10,207.5,0,,0,,7,350,10,420,*,355,20,360,0,,30,347.5
2015-03,Metro,5092,0,,7,280,*,320,0,,14,270,20,272.5,0,,*,250,45,320,*,340,39,315,90,320,0,,110,307.5
2015-03,Metro,5093,0,,*,250,0,,0,,*,255,10,250,0,,*,222.5,24,325,*,405,20,315,50,320,0,,60,320
2015-03,Metro,5094,*,177.5,*,250,0,,0,,0,,*,180,0,,0,,*,327.5,*,315,0,,*,315,0,,5,282.5
2015-03,Metro,5095,*,230,80,310,56,340,*,400,50,320,190,320,*,170,19,320,111,370,24,485,48,360,205,365,0,,395,340
2015-03,Metro,5096,*,215,10,252.5,*,265,0,,7,232,20,250,0,,*,246.25,25,300,7,325,20,300,55,300,0,,75,290
2015-03,Metro,5097,0,,12,265,*,365,0,,10,260,25,265,0,,*,300,16,342.5,12,372.5,7,345,35,350,0,,60,325
2015-03,Metro,5098,0,,0,,*,235,0,,*,235,10,235,*,215,*,215,37,295,*,365,22,300,65,300,0,,70,295
2015-03,Metro,5106,0,,0,,0,,0,,0,,0,,0,,0,,*,295,0,,0,,*,295,0,,*,295
2015-03,Metro,5107,0,,0,,*,320,0,,6,265,10,300,*,175,6,192.5,34,310,7,410,31,310,80,310,0,,90,310
2015-03,Metro,5108,11,195,43,220,18,297.5,0,,51,225,125,220,*,195,19,250,110,285,14,370,124,280,270,280,0,,390,270
2015-03,Metro,5109,0,,18,237.5,8,300,0,,14,230,40,252.5,0,,*,93.7,38,300,10,365,33,300,85,300,0,,125,290
2015-03,Metro,5110,0,,0,,*,320,0,,*,292.5,5,305,0,,*,280,22,320,*,350,21,310,45,320,0,,55,320
2015-03,Metro,5112,14,220,15,168.8,*,290,0,,12,173,45,200,*,90,7,220,89,252,6,325,60,212.5,165,240,0,,210,220
2015-03,Metro,5113,*,151,*,168.2,0,,0,,12,166.6,20,168.2,*,160,17,215,152,235,8,280,112,230,290,230,0,,310,230
2015-03,Metro,5114,*,62.6,*,255,7,270,0,,9,234.4,20,260,0,,18,260,181,285,49,340,104,275,350,285,0,,375,285
2015-03,Metro,5115,*,79,*,127.3,*,280,*,320,6,246.5,15,255,0,,*,310,103,280,24,320,45,275,175,285,0,,185,282.5
2015-03,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,395,*,395,0,,*,395
2015-03,Metro,5120,0,,0,,0,,0,,0,,0,,0,,0,,*,260,*,450,*,272.5,*,275,0,,*,275
2015-03,Metro,5121,0,,0,,0,,0,,0,,0,,0,,0,,*,285,0,,*,300,5,300,0,,5,300
2015-03,Metro,5125,*,255,*,302.5,10,345,0,,10,317.5,25,330,0,,*,287.5,32,340,17,425,20,345,70,350,0,,95,350
2015-03,Metro,5126,0,,*,230,*,340,0,,*,285,*,285,0,,0,,24,337.5,*,410,*,327.5,30,335,0,,35,335
2015-03,Metro,5127,0,,*,280,6,325,0,,*,315,10,320,0,,*,280,10,347.5,0,,*,370,20,342.5,0,,30,330
2015-03,Metro,5157,0,,0,,0,,0,,0,,0,,0,,*,290,0,,*,395,0,,*,370,0,,*,370
2015-03,Metro,5158,0,,*,280,*,320,0,,0,,5,295,0,,0,,52,350,18,415,28,375,100,360,0,,105,360
2015-03,Metro,5159,0,,*,280,*,260,0,,0,,10,280,*,180,*,310,52,350,21,420,25,370,105,360,0,,115,360
2015-03,Metro,5161,*,155,6,259.5,*,317,0,,8,270,15,270,0,,*,320,26,320,*,337.5,27,312,60,320,0,,75,310
2015-03,Metro,5162,0,,34,252.5,15,310,0,,29,265,80,264,0,,*,275,77,320,13,400,81,310,175,315,0,,250,300
2015-03,Metro,5163,11,205,*,270,*,290,0,,6,247.5,25,222.5,0,,*,260,41,290,6,365,41,295,90,295,0,,115,290
2015-03,Metro,5164,*,222.5,*,123.6,*,275,0,,*,310,10,250,*,160,0,,16,297.5,*,320,27,285,45,285,0,,55,285
2015-03,Metro,5165,0,,9,250,12,325,*,425,14,267.5,35,286,0,,6,345,31,325,0,,25,300,60,312.5,10,150.15,110,295
2015-03,Metro,5166,0,,*,265,*,425,0,,*,240,*,265,0,,0,,11,265,0,,7,300,20,287,0,,25,280
2015-03,Metro,5167,0,,10,227.5,*,385,0,,*,270,15,250,0,,*,300,30,330,7,390,12,330,55,330,0,,70,325
2015-03,Metro,5168,*,147.4,*,225,0,,0,,*,258.5,5,242,*,190,0,,23,315,9,360,14,322.5,45,320,0,,55,312.5
2015-03,Metro,5169,0,,*,99.5,8,330,0,,*,322.5,15,320,0,,*,125,77,320,32,385,61,320,175,330,0,,190,330
2015-03,Metro,5170,0,,0,,0,,0,,*,365,*,365,*,240,*,210,7,300,0,,0,,10,280,0,,10,290
2015-03,Metro,5171,0,,*,267.5,*,350,0,,*,330,*,300,*,285,*,307.5,9,355,7,400,*,0,20,355,0,,25,350
2015-03,Metro,5172,0,,0,,*,272.5,0,,0,,*,272.5,0,,0,,7,300,*,450,*,360,15,320,0,,15,310
2015-03,Metro,5173,*,270,13,250,7,270,0,,7,240,30,255,0,,13,255,52,300,26,350,23,300,115,300,0,,140,290
2015-03,Metro,5174,0,,0,,*,220,0,,0,,*,220,0,,*,260,8,285,6,340,*,270,20,292.5,0,,20,290
2015-03,Rest of State,5072,0,,0,,0,,0,,*,355,*,355,0,,0,,0,,0,,*,295,*,295,0,,*,325
2015-03,Rest of State,5115,0,,0,,0,,0,,0,,0,,0,,0,,*,450,0,,0,,*,450,0,,*,450
2015-03,Rest of State,5116,*,168.2,*,168.8,*,255,0,,*,275,15,248,0,,*,219,44,277.5,20,362.5,26,287.5,90,300,0,,105,290
2015-03,Rest of State,5118,*,170,17,245,12,290,0,,7,265,40,250,0,,15,230,50,295,31,390,27,250,125,300,0,,160,287.5
2015-03,Rest of State,5131,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,0,,*,400,0,,*,400
2015-03,Rest of State,5134,0,,0,,0,,0,,0,,0,,0,,0,,*,325,0,,0,,*,325,0,,*,325
2015-03,Rest of State,5136,0,,0,,0,,0,,0,,0,,*,350,0,,0,,0,,*,500,*,500,0,,*,500
2015-03,Rest of State,5137,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,350,*,350,0,,*,350
2015-03,Rest of State,5139,0,,0,,0,,0,,0,,0,,0,,0,,*,330,0,,0,,*,330,0,,*,330
2015-03,Rest of State,5140,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,950,0,,*,950,0,,*,950
2015-03,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,335,0,,*,0,*,167.5,0,,*,167.5
2015-03,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,360,*,360,0,,*,360
2015-03,Rest of State,5144,0,,0,,0,,0,,0,,0,,*,240,0,,*,405,*,395,*,405,5,377.5,0,,5,377.5
2015-03,Rest of State,5152,0,,0,,0,,0,,0,,0,,0,,*,335,6,440,*,537.5,*,547.5,15,495,0,,15,495
2015-03,Rest of State,5153,0,,0,,0,,0,,0,,0,,0,,*,337.5,8,330,*,495,*,495,15,370,0,,15,370
2015-03,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,*,360,*,410,*,480,*,700,5,480,0,,5,480
2015-03,Rest of State,5155,0,,0,,0,,0,,0,,0,,0,,*,340,7,395,*,460,*,375,15,390,0,,15,390
2015-03,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,430,*,430,0,,*,430
2015-03,Rest of State,5157,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,*,400,*,400,0,,*,400
2015-03,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,*,260,*,465,*,495,*,262.5,10,397.5,0,,10,397.5
2015-03,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,0,,*,280,0,,0,,*,280,0,,*,280
2015-03,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,*,300,*,275,0,,*,275
2015-03,Rest of State,5204,0,,*,200,*,300,0,,*,177.5,10,195,0,,7,255,7,275,*,340,*,255,20,265,0,,30,260
2015-03,Rest of State,5210,0,,0,,0,,0,,0,,0,,0,,0,,*,325,*,360,0,,*,330,0,,*,330
2015-03,Rest of State,5211,6,162.5,11,240,*,285,0,,11,230,35,235,0,,7,245,52,277.5,16,332.5,22,285,95,280,0,,130,275
2015-03,Rest of State,5212,0,,*,225,*,275,0,,*,142.8,5,197.5,*,200,*,275,11,255,0,,8,141.2,20,245,0,,25,230
2015-03,Rest of State,5213,0,,0,,0,,0,,0,,0,,0,,0,,*,270,*,317.5,*,300,10,290,0,,10,290
2015-03,Rest of State,5214,*,180,*,235,*,230,0,,*,180,10,180.45,*,250,6,235,25,270,11,320,27,240,70,265,*,109,85,260
2015-03,Rest of State,5220,0,,0,,0,,0,,0,,0,,0,,0,,*,180,0,,*,228.5,*,180,0,,*,180
2015-03,Rest of State,5221,0,,0,,0,,0,,0,,0,,0,,*,190,*,180,0,,0,,*,180,0,,*,180
2015-03,Rest of State,5222,0,,0,,0,,0,,*,160.9,*,160.9,0,,0,,*,240,0,,*,300,*,250,0,,*,240
2015-03,Rest of State,5223,0,,*,155,0,,0,,*,180,*,160,0,,*,210,12,240,*,280,6,197.5,25,240,0,,25,235
2015-03,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,0,,*,350,0,,*,280,*,325,0,,*,325
2015-03,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,*,280,*,480,0,,0,,*,380,0,,*,380
2015-03,Rest of State,5234,0,,*,240,0,,0,,0,,*,240,0,,0,,*,285,0,,*,240,*,245,0,,*,240
2015-03,Rest of State,5235,0,,0,,0,,0,,0,,0,,0,,*,220,7,280,0,,*,280,15,280,0,,15,280
2015-03,Rest of State,5236,0,,0,,0,,0,,0,,0,,0,,0,,*,230,*,500,0,,*,365,0,,*,365
2015-03,Rest of State,5237,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,310,0,,*,310,0,,*,310
2015-03,Rest of State,5238,0,,*,150,0,,0,,0,,*,150,0,,*,140,11,150,*,315,15,210,30,190,0,,30,168.3
2015-03,Rest of State,5240,0,,0,,0,,0,,0,,0,,*,245,0,,*,310,0,,0,,*,277.5,0,,*,277.5
2015-03,Rest of State,5241,0,,0,,0,,0,,*,290,*,290,0,,*,240,*,307.5,*,360,*,315,10,322.5,0,,10,315
2015-03,Rest of State,5242,0,,0,,0,,0,,0,,0,,0,,0,,6,367.5,0,,0,,5,367.5,0,,5,367.5
2015-03,Rest of State,5243,0,,0,,0,,0,,0,,0,,*,190,0,,0,,*,500,*,450,*,450,0,,*,450
2015-03,Rest of State,5244,0,,*,265,6,320,0,,0,,10,315,*,230,*,330,*,340,*,445,*,335,15,350,0,,20,340
2015-03,Rest of State,5245,*,200,*,275,*,300,0,,0,,*,275,0,,0,,*,395,0,,*,130,5,385,0,,10,300
2015-03,Rest of State,5250,0,,*,320,*,340,0,,0,,*,330,0,,0,,8,395,*,470,*,300,10,405,0,,15,390
2015-03,Rest of State,5251,*,210,9,260,24,302.5,*,352.5,6,263,45,296,0,,*,272.5,50,325,37,420,14,330,105,350,0,,145,330
2015-03,Rest of State,5252,0,,*,260,*,317.5,*,375,0,,*,320,*,230,*,270,23,330,14,400,*,360,45,340,0,,50,340
2015-03,Rest of State,5253,*,157.2,7,180,7,250,*,245,36,184.7,55,190,*,52.3,9,200,55,250,36,260,102,250,205,250,0,,255,240
2015-03,Rest of State,5254,0,,0,,0,,*,300,*,250,*,275,0,,0,,0,,0,,*,255,*,255,0,,*,265
2015-03,Rest of State,5255,*,136.5,9,225,10,272.5,0,,*,97,20,237.5,*,170,*,245,26,315,24,352.5,14,247.4,70,330,0,,90,305
2015-03,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,0,,*,252.5,*,275,*,220,10,252.5,0,,10,252.5
2015-03,Rest of State,5259,0,,0,,0,,0,,0,,0,,0,,0,,*,180,0,,*,167.5,*,170,0,,*,170
2015-03,Rest of State,5260,0,,0,,0,,0,,*,190,*,190,0,,*,200,*,210,0,,*,200,10,200,0,,10,200
2015-03,Rest of State,5264,0,,*,125,0,,0,,0,,*,125,*,125,0,,*,210,*,125,*,175,10,172.5,0,,10,165
2015-03,Rest of State,5265,0,,0,,0,,0,,0,,0,,0,,0,,*,100,*,160,*,70,*,100,0,,*,100
2015-03,Rest of State,5266,0,,0,,0,,0,,0,,0,,0,,0,,*,140,0,,0,,*,140,0,,*,140
2015-03,Rest of State,5267,0,,0,,0,,0,,0,,0,,0,,0,,*,170,*,155,*,175,5,170,0,,5,170
2015-03,Rest of State,5268,0,,*,200,*,250,0,,0,,*,212.5,*,160,0,,9,250,*,217.5,10,250,20,250,0,,25,245
2015-03,Rest of State,5271,*,135,*,172.5,*,265,0,,6,165,10,170,*,155,9,230,29,240,*,265,20,240,65,240,0,,75,230
2015-03,Rest of State,5275,*,65,*,168,0,,0,,0,,*,130,0,,*,210,*,200,*,225,0,,10,205,0,,10,200
2015-03,Rest of State,5276,0,,*,150,0,,0,,0,,*,150,0,,*,160,6,215,*,250,6,227.5,15,227.5,0,,15,225
2015-03,Rest of State,5277,0,,*,167.5,0,,0,,*,132.5,*,150,0,,*,170,14,220,0,,*,145,20,200,0,,20,180
2015-03,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,*,180,*,190,*,180,*,180,0,,*,180
2015-03,Rest of State,5280,*,85,13,140,0,,0,,*,140,20,137.5,0,,*,125,31,200,*,250,18,177.5,55,200,0,,75,175
2015-03,Rest of State,5290,8,172.5,65,170,21,270,0,,63,160,155,185,*,150,27,140,86,239,27,330,79,240,220,240,0,,380,215
2015-03,Rest of State,5291,0,,*,125,0,,0,,*,112.5,*,115,0,,*,130,10,260,6,315,*,245,20,280,0,,25,260
2015-03,Rest of State,5301,0,,*,250,0,,0,,0,,*,250,0,,0,,0,,0,,0,,0,,0,,*,250
2015-03,Rest of State,5302,0,,0,,0,,0,,0,,0,,0,,0,,*,167.5,0,,*,120,*,165,0,,*,165
2015-03,Rest of State,5304,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,*,160,*,180,0,,*,180
2015-03,Rest of State,5307,0,,0,,0,,0,,0,,0,,0,,0,,*,190,0,,*,200,*,195,0,,*,195
2015-03,Rest of State,5310,0,,0,,0,,0,,0,,0,,0,,0,,*,185,0,,0,,*,185,0,,*,185
2015-03,Rest of State,5311,0,,0,,0,,0,,0,,0,,0,,0,,*,255,0,,0,,*,255,0,,*,255
2015-03,Rest of State,5320,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,190,*,190,0,,*,190
2015-03,Rest of State,5321,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,175,*,175,0,,*,175
2015-03,Rest of State,5322,0,,0,,0,,0,,0,,0,,0,,0,,*,230,0,,0,,*,230,0,,*,230
2015-03,Rest of State,5330,*,125,*,170,0,,0,,*,150,10,130,0,,*,205,11,220,*,330,11,240,25,235,0,,35,220
2015-03,Rest of State,5331,0,,0,,0,,0,,0,,0,,0,,0,,*,170,0,,0,,*,170,0,,*,170
2015-03,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,0,,*,160,0,,*,160
2015-03,Rest of State,5333,*,175,*,145,0,,0,,*,140,5,155,*,140,*,212.5,13,240,*,300,9,220,30,225,0,,35,220
2015-03,Rest of State,5340,*,122.5,*,135,*,185,0,,0,,*,130,0,,*,250,6,220,*,292.5,0,,10,230,0,,15,220
2015-03,Rest of State,5341,*,130,14,165,0,,0,,*,180,20,167.5,0,,*,190,19,200,8,260,*,200,35,210,0,,55,195
2015-03,Rest of State,5342,0,,0,,0,,0,,0,,0,,0,,0,,*,215,0,,*,270,*,242.5,0,,*,242.5
2015-03,Rest of State,5343,*,170,*,160,0,,0,,7,165,15,170,*,220,*,220,26,220,*,450,21,190,50,220,0,,65,200
2015-03,Rest of State,5344,0,,*,130,0,,0,,0,,*,130,0,,*,220,0,,0,,*,235,*,220,0,,*,200
2015-03,Rest of State,5345,*,85.4,*,160,0,,0,,*,155,10,135,0,,*,175,12,240,0,,*,190,15,220,0,,25,187.5
2015-03,Rest of State,5346,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-03,Rest of State,5350,0,,0,,0,,0,,0,,0,,0,,0,,*,390,*,395,0,,*,392.5,0,,*,392.5
2015-03,Rest of State,5351,0,,6,202.25,*,221,0,,*,202.5,10,202.5,0,,0,,9,285,10,395,*,347.5,25,325,0,,35,285
2015-03,Rest of State,5352,0,,6,210,*,300,0,,0,,10,230,0,,7,220,17,290,*,450,13,300,40,287.5,0,,50,285
2015-03,Rest of State,5353,0,,*,210,0,,0,,0,,*,210,*,240,0,,10,265,*,420,7,295,20,270,0,,20,255
2015-03,Rest of State,5354,0,,0,,0,,0,,0,,0,,0,,*,170,0,,0,,0,,*,170,0,,*,170
2015-03,Rest of State,5355,0,,7,200,7,255,0,,*,52.2,15,225,*,180,6,240,23,290,6,345,*,320,40,290.25,0,,55,275
2015-03,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2015-03,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-03,Rest of State,5360,0,,0,,0,,*,370,0,,*,370,0,,0,,*,380,0,,0,,*,380,0,,*,375
