Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2017-03,Metro,5031,10,197.5,24,270,*,410,0,,*,240,40,260,*,260,13,370,69,420,19,430,17,310,120,405,*,145,170,375
2017-03,Metro,5032,*,250,56,270,*,345,0,,8,245,75,265,*,350,6,327.5,54,400,18,450,6,305,85,400,0,,160,327.5
2017-03,Metro,5033,15,175,44,285,8,367.5,0,,*,260,70,275,*,173.5,9,340,67,390,11,450,6,230,95,390,*,125,165,345
2017-03,Metro,5034,13,220,69,290,16,450,*,800,8,315,105,300,*,235,10,400,34,437.5,9,650,*,235,60,435,*,140,170,335
2017-03,Metro,5035,11,260,46,270,11,360,0,,*,335,70,281.25,0,,8,380,28,435,*,465,*,425,45,420,*,175,115,322.5
2017-03,Metro,5037,14,225,61,270,10,407.5,*,415,13,270,100,270,6,180,7,320,56,420,6,457.5,8,250,85,400,9,180,190,300
2017-03,Metro,5038,30,222.5,98,280,10,335,0,,11,205,150,270,0,,24,370,84,400,10,505,12,327.5,130,395,10,150,290,300
2017-03,Metro,5039,6,235,29,270,*,335,0,,*,220,45,267.5,0,,7,320,44,385,*,520,11,385,65,385,*,150,110,340
2017-03,Metro,5040,0,,*,300,0,,0,,0,,*,300,0,,*,330,*,500,*,565,0,,5,480,0,,10,430
2017-03,Metro,5041,6,237.5,42,282.5,*,285,*,310,*,290,50,280,*,190,11,330,40,415,16,542.5,*,320,70,410,0,,125,330
2017-03,Metro,5042,7,199,80,270.165,9,330,0,,7,270,105,270,*,125,*,350,58,385,14,430,15,350,95,375,8,147.5,205,297.5
2017-03,Metro,5043,8,129.5,66,287.5,30,350,*,500,9,300,115,295,*,190,19,267.5,106,375,10,450,16,300,155,360,*,130,270,330
2017-03,Metro,5044,*,250,40,320,10,350,0,,*,280,55,320,0,,6,385,31,440,17,525,*,150,55,440,*,150,115,350
2017-03,Metro,5045,53,295,189,300,31,545,*,510,9,320,285,310,7,165,10,370,40,450,9,620,*,165,70,420,*,272.5,355,327.5
2017-03,Metro,5046,*,216,36,300,6,365,0,,*,210,45,300,*,155,10,360,60,410,*,465,*,355,80,400,9,155,135,350
2017-03,Metro,5047,12,270,6,290,10,352.5,0,,*,220,30,280,0,,7,365,78,400,12,480,7,340,105,400,*,295,135,385
2017-03,Metro,5048,6,240,39,300,9,405,0,,*,325,55,320,*,166.25,6,347.5,70,415,8,557.5,6,330,90,407.5,0,,150,380
2017-03,Metro,5049,*,220,25,290,*,375,0,,*,285,35,292.5,0,,*,410,38,397.5,10,672.5,*,355,55,400,0,,90,360
2017-03,Metro,5050,*,265,*,282.5,0,,0,,0,,5,277.5,*,170,*,290,14,400,*,460,*,135,25,370,15,150,50,275
2017-03,Metro,5051,*,500,12,300,0,,0,,*,280,15,300,*,250,*,342.5,13,400,11,500,*,425,30,420,0,,50,380
2017-03,Metro,5052,*,222.5,*,260,*,370,0,,*,195.2,10,260,0,,*,395,9,400,6,525,0,,15,445,0,,25,390
2017-03,Metro,5061,16,260,41,320,13,460,0,,*,200.7,75,320,*,190,10,382.5,32,525,10,755,*,470,55,495,*,190,135,375
2017-03,Metro,5062,*,215,42,280,*,380,0,,6,288.5,60,280,*,127.5,9,375,17,450,19,660,*,347.5,50,460,*,160,110,342.5
2017-03,Metro,5063,13,245,48,325,14,450,0,,*,127.75,80,330,*,245,21,400,53,510,18,555,0,,95,490,16,160,190,400
2017-03,Metro,5064,12,195,15,315,*,475,0,,*,130,35,260,0,,*,350,23,510,6,702.5,*,275,35,510,*,175,70,360
2017-03,Metro,5065,23,260,57,300,7,470,0,,*,327.5,90,300,*,100,*,350,25,500,*,750,*,375,35,510,0,,125,310
2017-03,Metro,5066,*,255,15,295,*,710,0,,0,,20,285,*,300,*,480,22,450,15,580,*,250,40,487.5,0,,60,440
2017-03,Metro,5067,40,205,90,320,31,470,0,,6,320,165,320,0,,38,390,40,500,13,650,*,407.5,95,450,47,195,310,350
2017-03,Metro,5068,11,255,85,310,10,405,0,,*,350,110,310,*,150,13,385,23,460,17,595,9,350,65,450,*,105,175,350
2017-03,Metro,5069,12,217.5,32,297.5,*,405,0,,0,,50,295,*,225,8,362.5,27,500,7,590,*,315,45,457.5,*,155,95,330
2017-03,Metro,5070,12,242.5,92,290,21,370,0,,8,282.5,135,290,*,217.5,9,340,51,400,11,450,19,238.9,90,380,*,150,230,310
2017-03,Metro,5072,10,192.5,45,295,10,392.5,0,,7,81,70,295,*,135,10,322.5,30,420,15,420,*,280,60,390,6,175,140,330
2017-03,Metro,5073,6,227.5,36,285,9,360,0,,10,267.5,60,285,*,150,8,345,81,380,12,487.5,9,350,110,380,*,135,175,340
2017-03,Metro,5074,0,,29,280,9,310,0,,*,204.55,40,295,0,,*,300,62,360,8,485,7,375,80,370,*,135,120,330
2017-03,Metro,5075,0,,12,276.25,6,350,*,460,*,250,20,285,*,169,*,370,37,380,11,400,6,340,55,380,0,,80,365
2017-03,Metro,5076,0,,*,390,0,,0,,*,290,*,290,0,,*,315,35,360,8,400,*,275,50,365,0,,50,365
2017-03,Metro,5081,14,287.5,46,350,10,460,*,920,*,195,75,350,*,165,*,350,29,450,13,580,*,370,55,445,*,145,135,390
2017-03,Metro,5082,12,232.5,61,290,22,395,0,,*,290,100,300,*,202.5,19,350,77,400,26,487.5,7,420,135,400,*,160,235,360
2017-03,Metro,5083,*,216.5,36,285,*,335,0,,*,280,45,285,0,,9,330,44,385,7,600,*,155,65,375,*,170,110,320
2017-03,Metro,5084,*,210,21,255,*,410,0,,7,270,30,260,*,126.375,8,185.125,57,330,*,395,37,300,110,315,*,160,145,292.5
2017-03,Metro,5085,8,222.5,21,250,*,365,0,,*,265,35,250,*,154,29,280,176,360,16,450,22,360,245,350,*,160,280,344.5
2017-03,Metro,5086,*,185,22,262.5,7,340,0,,*,260,40,260,0,,6,300,129,360,16,420,19,259.7,170,355,*,150,210,340
2017-03,Metro,5087,*,220,46,265,6,305,*,460,*,280,60,270,0,,*,310,72,360,14,450,14,342.5,105,365,*,177.5,170,330
2017-03,Metro,5088,0,,12,272.5,6,285,0,,*,275,20,280,0,,*,280,25,310,0,,*,300,30,307.5,0,,50,295
2017-03,Metro,5089,*,260,0,,*,330,0,,0,,*,295,0,,0,,25,350,*,415,0,,25,352.5,0,,30,350
2017-03,Metro,5090,0,,10,277.5,9,325,0,,*,260,25,290,0,,0,,33,350,8,355,*,315,45,350,0,,65,330
2017-03,Metro,5091,*,200,*,260,*,325,0,,0,,*,260,0,,*,305,14,342.5,*,450,*,325,20,350,0,,25,332.5
2017-03,Metro,5092,*,255,17,280,*,275.385,0,,*,260,25,275,*,130,*,292.5,76,330,11,350,10,335,100,330,*,140,125,325
2017-03,Metro,5093,0,,*,265,0,,0,,*,245,5,265,*,130,0,,24,340,12,377.5,12,325,50,340,0,,55,330
2017-03,Metro,5094,0,,*,250,0,,0,,0,,*,250,0,,0,,7,340,0,,*,475,10,350,0,,10,350
2017-03,Metro,5095,6,235,122,310,71,340,*,272.5,12,280,215,315,0,,23,325,112,362.5,30,460,12,330,175,360,11,140,405,330
2017-03,Metro,5096,0,,9,260,*,290,0,,*,230,15,251,0,,*,280,50,320,9,405,6,300,70,320,0,,85,310
2017-03,Metro,5097,0,,12,280,13,335,0,,*,275,25,280,0,,*,312.5,35,320,7,400,*,370,45,325,0,,75,320
2017-03,Metro,5098,*,235,*,260,*,340,0,,0,,*,250,0,,*,190,62,320,*,402.5,7,320,75,320,*,150,80,320
2017-03,Metro,5107,*,155.5,*,267.5,0,,0,,*,320,10,267.5,0,,*,211.95,62,310,13,360,28,300,105,310,0,,115,310
2017-03,Metro,5108,11,200,72,230,31,300,0,,7,182.36,120,240,*,150,16,250,200,300,33,340,49,280,300,300,*,195,425,285
2017-03,Metro,5109,*,196,28,250,15,290,*,260,7,250,55,257.5,0,,*,265,80,300,15,385,12,310,110,310,0,,160,297.5
2017-03,Metro,5110,0,,0,,*,302.5,0,,*,335,5,310,0,,*,270.5,38,310,10,350,*,330,50,320,0,,60,312.5
2017-03,Metro,5112,19,206,13,220,7,247,0,,*,235,45,220,*,163,15,190,161,250,16,352.5,27,260,220,250,*,180,265,250
2017-03,Metro,5113,8,162.5,13,260,*,240,0,,0,,20,219.875,8,162.5,15,220,263,250,21,260,19,265,325,245,0,,350,245
2017-03,Metro,5114,*,122.25,11,255,8,267.5,0,,*,169.675,25,255,*,210,27,240,278,280,56,370,21,290,385,285,0,,410,285
2017-03,Metro,5115,*,160,0,,*,300,*,350,*,97,5,300,*,150,11,265,122,290,33,320,6,295,175,290,0,,180,292.5
2017-03,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,550,*,400,*,400,0,,*,400
2017-03,Metro,5118,0,,0,,*,310,0,,0,,*,310,0,,0,,0,,*,380,0,,*,380,0,,*,345
2017-03,Metro,5120,*,165,0,,0,,0,,0,,*,165,0,,0,,*,260,*,450,*,251,5,260,0,,10,251
2017-03,Metro,5121,0,,0,,0,,0,,0,,0,,0,,0,,6,292.5,0,,*,380,5,300,0,,5,300
2017-03,Metro,5125,0,,*,310,11,320,0,,0,,15,317.5,*,155.7,8,240.3,42,345,10,445,*,335,65,342.5,0,,80,335
2017-03,Metro,5126,0,,*,245,0,,0,,0,,*,245,0,,0,,17,330,7,450,*,400,25,350,0,,25,350
2017-03,Metro,5127,*,270,*,285,9,310,0,,0,,15,310,0,,0,,12,352.5,*,425,*,250,15,355,*,160,30,315
2017-03,Metro,5150,0,,0,,0,,0,,0,,0,,*,400,*,275,0,,0,,0,,*,337.5,0,,*,337.5
2017-03,Metro,5157,*,175,0,,0,,0,,0,,*,175,*,175,0,,*,390,*,550,0,,5,345,0,,5,300
2017-03,Metro,5158,0,,6,295,*,320,0,,0,,10,300,*,330,0,,70,360,26,412.5,14,365,110,365,0,,125,360
2017-03,Metro,5159,0,,*,285,*,390,0,,*,270,5,327.5,*,200,*,285,67,370,23,430,*,317.5,95,370,0,,100,370
2017-03,Metro,5161,*,230,11,265,10,310,*,397.5,*,260,25,290,0,,0,,35,345,6,350,*,370,45,350,0,,70,322.5
2017-03,Metro,5162,0,,49,265,27,325,0,,10,250,85,272.5,*,185,*,272.5,126,320,11,390,21,250,165,320,0,,250,305
2017-03,Metro,5163,17,215,7,250,7,285,0,,*,277.5,35,250,17,163,*,170,58,295,7,350,10,295,95,290,*,180,130,280
2017-03,Metro,5164,*,225,10,247.5,*,300,0,,*,295.5,20,247.5,6,128.5,9,211.8,33,300,*,350,*,275,55,290,*,200,75,282.5
2017-03,Metro,5165,*,260,10,255,38,347.5,*,380,*,260,55,320,*,163,7,280,61,315,7,360,13,300,90,315,6,109.5,150,315
2017-03,Metro,5166,0,,*,255,*,320,0,,0,,*,310,0,,0,,23,300,*,350,*,530,30,300,0,,30,300
2017-03,Metro,5167,0,,9,260,*,350,0,,0,,10,280,0,,10,287.5,26,345,6,367.5,8,307.5,50,337.5,0,,60,330
2017-03,Metro,5168,*,149.5,*,255,*,258,0,,*,265,10,255,0,,*,285,27,320,*,375,*,200,35,320,0,,45,305
2017-03,Metro,5169,0,,11,280,12,320,0,,0,,25,285,*,260,*,226,108,342.5,44,400,*,200,160,350,*,320,185,345
2017-03,Metro,5170,0,,0,,0,,0,,0,,0,,0,,0,,6,365,*,430,*,220,10,365,0,,10,365
2017-03,Metro,5171,0,,*,295,*,350,0,,0,,*,300,0,,*,280,11,345,8,425,0,,20,370,0,,25,365
2017-03,Metro,5172,0,,*,275,*,305,0,,0,,*,300,0,,0,,*,345,*,460,0,,10,405,0,,10,345
2017-03,Metro,5173,*,200,19,250,6,292.5,0,,*,220,25,250,0,,9,260,85,310,20,367.5,*,285,120,320,0,,145,300
2017-03,Metro,5174,0,,0,,*,220,0,,0,,*,220,0,,*,270,14,287.5,9,335,0,,25,300,0,,25,300
2017-03,Rest of State,5072,0,,*,320,0,,0,,0,,*,320,0,,0,,*,440,*,662.5,0,,*,527.5,0,,*,480
2017-03,Rest of State,5115,0,,0,,0,,0,,0,,0,,0,,0,,*,315,*,335,0,,*,325,0,,*,325
2017-03,Rest of State,5116,0,,*,220,6,282.5,0,,*,118,10,252.5,0,,*,250,74,310,27,350,*,260,110,317.5,0,,120,310
2017-03,Rest of State,5118,*,210,29,255,11,280,0,,*,250,45,250,*,175,9,270,64,315,18,400,13,238,105,312.5,0,,155,285
2017-03,Rest of State,5131,0,,0,,0,,0,,0,,0,,0,,0,,*,430,0,,0,,*,430,0,,*,430
2017-03,Rest of State,5132,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,0,,*,400,0,,*,400
2017-03,Rest of State,5138,0,,0,,0,,0,,0,,0,,*,150,0,,0,,0,,0,,*,150,0,,*,150
2017-03,Rest of State,5139,0,,0,,0,,0,,0,,0,,0,,0,,*,392.5,0,,0,,*,392.5,0,,*,392.5
2017-03,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,360,0,,0,,*,360,0,,*,360
2017-03,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,*,330,0,,0,,0,,*,330,0,,*,330
2017-03,Rest of State,5144,0,,0,,0,,0,,0,,0,,0,,0,,*,360,0,,0,,*,360,0,,*,360
2017-03,Rest of State,5151,0,,0,,0,,0,,0,,0,,*,300,*,300,*,360,*,515,0,,5,300,0,,5,300
2017-03,Rest of State,5152,0,,0,,*,520,0,,0,,*,520,*,315,*,377.5,12,500,*,500,0,,20,485,0,,20,492.5
2017-03,Rest of State,5153,0,,0,,0,,*,360,0,,*,360,0,,*,390,8,352.5,*,360,0,,10,365,0,,10,362.5
2017-03,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,0,,*,410,*,900,0,,5,420,0,,5,420
2017-03,Rest of State,5155,0,,0,,0,,0,,0,,0,,0,,*,262.5,6,375,*,622.5,0,,10,387.5,0,,10,387.5
2017-03,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,0,,*,400,0,,*,400
2017-03,Rest of State,5157,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,475,0,,*,475,0,,*,475
2017-03,Rest of State,5172,0,,0,,0,,0,,0,,0,,0,,0,,*,500,0,,0,,*,500,0,,*,500
2017-03,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,*,210,*,320,0,,0,,*,312.5,0,,*,312.5
2017-03,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,*,275,*,255,*,335,*,260,5,267.5,0,,5,267.5
2017-03,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,*,242.5,*,260,*,335,*,300,5,260,0,,5,260
2017-03,Rest of State,5204,*,152.5,*,180,*,310,0,,0,,10,175,0,,*,237.5,9,270,*,330,0,,15,275,0,,25,260
2017-03,Rest of State,5210,0,,*,235,0,,0,,0,,*,235,0,,0,,*,280,0,,0,,*,280,0,,*,257.5
2017-03,Rest of State,5211,*,195,17,240,15,275,0,,*,232.5,35,257.5,*,140,9,235,56,290,26,342.5,7,250,100,295,0,,135,285
2017-03,Rest of State,5212,0,,*,225,*,350,0,,0,,10,230,0,,*,260,11,290,*,320,0,,15,287.5,0,,20,272.5
2017-03,Rest of State,5213,0,,*,200,0,,0,,0,,*,200,0,,0,,6,330,*,365,0,,10,330,0,,10,330
2017-03,Rest of State,5214,*,200,6,240,*,300,0,,0,,10,267.5,0,,7,260,34,270,24,315,*,262.5,70,280,0,,80,275
2017-03,Rest of State,5220,0,,*,106.2,0,,0,,0,,*,106.2,0,,0,,0,,0,,0,,0,,0,,*,106.2
2017-03,Rest of State,5221,0,,0,,0,,0,,0,,0,,0,,0,,*,200,*,235,*,150,5,215,0,,5,215
2017-03,Rest of State,5222,0,,0,,0,,0,,0,,0,,0,,0,,*,230,*,300,0,,*,240,0,,*,240
2017-03,Rest of State,5223,*,135,*,170,0,,0,,*,150,5,150,0,,6,205,18,250,*,280,0,,30,245,0,,35,230
2017-03,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,0,,*,387.5,0,,*,350,*,350,0,,*,350
2017-03,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,0,,*,350,*,360,*,260,5,335,0,,5,335
2017-03,Rest of State,5234,0,,0,,*,310,0,,0,,*,310,0,,*,300,*,355,*,325,0,,*,340,0,,*,325
2017-03,Rest of State,5235,0,,*,190,0,,0,,0,,*,190,0,,*,235,*,320,*,320,0,,*,320,0,,5,290
2017-03,Rest of State,5236,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,0,,*,300,0,,*,300
2017-03,Rest of State,5238,*,145,0,,0,,0,,0,,*,145,0,,*,240,20,250,*,315,*,235,25,250,0,,25,250
2017-03,Rest of State,5240,0,,0,,0,,0,,0,,0,,*,250,0,,0,,0,,0,,*,250,0,,*,250
2017-03,Rest of State,5241,0,,0,,0,,0,,0,,0,,0,,0,,9,340,0,,*,410,10,350,0,,10,350
2017-03,Rest of State,5242,0,,*,270,*,300,0,,0,,*,280,0,,0,,6,330,*,390,*,225.5,10,330,0,,10,325
2017-03,Rest of State,5243,0,,0,,0,,0,,0,,0,,0,,0,,*,350,*,375,0,,*,362.5,0,,*,362.5
2017-03,Rest of State,5244,0,,0,,*,295,0,,0,,*,295,*,230,*,300,6,345,*,395,0,,10,340,0,,10,340
2017-03,Rest of State,5245,*,190,*,250,0,,*,600,*,280,*,280,0,,0,,11,410,*,485,*,160,15,430,0,,20,410
2017-03,Rest of State,5250,0,,*,280,*,350,*,480,*,210,*,280,0,,*,320,6,335,7,450,*,300,15,395,0,,20,365
2017-03,Rest of State,5251,0,,10,277.5,31,320,*,350,9,290,50,300,*,160,*,295,64,349.5,58,405,10,330,135,360,0,,185,350
2017-03,Rest of State,5252,0,,*,297.5,*,307.5,*,360,*,320,5,320,*,230,*,265,36,320,11,380,*,210,55,322.5,0,,65,320
2017-03,Rest of State,5253,14,150,18,200,18,247.5,*,255,*,146.9,55,200,*,180,14,227.5,139,250,51,280,17,250,225,250,0,,280,250
2017-03,Rest of State,5254,0,,0,,0,,0,,0,,0,,0,,*,180,*,290,*,290,*,100,10,257.5,0,,10,257.5
2017-03,Rest of State,5255,0,,*,242.5,*,275,0,,0,,*,265,0,,7,280,27,320,14,340,*,260,50,320,0,,55,315
2017-03,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,0,,*,280,0,,0,,*,280,0,,*,280
2017-03,Rest of State,5259,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,0,,*,200,0,,*,200
2017-03,Rest of State,5260,*,300,0,,*,850,0,,*,220,*,300,*,290,*,200,16,222.5,0,,*,110,20,220,0,,25,220
2017-03,Rest of State,5261,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,*,220,0,,*,220
2017-03,Rest of State,5264,0,,0,,0,,0,,0,,0,,0,,0,,6,235,*,250,0,,5,250,0,,5,250
2017-03,Rest of State,5266,0,,0,,0,,0,,0,,0,,0,,0,,*,190,0,,0,,*,190,0,,*,190
2017-03,Rest of State,5267,0,,0,,0,,0,,*,140,*,140,0,,*,220,*,160,*,250,0,,5,170,0,,10,165
2017-03,Rest of State,5268,0,,*,297.5,0,,0,,0,,*,297.5,0,,*,170,23,210,*,250,0,,30,215,0,,30,215
2017-03,Rest of State,5270,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,285,0,,*,285,0,,*,285
2017-03,Rest of State,5271,*,147.5,6,182.5,0,,0,,0,,10,175,0,,6,187.5,41,250,12,310,0,,60,250,0,,65,240
2017-03,Rest of State,5275,*,135,*,145,*,220,0,,0,,*,145,0,,0,,9,255,*,265,0,,15,255,0,,20,232.5
2017-03,Rest of State,5276,0,,*,167.5,*,195,0,,0,,*,195,0,,*,240,6,235,*,270,*,320,10,250,0,,15,230
2017-03,Rest of State,5277,0,,*,135,0,,0,,0,,*,135,0,,*,250,15,180,*,200,0,,20,190,0,,20,185
2017-03,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,175,0,,*,175,0,,*,175
2017-03,Rest of State,5279,0,,0,,0,,0,,0,,0,,0,,0,,*,140,0,,0,,*,140,0,,*,140
2017-03,Rest of State,5280,*,120,12,155,*,270,0,,0,,15,155,0,,6,137.5,44,202.5,6,235,*,220,60,210,0,,75,195
2017-03,Rest of State,5290,9,159.98,84,172.5,24,282.5,0,,*,159.98,120,190,*,110,38,185,135,250,37,340,11,200,225,250,0,,345,230
2017-03,Rest of State,5291,0,,*,140,*,400,0,,0,,*,270,0,,0,,16,250,8,320,*,160,25,255,0,,30,255
2017-03,Rest of State,5302,0,,0,,0,,0,,0,,0,,0,,*,230,0,,0,,0,,*,230,0,,*,230
2017-03,Rest of State,5304,0,,0,,0,,0,,0,,0,,0,,0,,*,220,*,230,0,,*,225,0,,*,225
2017-03,Rest of State,5307,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2017-03,Rest of State,5310,0,,0,,0,,0,,0,,0,,0,,0,,*,190,*,170,0,,*,180,0,,*,180
2017-03,Rest of State,5320,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,270,0,,*,270,0,,*,270
2017-03,Rest of State,5321,0,,0,,0,,0,,0,,0,,0,,0,,*,185,0,,0,,*,185,0,,*,185
2017-03,Rest of State,5322,0,,0,,0,,0,,0,,0,,0,,0,,*,190,*,220,0,,*,205,0,,*,205
2017-03,Rest of State,5330,*,140,0,,0,,0,,0,,*,140,0,,0,,14,220,6,247,*,210,20,220,*,52.4,25,215
2017-03,Rest of State,5331,0,,0,,0,,0,,0,,0,,0,,*,197.5,0,,0,,0,,*,197.5,0,,*,197.5
2017-03,Rest of State,5333,*,135,7,195,0,,0,,0,,10,172.5,*,190,*,342.5,30,255,*,350,*,200,40,250,*,205,50,250
2017-03,Rest of State,5340,0,,0,,0,,0,,0,,0,,0,,0,,*,210,0,,*,200,*,200,0,,*,200
2017-03,Rest of State,5341,*,150,13,170,0,,0,,6,177.5,20,160,*,195,*,215,19,250,6,310,13,210,45,230,0,,65,210
2017-03,Rest of State,5342,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,290,0,,*,290,0,,*,290
2017-03,Rest of State,5343,*,180,14,182.5,*,240,0,,*,170,25,180,*,150,11,180,41,240,11,305,*,235,65,242.5,0,,95,225
2017-03,Rest of State,5344,0,,0,,0,,0,,0,,0,,0,,0,,*,290,*,290,*,250,*,290,0,,*,290
2017-03,Rest of State,5345,*,146.35,8,175,0,,0,,0,,10,170,0,,*,190,7,225,*,380,*,90,10,220,0,,20,180
2017-03,Rest of State,5346,0,,0,,0,,0,,0,,0,,0,,0,,*,185,0,,0,,*,185,0,,*,185
2017-03,Rest of State,5350,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,420,0,,*,420,0,,*,420
2017-03,Rest of State,5351,*,200,*,210,*,230,0,,0,,10,212,*,180,*,280,12,305,10,375,0,,25,330,0,,35,297.5
2017-03,Rest of State,5352,*,190,*,217.5,*,300,0,,*,224.25,10,242.5,0,,*,295,26,295,11,330,*,230,45,300,0,,50,300
2017-03,Rest of State,5353,0,,*,215,*,320,0,,0,,*,215,*,200,*,237.5,10,262.5,*,420,0,,15,252.5,0,,20,247.5
2017-03,Rest of State,5355,*,185,*,200,*,305,0,,0,,10,212.5,0,,*,260,23,300,6,377.5,*,325,35,315,0,,45,300
2017-03,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2017-03,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,*,260,0,,0,,*,260,0,,*,260
2017-03,Rest of State,5360,0,,0,,0,,0,,0,,0,,0,,0,,*,265,*,330,0,,*,310,0,,*,310
2017-03,Rest of State,5371,0,,0,,*,300,0,,0,,*,300,0,,0,,*,320,0,,0,,*,320,0,,*,310
