Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2015-06,Metro,5015,19,280,20,337.5,*,145,0,,8,287.5,50,290,*,220,7,340,33,410,*,310,20,330,65,365,0,,115,320
2015-06,Metro,5016,*,205,16,270,0,,0,,9,270,30,265,*,242.5,11,295,22,375,*,475,21,320,60,350,0,,90,310
2015-06,Metro,5017,*,127.5,*,275,0,,0,,0,,5,275,0,,*,260,22,320,*,320,20,307.5,45,320,0,,55,300
2015-06,Metro,5018,0,,*,320,*,362.5,0,,7,340,10,340,0,,*,320,18,392.5,*,417.5,9,390,30,390,0,,40,370
2015-06,Metro,5019,*,215,32,292.5,*,410,*,650,15,275,55,290,0,,*,300,19,420,0,,11,380,30,400,0,,90,325
2015-06,Metro,5020,0,,*,310,*,340,0,,*,400,*,340,0,,0,,*,470,0,,*,392.5,5,440,0,,10,410
2015-06,Metro,5021,0,,14,350,10,575,0,,*,470,25,392.5,0,,8,300,*,440,6,460,*,502.5,20,430,0,,45,400
2015-06,Metro,5022,10,240,72,297.5,9,500,*,800,16,295,110,297.5,0,,*,400,40,462.5,18,642.5,8,420,70,500,0,,180,362.5
2015-06,Metro,5023,*,190,49,260,20,347.5,*,550,10,250.5,80,275,*,450,10,310,62,400,8,390,32,300,115,360,0,,195,325
2015-06,Metro,5024,7,200,59,280,*,385,*,746.345,15,285,85,280,0,,*,275,36,400,9,530,9,425,60,420,0,,145,320
2015-06,Metro,5025,*,205,6,275,*,425,0,,*,340,15,280,0,,0,,25,380,*,425,*,380,35,410,0,,50,380
2015-06,Metro,5031,*,180,31,270,7,400,*,610,10,292.5,55,285,*,300,22,337.5,41,410,7,380,22,400,95,390,*,184,150,335
2015-06,Metro,5032,8,235,46,260,8,355,0,,21,255,85,260,*,179,7,320,33,380,7,510,11,360,60,380,0,,140,300
2015-06,Metro,5033,12,146,28,280,6,372.5,0,,15,270,60,265,0,,10,310,34,385,*,450,12,360,60,370,0,,120,300
2015-06,Metro,5034,*,235,57,290,14,332.5,*,450,20,292.5,95,290,*,232,*,395,15,480,*,750,*,415,30,455,0,,125,320
2015-06,Metro,5035,*,232.5,48,270,*,345,*,460,14,270,70,270,*,330,6,387.5,11,420,*,470,6,303.4,30,397.5,0,,95,282.5
2015-06,Metro,5037,12,222.5,46,262.5,13,355,0,,18,265,90,265,*,190,13,325,27,410,*,460,21,360,65,370,0,,155,310
2015-06,Metro,5038,12,222.5,80,275,8,340,0,,24,260,125,265,0,,20,322.5,72,380,10,465,24,340,125,370,*,92,255,300
2015-06,Metro,5039,8,245,13,260,*,300,0,,9,250,35,260,*,255,*,330,27,370,*,500,8,305,40,360,*,150,75,300
2015-06,Metro,5040,0,,0,,0,,0,,0,,0,,0,,0,,*,445,*,415,0,,*,430,0,,*,430
2015-06,Metro,5041,7,230,29,275,*,365,0,,9,280,45,272.5,*,200,9,310,28,405,14,485,9,400,60,415,0,,110,342.5
2015-06,Metro,5042,*,240,36,255,8,345,0,,9,248,55,260,*,135,9,310,30,360,18,365,22,332.5,80,350,0,,135,310
2015-06,Metro,5043,*,215,55,285,18,350,0,,28,267.5,105,285,*,255,6,325,65,375,7,450,29,320,110,370,*,125,215,300
2015-06,Metro,5044,11,215,30,292.5,7,360,0,,9,300,55,290,0,,*,340,38,402.5,*,537.5,15,400,60,400,*,197,120,350
2015-06,Metro,5045,53,330,150,315,25,535,*,420,39,290,270,315,*,282.5,21,350,31,450,11,630,*,410,70,410,*,320,340,340
2015-06,Metro,5046,*,262.5,29,300,8,362.5,0,,16,272.5,55,300,0,,10,360,36,417.5,*,430,14,365,65,390,0,,120,345
2015-06,Metro,5047,*,252.5,*,285,*,350,0,,7,210,15,285,*,200,7,360,63,400,6,430,22,350,100,390,0,,115,380
2015-06,Metro,5048,*,160,37,270,7,350,*,680,7,290,55,287.5,0,,10,342.5,42,415,10,460,16,345,80,380,0,,130,347.5
2015-06,Metro,5049,*,200,22,300,*,350,0,,7,290,35,300,*,282.5,*,375,23,400,9,520,13,360,50,400,*,100,85,350
2015-06,Metro,5050,*,240,*,285,0,,0,,*,237.5,*,240,*,270,*,340,8,350,11,380,*,330,25,350,0,,30,340
2015-06,Metro,5051,0,,12,285,0,,0,,0,,10,285,*,180,*,262.5,19,380,21,480,17,350,60,387.5,0,,70,360
2015-06,Metro,5052,0,,0,,0,,0,,0,,0,,*,230,*,350,9,395,6,505,*,310,25,395,0,,25,395
2015-06,Metro,5061,10,255,28,295,18,455,*,750,12,315,70,310,*,280,6,392.5,27,530,8,750,*,467.5,45,535,0,,115,420
2015-06,Metro,5062,8,232.5,28,295,*,395,0,,6,272.5,45,285,*,200,8,362.5,17,450,12,562.5,*,497.5,40,440,0,,90,330
2015-06,Metro,5063,11,250,35,350,*,400,0,,13,300,60,332.5,0,,22,410,26,485,9,550,13,400,70,450,0,,130,400
2015-06,Metro,5064,11,200,9,300,*,455,0,,*,210,30,250,*,175,*,350,21,475,*,495,*,420,30,470,0,,60,355
2015-06,Metro,5065,27,260,38,300,*,420,0,,17,290,85,290,*,300,*,360,18,497.5,8,572.5,*,490,35,495,0,,120,302.5
2015-06,Metro,5066,*,245,12,312.5,*,600,0,,*,300,25,275,0,,6,335,15,440,6,487.5,8,445,35,430,0,,60,372.5
2015-06,Metro,5067,25,225,68,335,22,487.5,0,,33,270,150,300,*,300,25,400,28,542.5,7,560,18,447.5,85,470,*,245,235,350
2015-06,Metro,5068,6,245,76,297.5,9,360,0,,15,270,105,295,0,,10,342.5,26,460,9,630,8,345,55,420,*,110,160,320
2015-06,Metro,5069,*,230,31,290,10,360,*,370,6,292.5,55,295,0,,13,350,20,450,6,582.5,13,450,50,430,0,,105,360
2015-06,Metro,5070,15,230,67,275,12,390,0,,31,260,125,270,*,200,7,305,42,390,8,495,12,400,70,380,12,172.9,205,295
2015-06,Metro,5072,6,210,26,287.5,*,560,0,,6,252.5,40,285,*,197.5,9,320,24,399.5,10,497.5,16,360,60,399,0,,100,320
2015-06,Metro,5073,*,515,31,280,*,327.5,0,,12,257.5,45,280,0,,*,310,40,370,8,505,32,362.5,85,375,0,,130,320
2015-06,Metro,5074,*,178.75,21,275,6,300,0,,9,250,40,275,*,190,*,320,44,347.5,6,405,29,330,85,340,0,,125,320
2015-06,Metro,5075,0,,12,237.5,*,330,0,,*,265,20,262.5,*,190,0,,19,355,6,445,12,335,40,355,0,,60,320
2015-06,Metro,5076,0,,*,130,0,,0,,*,375,*,300,0,,0,,12,382.5,*,387.5,13,380,30,380,0,,35,370
2015-06,Metro,5081,*,260,42,345,*,410,0,,13,285,65,325,*,200,*,320,17,460,11,500,6,480,40,460,0,,100,382.5
2015-06,Metro,5082,16,247.5,44,285,10,357.5,0,,24,262.5,95,275,*,225,12,335,46,415,12,450,34,397.5,105,400,*,122.5,200,320
2015-06,Metro,5083,*,222.5,32,290,*,340,0,,*,300,45,295,*,114.6,11,320,18,400,*,345,12,300,45,350,0,,85,300
2015-06,Metro,5084,*,166.5,21,255,6,75,0,,*,255,35,250,*,250,6,265,60,332.5,*,372.5,38,300,110,310,*,130,145,280
2015-06,Metro,5085,*,197.5,23,255,6,327.5,0,,6,265,40,260,*,345,21,290,112,350,18,460,47,336,200,345,0,,240,330
2015-06,Metro,5086,6,150.25,17,251,*,340,0,,12,187.5,40,240,*,195,13,280,75,360,13,410,28,352.5,130,350,0,,170,340
2015-06,Metro,5087,6,182.5,30,255,7,335,0,,10,255.5,55,255,*,155,6,285,54,367.5,7,350,26,285,95,330,0,,150,292.5
2015-06,Metro,5088,0,,6,257.5,*,330,0,,*,280,10,270,0,,*,285,13,335,0,,8,315,20,315,0,,30,300
2015-06,Metro,5089,0,,*,185,*,385,0,,*,315,*,315,*,160,0,,12,350,*,136.7,*,360,25,350,0,,25,350
2015-06,Metro,5090,0,,11,270,*,370,0,,*,282.5,15,270,0,,*,265,18,330,*,430,*,387.5,30,337.5,0,,45,322.5
2015-06,Metro,5091,*,195,*,260,0,,0,,*,130,*,227.5,0,,*,300,18,335,*,427.5,*,332.5,25,335,0,,30,330
2015-06,Metro,5092,*,285,11,270,*,340,0,,12,210,30,280,*,195,*,250,55,330,*,355,23,310,85,330,0,,115,317.5
2015-06,Metro,5093,*,190,7,255,*,272.4,0,,*,127.5,15,255,0,,*,225,29,330,0,,11,320,40,330,0,,55,317.5
2015-06,Metro,5094,0,,0,,0,,0,,*,230,*,230,0,,*,240,*,330,0,,*,300,5,305,0,,5,300
2015-06,Metro,5095,*,250,86,310,32,352.5,0,,47,300,170,320,*,290,22,320,93,360,28,455,37,355,180,360,*,180,355,340
2015-06,Metro,5096,0,,11,250,*,325,0,,*,270,20,270,*,135,*,280,34,310,6,385,18,310,60,310,0,,85,300
2015-06,Metro,5097,0,,*,290,*,305,*,300,*,295,10,300,0,,0,,35,320,8,350,9,304,50,320,0,,65,320
2015-06,Metro,5098,*,230,0,,0,,0,,*,0,5,220,0,,0,,46,317.5,*,360,22,300,70,315,0,,75,315
2015-06,Metro,5106,0,,0,,*,320,0,,0,,*,320,0,,0,,0,,0,,0,,0,,0,,*,320
2015-06,Metro,5107,0,,*,252.5,*,300,0,,*,300,10,300,0,,*,232,48,300,7,380,28,297.5,90,300,0,,100,300
2015-06,Metro,5108,*,195,48,220,37,300,0,,52,205,140,225,*,220,14,240,129,290,13,300,88,272.5,245,280,0,,385,270
2015-06,Metro,5109,0,,16,255,*,275,0,,23,220,40,245,0,,*,201.25,65,300,14,365,36,290,115,300,0,,160,290
2015-06,Metro,5110,0,,*,260,*,285,0,,*,290,10,285,0,,0,,36,320,6,312.5,25,320,65,320,0,,75,312.5
2015-06,Metro,5112,12,156,11,200,6,270,0,,6,196.25,35,200,*,90,8,220,111,251,14,305,74,220,210,240,0,,245,235
2015-06,Metro,5113,6,141,*,93.19,*,282.5,0,,8,168,20,168,0,,25,220,173,235,13,285,85,230,295,233,0,,315,230
2015-06,Metro,5114,*,107,8,260,8,267.5,0,,*,228,20,260,0,,17,230,198,280,54,330,105,280,375,285,0,,395,280
2015-06,Metro,5115,*,79,*,191,*,300,0,,8,236.5,15,236.5,*,175,0,,91,290,27,325,45,280,165,290,0,,180,290
2015-06,Metro,5117,*,230,0,,0,,0,,0,,*,230,0,,0,,0,,0,,0,,0,,0,,*,230
2015-06,Metro,5118,0,,*,230,0,,0,,0,,*,230,0,,0,,0,,0,,0,,0,,0,,*,230
2015-06,Metro,5120,0,,0,,0,,0,,0,,0,,0,,0,,*,300,*,450,0,,*,375,0,,*,375
2015-06,Metro,5121,0,,0,,0,,0,,*,360,*,360,0,,0,,*,300,*,460,*,290,10,302.5,0,,10,305
2015-06,Metro,5125,0,,*,277.5,13,335,0,,7,320,20,327.5,0,,*,310,35,340,16,440,18,355,75,350,0,,95,350
2015-06,Metro,5126,0,,*,262.5,*,350,0,,0,,*,270,0,,0,,15,330,*,430,*,375,20,332.5,0,,25,330
2015-06,Metro,5127,*,225,*,277.5,7,310,0,,7,290,20,300,0,,*,292.5,11,350,*,450,*,420,20,350,0,,40,312.5
2015-06,Metro,5157,*,175,0,,0,,0,,0,,*,175,*,175,0,,*,430,0,,0,,*,430,0,,*,302.5
2015-06,Metro,5158,0,,*,300,0,,0,,*,310,5,305,*,72.5,*,300,69,350,27,420,29,315,130,350,*,125,135,350
2015-06,Metro,5159,0,,*,280,*,355,0,,*,307.5,10,300,0,,*,280,68,350,28,390,46,350,145,350,0,,150,350
2015-06,Metro,5161,0,,6,255,*,312,0,,*,250,10,260,0,,0,,29,320,8,365,20,322.5,55,325,0,,70,320
2015-06,Metro,5162,*,200,41,255,12,285,0,,16,252.5,70,260,0,,*,160,99,310,15,350,77,300,195,310,*,122.5,270,295
2015-06,Metro,5163,11,205,*,250,*,240,0,,*,253,20,207.5,0,,*,200,46,290,12,355,17,285,80,295,0,,100,285
2015-06,Metro,5164,*,227.5,*,265,*,303,0,,6,199,15,242.5,0,,*,320,16,280,*,355,29,270,50,280,0,,60,275
2015-06,Metro,5165,*,212.5,19,250,7,400,0,,10,240,40,262.5,*,195,*,300,45,320,8,370,26,295,85,320,13,154,135,295
2015-06,Metro,5166,*,200,*,230,*,345,0,,*,245,*,245,0,,0,,7,290,*,550,*,295,10,295,0,,15,290
2015-06,Metro,5167,*,190,*,260,*,365,0,,0,,10,262.5,*,160,7,300,32,342.5,9,420,15,350,65,347.5,0,,70,342.5
2015-06,Metro,5168,*,147.4,*,195,*,310,0,,6,190,10,195,0,,*,290,19,320,*,365,13,150,40,300,0,,50,295
2015-06,Metro,5169,0,,9,262,6,325,0,,8,280,25,290,0,,7,280,101,330,41,390,32,345,180,345,0,,205,340
2015-06,Metro,5170,0,,0,,0,,0,,0,,0,,0,,*,150,12,300,0,,*,350,15,300,0,,15,300
2015-06,Metro,5171,0,,*,260,*,320,0,,0,,*,270,0,,7,225,7,360,6,382.5,*,320,20,350,0,,25,320
2015-06,Metro,5172,0,,*,255,0,,0,,0,,*,255,0,,*,320,*,340,*,405,*,335,15,340,0,,15,340
2015-06,Metro,5173,*,195,9,250,*,275,0,,7,250,20,250,*,195,10,257.5,64,310,25,355,19,295,120,307.5,0,,140,297
2015-06,Metro,5174,0,,0,,0,,0,,0,,0,,0,,*,251,21,290,8,342.5,*,410,30,312.5,0,,30,312.5
2015-06,Rest of State,5072,0,,*,270,0,,0,,*,320,*,280,0,,0,,0,,*,372,0,,*,372,0,,5,290
2015-06,Rest of State,5115,0,,0,,0,,0,,0,,0,,*,130,0,,*,250,0,,*,360,*,250,0,,*,250
2015-06,Rest of State,5116,*,300.625,*,190,*,264.5,0,,*,220,15,234.06,0,,*,136,63,280,9,360,19,290,95,285,0,,110,280
2015-06,Rest of State,5118,*,165,25,205,10,280,0,,7,230,45,235,0,,9,265,53,300,27,350,31,240,120,300,0,,165,280
2015-06,Rest of State,5131,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,0,,*,400,0,,*,400
2015-06,Rest of State,5132,0,,0,,0,,0,,0,,0,,0,,0,,*,345,0,,*,320,*,320,0,,*,320
2015-06,Rest of State,5136,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,0,,*,300,0,,*,300
2015-06,Rest of State,5137,0,,0,,0,,0,,0,,0,,0,,*,280,*,330,0,,*,330,5,315,0,,5,315
2015-06,Rest of State,5140,0,,0,,0,,0,,0,,0,,0,,0,,*,390,0,,0,,*,390,0,,*,390
2015-06,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,340,0,,0,,*,340,0,,*,340
2015-06,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,0,,*,350,0,,*,370,*,360,0,,*,360
2015-06,Rest of State,5144,0,,0,,0,,0,,0,,0,,0,,0,,*,435,0,,0,,*,435,0,,*,435
2015-06,Rest of State,5151,0,,0,,0,,0,,0,,0,,0,,*,295,0,,*,390,0,,*,342.5,0,,*,342.5
2015-06,Rest of State,5152,0,,*,290,0,,0,,*,420,*,355,*,285,*,330,10,475,6,640,*,292.5,20,455,0,,20,445
2015-06,Rest of State,5153,0,,*,265,0,,0,,0,,*,265,*,460,*,310,7,350,6,400,*,250,20,362.5,0,,20,360
2015-06,Rest of State,5154,*,260,0,,0,,0,,0,,*,260,0,,*,400,*,552.5,*,780,*,450,10,520,0,,10,500
2015-06,Rest of State,5155,0,,0,,0,,0,,0,,0,,*,250,*,345,10,372.5,*,375,*,377.5,20,375,0,,20,375
2015-06,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,0,,*,390,0,,0,,*,390,0,,*,390
2015-06,Rest of State,5172,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,450,0,,*,450,0,,*,450
2015-06,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,*,300,*,325,0,,*,250,5,300,0,,5,300
2015-06,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,*,195,*,300,0,,*,320,*,265,0,,*,265
2015-06,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,0,,*,275,0,,*,350,5,280,0,,5,280
2015-06,Rest of State,5204,*,150,*,212.5,*,270,0,,0,,15,235,0,,*,220,18,270,*,315,*,257.5,25,270,0,,40,267.5
2015-06,Rest of State,5210,0,,0,,0,,0,,0,,0,,0,,0,,*,310,*,310,0,,*,310,0,,*,310
2015-06,Rest of State,5211,*,180,8,207.5,14,245,*,360,7,210,35,220,*,150,17,240,47,270,36,330,15,285,115,280,0,,150,270
2015-06,Rest of State,5212,0,,*,200,0,,0,,*,141.9,*,170.95,*,180,*,230,*,280,*,335,*,250,10,267.5,0,,15,257.5
2015-06,Rest of State,5213,0,,0,,0,,0,,0,,0,,0,,*,217.5,11,270,*,340,*,330,15,272.5,0,,15,272.5
2015-06,Rest of State,5214,*,227.5,7,225,*,275,0,,7,159,20,225,0,,10,237.5,41,270,16,315,19,290,85,275,0,,105,270
2015-06,Rest of State,5221,0,,0,,0,,0,,0,,0,,0,,0,,*,180,0,,0,,*,180,0,,*,180
2015-06,Rest of State,5222,0,,*,140,0,,0,,*,250,*,195,0,,*,150,*,180,*,240,*,255,5,190,0,,10,190
2015-06,Rest of State,5223,*,100,*,164.3,*,250,0,,*,155,5,160,0,,*,190.5,12,245,*,300,6,275,25,245,0,,30,240
2015-06,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,0,,*,345,0,,0,,*,345,0,,*,345
2015-06,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,0,,*,280,0,,*,190,*,235,0,,*,235
2015-06,Rest of State,5234,0,,0,,0,,0,,0,,0,,*,235,0,,*,310,0,,*,355,*,310,0,,*,310
2015-06,Rest of State,5235,*,116,0,,*,215,0,,0,,*,165.5,0,,*,280,*,257.5,*,290,*,300,*,285,0,,5,280
2015-06,Rest of State,5236,0,,0,,0,,0,,0,,0,,0,,0,,*,285,0,,0,,*,285,0,,*,285
2015-06,Rest of State,5237,0,,0,,0,,0,,0,,0,,0,,0,,*,210,0,,0,,*,210,0,,*,210
2015-06,Rest of State,5238,*,97.1,*,175,0,,0,,*,170,5,170,0,,*,170,40,165,0,,18,200,60,165,0,,65,165
2015-06,Rest of State,5240,0,,0,,0,,0,,0,,0,,0,,0,,*,365,0,,0,,*,365,0,,*,365
2015-06,Rest of State,5241,0,,*,290,*,325,0,,*,290,*,290,0,,*,260,9,270,0,,*,300,10,270,0,,15,290
2015-06,Rest of State,5242,0,,*,270,0,,0,,0,,*,270,0,,0,,*,330,*,450,*,315,10,330,0,,10,330
2015-06,Rest of State,5244,0,,*,260,*,310,0,,*,290,5,290,*,275,*,275,*,340,*,375,0,,10,335,0,,20,295
2015-06,Rest of State,5245,*,250,0,,*,365,0,,0,,*,307.5,0,,*,320,8,395,0,,*,385,10,380,0,,15,365
2015-06,Rest of State,5250,0,,*,250,*,320,0,,*,175,10,287.5,*,90,0,,9,310,*,450,*,235,15,310,0,,25,295
2015-06,Rest of State,5251,*,195,10,275,25,320,*,330,*,285,40,300,*,240,*,310,51,320,54,430,16,320,130,350,*,157.5,170,335
2015-06,Rest of State,5252,0,,*,265,6,307.5,0,,0,,10,290,*,220,*,280,19,320,11,380,*,335,40,330,0,,50,327.5
2015-06,Rest of State,5253,*,162.5,14,185,13,245,*,240,40,197.5,70,200,0,,16,217.5,69,240,26,270,116,250,225,250,0,,300,240
2015-06,Rest of State,5254,0,,0,,0,,0,,0,,0,,0,,*,210,*,270,*,320,*,245,10,260,0,,10,260
2015-06,Rest of State,5255,0,,*,225,6,230,0,,*,133.5,15,211.2,*,125,*,252.5,18,317.5,30,350,7,255,60,322.5,0,,75,300
2015-06,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,*,300,*,232.5,*,262.5,*,255,10,255,0,,10,255
2015-06,Rest of State,5259,0,,0,,0,,0,,0,,0,,*,135,*,250,0,,0,,*,165,*,165,0,,*,165
2015-06,Rest of State,5260,0,,0,,0,,0,,*,190,*,190,0,,*,170,6,205,0,,8,205,15,200,0,,15,200
2015-06,Rest of State,5261,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,230,0,,*,230,0,,*,230
2015-06,Rest of State,5262,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,125,0,,*,125,0,,*,125
2015-06,Rest of State,5263,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-06,Rest of State,5264,0,,*,145,*,200,0,,0,,*,180,0,,*,210,*,217.5,0,,*,192.5,5,210,0,,10,205
2015-06,Rest of State,5265,0,,0,,0,,0,,0,,0,,0,,0,,*,140,0,,0,,*,140,0,,*,140
2015-06,Rest of State,5266,0,,0,,0,,0,,*,158,*,158,0,,*,120,0,,0,,0,,*,120,0,,*,140
2015-06,Rest of State,5267,0,,0,,0,,0,,*,135,*,135,0,,*,400,11,170,*,190,*,160,15,175,0,,15,170
2015-06,Rest of State,5268,0,,0,,*,250,0,,*,250,*,250,0,,*,190,22,222.5,*,242.5,16,245,45,235,0,,50,240
2015-06,Rest of State,5270,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-06,Rest of State,5271,*,135,8,175,*,250,0,,*,150,15,170,0,,*,240,40,240,*,335,13,250,60,240,0,,75,240
2015-06,Rest of State,5272,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,310,*,310,0,,*,310
2015-06,Rest of State,5273,0,,0,,0,,0,,0,,0,,0,,0,,*,150,0,,0,,*,150,0,,*,150
2015-06,Rest of State,5275,*,143,6,152.5,*,215,0,,*,168,10,160,0,,*,160,8,210,*,227.5,*,210,15,210,0,,25,200
2015-06,Rest of State,5276,*,135,*,152.5,0,,0,,0,,*,150,0,,*,205,6,212.5,6,265,*,277.5,15,245,0,,20,230
2015-06,Rest of State,5277,0,,*,155,0,,0,,0,,*,155,0,,*,170,16,195,*,197.5,*,167.5,25,190,0,,25,190
2015-06,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,240,0,,*,240,0,,*,240
2015-06,Rest of State,5279,0,,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,*,160,0,,*,160
2015-06,Rest of State,5280,*,85,10,171,0,,*,200,*,90,20,137.5,0,,*,200,31,180,9,260,*,187.5,45,200,0,,65,190
2015-06,Rest of State,5290,9,145,98,160,27,260,0,,52,180,185,180,*,110,25,160,129,230,35,300,75,235,270,235,0,,455,220
2015-06,Rest of State,5291,0,,*,135,0,,0,,0,,*,135,0,,*,180,6,230,*,295,7,240,20,220,0,,20,220
2015-06,Rest of State,5301,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,150,*,150,0,,*,150
2015-06,Rest of State,5302,0,,0,,0,,0,,0,,0,,0,,0,,*,100,0,,0,,*,100,0,,*,100
2015-06,Rest of State,5304,*,150,0,,0,,0,,0,,*,150,*,130,0,,0,,0,,*,190,*,160,0,,*,150
2015-06,Rest of State,5322,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,0,,*,220,0,,*,220
2015-06,Rest of State,5330,0,,*,165,*,225,0,,*,51.25,*,165,0,,*,175,9,200,*,250,13,200,25,200,0,,30,200
2015-06,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,*,155,*,185,0,,0,,*,160,0,,*,160
2015-06,Rest of State,5333,0,,*,160,0,,0,,*,130,10,140,0,,6,192.5,16,240,*,240,*,250,30,230,0,,40,200
2015-06,Rest of State,5340,*,120,*,140,0,,0,,0,,5,135,0,,0,,0,,*,320,0,,*,320,0,,10,140
2015-06,Rest of State,5341,*,147.5,14,180,0,,0,,*,240,15,180,*,190,7,190,29,230,*,230,*,257.5,45,225,0,,60,210
2015-06,Rest of State,5342,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-06,Rest of State,5343,*,170,8,177.5,*,230,0,,6,170,20,170,0,,6,195,36,222.5,*,320,12,192.5,55,200,0,,75,200
2015-06,Rest of State,5344,0,,0,,*,170,0,,0,,*,170,0,,0,,*,230,0,,0,,*,230,0,,*,200
2015-06,Rest of State,5345,*,130,7,160,0,,0,,*,180,10,150,0,,*,180,10,215,*,315,*,200,20,220,0,,30,183.5
2015-06,Rest of State,5346,0,,0,,0,,0,,*,160,*,160,0,,0,,0,,0,,0,,0,,0,,*,160
2015-06,Rest of State,5351,0,,*,252.5,*,240.65,*,232,*,300,10,252.5,*,180,*,255,7,340,8,375,*,300,20,340,0,,25,315
2015-06,Rest of State,5352,*,97.5,*,235,*,275,0,,*,270,15,237.5,0,,0,,22,310,*,350,*,310,30,315,0,,45,295
2015-06,Rest of State,5353,0,,*,215,0,,0,,0,,*,215,0,,*,212.5,*,250,*,330,*,300,10,250,0,,10,240
2015-06,Rest of State,5354,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2015-06,Rest of State,5355,*,210,*,200,*,260,0,,*,210,10,220,*,220,*,215,25,310,13,350,6,307.5,50,310,0,,60,300
2015-06,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,*,230,0,,0,,0,,*,230,0,,*,230
2015-06,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,190,*,190,*,170,*,180
2015-06,Rest of State,5360,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,400,*,400,0,,*,400
