Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2016-06,Metro,5038,12,220,75,270,6,355,0,,14,245,105,265,0,,21,315,54,380,9,440,6,310,90,380,7,150,205,300
2016-06,Metro,5039,*,250,22,250,7,335,0,,*,160,35,260,*,150,*,342.5,24,380,*,400,*,305,35,375,*,155,75,330
2016-06,Metro,5040,0,,0,,0,,0,,0,,0,,0,,0,,*,400,*,450,0,,5,430,0,,5,430
2016-06,Metro,5041,*,245,33,280,*,377.5,0,,*,300,40,275,*,225,*,362.5,26,427.5,8,435,6,100,45,397.5,0,,85,310
2016-06,Metro,5042,*,220,34,257.5,*,345,*,160,7,250,50,255,*,152.5,*,275,46,377.5,6,390,16,295,75,350,*,130,125,300
2016-06,Metro,5043,11,168,90,250,15,295,*,230,7,240,125,250,*,200,31,209.5,110,380,7,330,17,330,165,350,*,168,295,290
2016-06,Metro,5044,6,257.5,44,292.5,*,400,*,142,*,320,55,290,0,,6,342.5,17,420,8,550,*,395,35,410,0,,90,320
2016-06,Metro,5045,52,270,141,295,24,480,0,,14,305,230,300,*,180,14,425,44,440,8,460,*,325,70,432.5,0,,300,320
2016-06,Metro,5046,*,235,33,295,*,350,*,400,*,265,50,297.5,0,,14,350,46,405,*,400,7,240,70,380,*,140,120,332.5
2016-06,Metro,5047,*,250,*,275,11,315,0,,*,110,15,300,*,250,11,295,53,395,*,430,9,208,75,380,*,175,95,360
2016-06,Metro,5048,*,185,46,282.5,8,350,0,,0,,55,290,0,,7,340,64,420,8,460,*,128,80,410,*,155,140,350
2016-06,Metro,5049,*,225,15,280,*,370,0,,*,300,25,292.5,0,,7,350,32,387.5,8,535,*,285,50,380,0,,75,350
2016-06,Metro,5050,*,240,*,265,0,,0,,0,,*,255,0,,*,310,*,390,*,420,*,400,10,390,0,,15,350
2016-06,Metro,5051,*,162.5,*,290,0,,0,,*,350,10,285,*,210,6,312.5,17,410,15,520,*,210,45,405,0,,50,382.5
2016-06,Metro,5052,0,,0,,0,,0,,0,,0,,0,,*,355,14,400,*,540,*,350,20,425,0,,20,425
2016-06,Metro,5061,8,230,49,315,8,470,0,,*,270,70,305,0,,8,370,25,505,*,720,*,450,40,480,*,220,110,350
2016-06,Metro,5062,*,240,32,277.5,*,390,0,,*,320,40,277.5,0,,*,350,23,440,14,625,*,380,45,445,0,,85,352.5
2016-06,Metro,5063,16,235,48,330,13,410,0,,6,232.5,85,320,*,180,17,355,35,510,12,582.5,*,265,70,460,13,155,165,358
2016-06,Metro,5064,7,185,14,322.5,*,500,0,,*,180,25,287.5,*,185,*,400,19,550,6,740,*,650,30,565,*,360,55,400
2016-06,Metro,5065,23,260,42,300,*,420,0,,*,270,75,285,*,300,6,400,15,490,9,600,*,550,35,500,0,,105,315
2016-06,Metro,5066,*,185,11,295,*,420,0,,0,,15,295,0,,8,372.5,16,445,11,480,0,,35,450,0,,50,412.5
2016-06,Metro,5067,20,237.5,46,312.5,25,475,0,,*,325,95,335,*,260,23,390,34,475,7,700,*,480,70,450,*,163.75,170,387.5
2016-06,Metro,5068,6,237.5,63,295,6,395,0,,*,300,80,300,0,,13,380,18,455,8,510,*,360,45,432.5,*,105,125,327.5
2016-06,Metro,5069,12,257.5,33,285,6,417.5,0,,7,325,60,287.5,0,,7,350,19,460,*,515,*,180,30,410,0,,90,310
2016-06,Metro,5070,13,225,83,280,*,350,0,,*,315,105,280,0,,13,315,34,387.5,8,535,*,370,60,385,15,165,175,295
2016-06,Metro,5071,0,,*,300,0,,0,,0,,*,300,0,,0,,0,,0,,0,,0,,0,,*,300
2016-06,Metro,5072,*,185,30,300,6,340,0,,*,295,40,302.5,0,,6,317.5,35,400,8,480,9,335,60,390,*,167.5,100,335
2016-06,Metro,5073,*,205,36,270,*,330,0,,*,157.5,45,267.5,0,,*,390,54,380,10,507.5,*,320,70,385,0,,115,330
2016-06,Metro,5074,*,235,30,260,*,176.1,*,230,6,265,45,260,*,345,11,310,52,347.5,*,425,7,330,75,337.5,0,,120,300
2016-06,Metro,5075,0,,11,270,*,362.5,0,,*,270,20,292.5,*,230,*,272.5,28,360,12,400,*,310,50,357.5,0,,70,340
2016-06,Metro,5076,0,,*,282.5,0,,0,,0,,*,282.5,*,150,0,,21,360,10,420,*,240,35,365,0,,40,362.5
2016-06,Metro,5081,12,287.5,47,340,9,370,0,,*,285,70,340,*,242.5,*,357.5,16,365,9,730,*,0,30,377.5,0,,105,350
2016-06,Metro,5082,11,235,60,280,9,385,0,,6,155,85,280,*,180.8,8,342.5,54,395,11,450,9,395,85,395,0,,170,320
2016-06,Metro,5083,*,297.5,31,295,*,330,0,,*,300,40,295,0,,9,345,30,372.5,*,510,*,360,45,360,*,140,85,320
2016-06,Metro,5084,*,168.5,16,260,*,320,0,,*,225,25,260,*,140,14,253.5,48,320,7,325,24,300,95,300,*,160,125,282.5
2016-06,Metro,5085,11,200,25,250,6,365,0,,*,150,45,240,*,195,36,315,133,360,12,440,15,310,195,350,6,160,250,330
2016-06,Metro,5086,*,180,15,250,*,330,0,,11,155,35,221,0,,7,270,92,360,12,410,24,282.5,135,350,8,132.5,180,327.5
2016-06,Metro,5087,6,230,35,250,10,330,*,450,9,260,60,260,0,,7,300,67,355,10,395,6,307.5,90,353,0,,150,310
2016-06,Metro,5088,0,,*,255,*,322.5,0,,0,,5,280,0,,*,335,16,350,0,,*,415,20,350,0,,30,345
2016-06,Metro,5089,*,195,*,375,0,,0,,0,,*,285,0,,*,280,18,365,0,,0,,20,365,0,,20,365
2016-06,Metro,5090,0,,11,270,*,335,0,,*,260,20,275,0,,0,,19,320,*,365,*,290,25,325,0,,45,310
2016-06,Metro,5091,0,,*,270,*,360,0,,0,,10,300,0,,*,280,17,340,6,505,0,,25,365,0,,35,340
2016-06,Metro,5092,0,,20,277.5,6,287.5,0,,0,,25,280,0,,0,,69,340,10,325,11,300,90,330,0,,115,320
2016-06,Metro,5093,*,200,10,252.5,*,285,0,,0,,15,255,*,175,0,,37,325,*,366,*,330,45,327.5,0,,60,320
2016-06,Metro,5094,0,,*,230,0,,0,,0,,*,230,0,,0,,*,300,0,,0,,*,300,0,,*,297.5
2016-06,Metro,5095,6,225,88,300,42,350,*,240,10,175,150,310,*,270,17,325,102,360,24,430,8,232.5,155,360,11,165,310,330
2016-06,Metro,5096,0,,16,262.5,*,280,*,350,*,260,20,262.5,0,,*,262.5,43,310,*,395,6,290,60,310,0,,80,295
2016-06,Metro,5097,0,,11,285,*,317.5,0,,0,,15,295,0,,0,,39,325,8,390,*,237.5,50,330,0,,65,320
2016-06,Metro,5098,*,215,0,,*,269.85,0,,0,,5,217.35,0,,0,,44,322.5,*,450,*,295,55,325,0,,60,320
2016-06,Metro,5106,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,300,*,300,0,,*,300
2016-06,Metro,5107,*,118.65,*,214,*,310,0,,0,,10,255,*,100,*,285,65,305,11,385,19,295,100,305,0,,110,302.5
2016-06,Metro,5108,15,200,63,220,28,300,0,,9,205,115,225,*,210,14,232.5,188,295,34,337.5,54,270,290,295,0,,405,280
2016-06,Metro,5109,*,165,34,225,9,265,0,,*,265,45,230,*,180,*,270,73,300,9,350,18,310,100,300,0,,150,295
2016-06,Metro,5110,0,,0,,*,285,0,,*,140,*,280,*,210,*,350,59,310,7,355,*,300,70,315,0,,75,310
2016-06,Metro,5112,35,220,25,201,7,265,0,,*,125.5,70,210,*,161.5,11,180,145,250,12,310,18,240,190,250,0,,260,233.5
2016-06,Metro,5113,11,160,*,225,*,262.5,0,,*,300,20,170,6,161.5,16,215,281,235,22,272.5,26,240,350,235,0,,370,235
2016-06,Metro,5114,9,225,13,191,10,275,*,330,*,230,40,227.5,9,180,20,235,290,280,66,340,7,280,390,285,0,,430,280
2016-06,Metro,5115,*,91.5,*,191,12,285,0,,*,66,20,260,0,,*,270,127,290,45,320,*,310,180,295,0,,205,295
2016-06,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,*,297.5,*,460,0,,*,330,0,,*,330
2016-06,Metro,5118,*,185,0,,0,,0,,0,,*,185,0,,0,,*,320,0,,0,,*,320,0,,*,307.5
2016-06,Metro,5120,0,,0,,0,,0,,*,125,*,125,0,,0,,*,270,*,310,*,280,5,280,0,,10,275
2016-06,Metro,5121,0,,0,,0,,0,,0,,0,,0,,*,250,*,277.5,10,340,*,350,15,330,0,,15,330
2016-06,Metro,5125,0,,*,290,9,360,0,,0,,10,352.5,0,,13,290,37,350,16,465,*,350,65,350,0,,80,350
2016-06,Metro,5126,0,,*,265,*,295,0,,0,,*,280,*,175,*,310,13,325,*,392.5,0,,20,322.5,0,,20,320
2016-06,Metro,5127,0,,10,295,7,320,0,,*,175,20,300,*,160,*,290,13,350,*,460,0,,20,350,*,180,40,320
2016-06,Metro,5150,0,,0,,0,,0,,0,,0,,0,,0,,*,600,0,,0,,*,600,0,,*,600
2016-06,Metro,5157,*,192.5,0,,0,,0,,0,,*,192.5,0,,*,525,*,290,*,625,0,,5,437.5,0,,10,320
2016-06,Metro,5158,0,,*,300,*,335,*,340,0,,10,312.5,*,150,*,290,61,350,19,440,*,282.5,85,355,0,,95,350
2016-06,Metro,5159,0,,6,282.5,*,342.5,0,,*,250,10,285,*,142.5,*,280,85,350,29,420,6,265,125,350,0,,135,350
2016-06,Metro,5161,0,,*,255,*,320,0,,0,,10,315,0,,*,305,40,320,11,420,9,290,60,320,0,,70,320
2016-06,Metro,5162,0,,44,262.5,22,285,0,,10,267.5,75,275,11,162,7,250,147,320,26,377.5,31,270,220,310,0,,300,300
2016-06,Metro,5163,8,205,10,252.5,*,300,0,,*,315,20,240.6,7,195,*,246.15,64,300,6,352.5,7,145,90,295,0,,110,282.5
2016-06,Metro,5164,*,220,*,245,7,290,0,,0,,15,225,7,190,*,140.9,49,290,*,335,8,160,70,285,0,,85,280
2016-06,Metro,5165,*,205,21,240,21,350,0,,*,235,50,267.5,*,160.5,*,270,69,300,7,350,*,275,85,300,9,163,145,292.5
2016-06,Metro,5166,0,,*,245,*,425,0,,0,,*,250,0,,*,270,12,300,0,,0,,15,295,0,,20,292.5
2016-06,Metro,5167,*,250,8,250,*,357.5,0,,0,,15,250,*,235,*,305,27,335,*,370,6,330,40,330,0,,55,330
2016-06,Metro,5168,0,,6,265,*,335,0,,0,,5,270,*,90.2,*,100.1,26,317.5,*,370,*,185.05,35,300,0,,45,300
2016-06,Metro,5169,*,220,19,295,9,330,0,,0,,30,300,*,150,*,139.45,132,330,36,400,*,150,180,340,0,,210,330
2016-06,Metro,5170,0,,0,,0,,0,,0,,0,,0,,0,,6,332.5,*,440,0,,5,350,0,,5,350
2016-06,Metro,5171,0,,*,265,*,350,0,,0,,*,307.5,0,,*,300,15,335,8,387.5,*,400,25,360,0,,25,350
2016-06,Metro,5172,0,,0,,0,,0,,0,,0,,0,,*,300,11,350,*,430,0,,20,350,0,,20,350
2016-06,Metro,5173,*,175,13,250,10,250,0,,*,170,25,250,*,250,14,250,92,310,35,370,8,300,150,320,0,,175,300
2016-06,Metro,5174,0,,0,,0,,0,,0,,0,,0,,0,,15,295,6,350,*,300,20,305,0,,20,305
2016-06,Rest of State,5072,0,,*,300,0,,0,,0,,*,300,0,,0,,*,410,*,455,*,470,*,450,0,,10,410
2016-06,Rest of State,5115,0,,0,,0,,0,,0,,0,,0,,0,,*,400,0,,*,250,*,325,0,,*,325
2016-06,Rest of State,5116,*,175,8,186.75,*,295,0,,0,,15,202.5,0,,*,233.5,73,300,13,340,*,330,95,300,0,,110,295
2016-06,Rest of State,5118,*,92.5,19,240,15,285,0,,*,220,40,250,*,220,11,235,59,310,21,395,23,166.5,115,300,0,,155,280
2016-06,Rest of State,5132,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,480,0,,*,480,0,,*,480
2016-06,Rest of State,5136,0,,0,,0,,0,,0,,0,,0,,0,,*,405,*,500,0,,*,500,0,,*,500
2016-06,Rest of State,5137,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,435,0,,*,435,0,,*,435
2016-06,Rest of State,5138,0,,0,,0,,0,,0,,0,,0,,0,,*,340,0,,*,330,*,335,0,,*,335
2016-06,Rest of State,5139,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,320,0,,*,320,0,,*,320
2016-06,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,350,0,,0,,*,350,0,,*,350
2016-06,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,*,330,*,470,*,450,0,,*,450,0,,*,450
2016-06,Rest of State,5144,0,,0,,0,,0,,0,,0,,0,,0,,*,450,0,,0,,*,450,0,,*,450
2016-06,Rest of State,5152,0,,0,,0,,0,,*,193.45,*,193.45,0,,*,430,8,500,*,565,*,330,15,482.5,0,,20,462.5
2016-06,Rest of State,5153,0,,0,,0,,0,,0,,0,,0,,*,310,*,355,*,500,0,,10,370,0,,10,370
2016-06,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,0,,*,450,*,580,*,375,*,450,0,,*,450
2016-06,Rest of State,5155,0,,0,,0,,0,,0,,0,,0,,*,330,*,395,*,545,*,300,10,380,0,,10,380
2016-06,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,0,,*,360,0,,*,270,*,315,0,,*,315
2016-06,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,0,,*,320,*,430,*,335,5,335,0,,5,335
2016-06,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,0,,*,285,*,300,0,,*,290,0,,*,290
2016-06,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,*,220,*,260,*,350,*,267.5,10,265,0,,10,265
2016-06,Rest of State,5204,*,150,*,240,*,270,0,,0,,*,240,0,,*,260,10,270,*,305,0,,15,275,0,,20,270
2016-06,Rest of State,5210,0,,0,,0,,0,,0,,0,,0,,*,250,*,325,*,315,*,265,5,300,0,,5,300
2016-06,Rest of State,5211,*,170,21,240,12,272.5,*,350,*,175,40,245,0,,13,240,61,280,41,340,*,300,120,292.5,0,,160,280
2016-06,Rest of State,5212,*,260,6,235,*,255,0,,0,,10,245,0,,0,,6,307.5,*,360,*,280,10,315,0,,15,270
2016-06,Rest of State,5213,0,,0,,0,,0,,0,,0,,0,,*,250,6,267.5,*,330,0,,10,285,0,,10,285
2016-06,Rest of State,5214,*,200,*,217.5,0,,*,325,0,,5,225,*,220,6,252.5,42,280,19,330,7,265,75,285,0,,80,282.5
2016-06,Rest of State,5220,0,,0,,0,,0,,0,,0,,0,,0,,*,197.5,0,,0,,*,197.5,0,,*,197.5
2016-06,Rest of State,5222,0,,*,170,0,,*,280,0,,*,225,0,,0,,0,,0,,0,,0,,0,,*,225
2016-06,Rest of State,5223,*,135,*,155,*,240,0,,*,157.5,5,155,0,,6,200,14,240,*,280,0,,25,240,0,,30,230
2016-06,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,0,,*,315,0,,0,,*,315,0,,*,315
2016-06,Rest of State,5232,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,282.5,*,282.5,0,,*,282.5
2016-06,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,0,,*,280,*,400,0,,10,325,0,,10,325
2016-06,Rest of State,5234,0,,0,,*,217.5,0,,0,,*,217.5,0,,0,,*,257.5,*,380,0,,*,280,0,,*,235
2016-06,Rest of State,5235,0,,0,,0,,0,,*,195,*,195,0,,*,270,7,300,*,372.5,0,,10,307.5,0,,10,285
2016-06,Rest of State,5237,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,280,0,,*,280,0,,*,280
2016-06,Rest of State,5238,*,125.5,0,,0,,0,,0,,*,125.5,0,,7,205,24,235,*,320,*,197.5,35,227.5,0,,40,222.5
2016-06,Rest of State,5240,0,,0,,0,,0,,0,,0,,0,,0,,*,350,0,,0,,*,350,0,,*,350
2016-06,Rest of State,5241,0,,0,,0,,0,,0,,0,,0,,*,330,7,330,*,400,0,,10,350,0,,10,350
2016-06,Rest of State,5242,0,,*,272.5,0,,0,,0,,*,272.5,0,,0,,*,315,0,,0,,*,315,0,,5,310
2016-06,Rest of State,5243,0,,*,280,0,,0,,0,,*,280,0,,0,,*,400,0,,0,,*,400,0,,*,340
2016-06,Rest of State,5244,0,,*,260,*,300,*,395,0,,5,290,0,,*,310,*,350,*,440,0,,10,365,0,,15,330
2016-06,Rest of State,5245,0,,*,265,0,,0,,0,,*,265,0,,*,300,*,400,*,485,0,,10,410,0,,10,400
2016-06,Rest of State,5250,0,,0,,0,,0,,0,,0,,0,,*,320,6,345,6,430,0,,15,385,0,,15,385
2016-06,Rest of State,5251,*,200,12,270,17,310,*,380,*,320,35,295.5,0,,*,295,71,335,69,395,*,145.7,145,360,*,165,185,350
2016-06,Rest of State,5252,0,,*,275,6,305,0,,*,260,10,282.5,0,,7,300,19,320,14,372.5,*,292.5,45,330,0,,55,315
2016-06,Rest of State,5253,11,155,13,195,15,225,*,400,*,134,45,180,*,187.5,14,220,130,250,46,280,13,240,205,255,0,,250,245
2016-06,Rest of State,5254,0,,0,,0,,0,,0,,0,,0,,0,,*,270,*,260,*,210,*,250,0,,*,250
2016-06,Rest of State,5255,*,140,*,240,*,290,0,,*,280,5,277.5,0,,6,255,22,305,18,355,*,290,45,315,0,,55,310
2016-06,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,0,,8,257.5,*,317.5,*,100,10,257.5,0,,10,257.5
2016-06,Rest of State,5259,0,,0,,0,,0,,0,,0,,*,135,0,,*,240,0,,0,,*,187.5,0,,*,187.5
2016-06,Rest of State,5260,0,,0,,0,,0,,0,,0,,0,,*,165,6,205,*,220,0,,10,200,0,,10,200
2016-06,Rest of State,5261,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,*,220,0,,*,220
2016-06,Rest of State,5264,0,,*,150,0,,0,,0,,*,150,0,,0,,*,220,0,,0,,*,220,0,,*,210
2016-06,Rest of State,5265,0,,0,,0,,0,,0,,0,,0,,0,,*,180,0,,0,,*,180,0,,*,180
2016-06,Rest of State,5266,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,0,,*,200,0,,*,200
2016-06,Rest of State,5267,*,125,0,,*,140,0,,0,,*,125,0,,0,,*,200,*,160,0,,5,185,0,,10,150
2016-06,Rest of State,5268,*,140,0,,*,230,0,,*,200,*,200,*,130,*,155,14,200,7,220,0,,25,210,0,,30,200
2016-06,Rest of State,5271,0,,6,172.5,*,265,0,,0,,10,187.5,*,155,8,207.5,46,245,7,270,*,240,65,240,0,,70,235
2016-06,Rest of State,5272,0,,0,,0,,0,,0,,0,,0,,*,125,*,150,0,,0,,*,137.5,0,,*,137.5
2016-06,Rest of State,5275,0,,*,174,0,,0,,0,,*,174,0,,*,215,*,167.5,*,230,0,,10,217.5,0,,10,215
2016-06,Rest of State,5276,0,,*,162.5,*,280,0,,0,,*,165,0,,*,225,9,230,*,280,0,,15,257.5,0,,20,230
2016-06,Rest of State,5277,0,,*,185,0,,0,,0,,*,185,0,,*,190,15,200,*,320,*,160,25,200,*,260,25,200
2016-06,Rest of State,5278,0,,0,,0,,0,,*,150,*,150,0,,0,,*,150,0,,0,,*,150,0,,*,150
2016-06,Rest of State,5280,*,85,*,125,*,170,0,,0,,10,132.5,0,,7,145,30,170,*,250,*,190,40,170,0,,50,170
2016-06,Rest of State,5290,17,150,92,162.5,22,273,0,,*,187.5,135,175,*,130,34,160,134,240,32,310,18,219.75,220,240,0,,355,220
2016-06,Rest of State,5291,*,63,0,,0,,0,,0,,*,63,*,120,*,172.5,18,250,*,272.5,*,302.5,30,250,0,,30,245
2016-06,Rest of State,5304,*,120,0,,0,,0,,0,,*,120,0,,0,,*,210,0,,0,,*,210,0,,*,200
2016-06,Rest of State,5307,0,,0,,0,,0,,0,,0,,0,,*,123.4,*,210,0,,0,,*,166.7,0,,*,166.7
2016-06,Rest of State,5320,0,,0,,0,,0,,0,,0,,0,,*,220,*,200,*,150,*,170,*,180,0,,*,180
2016-06,Rest of State,5321,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,190,*,190,0,,*,190
2016-06,Rest of State,5322,0,,0,,0,,0,,0,,0,,0,,*,150,*,202.5,0,,0,,*,185,0,,*,185
2016-06,Rest of State,5330,*,140,*,180,*,235,0,,0,,5,200,0,,*,160,14,220,*,267.5,*,180,25,210,0,,30,210
2016-06,Rest of State,5331,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,0,,*,220,0,,*,220
2016-06,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,170,*,170,0,,*,170
2016-06,Rest of State,5333,*,120,*,152.5,0,,0,,*,170,*,150,0,,*,202.5,19,250,*,310,*,250,25,250,*,175,35,250
2016-06,Rest of State,5340,*,125,*,135,0,,0,,0,,*,125,0,,0,,6,262.5,*,280,0,,5,280,0,,10,225
2016-06,Rest of State,5341,*,155,12,172.5,*,220,0,,*,200,15,172.5,0,,*,220,32,245,9,350,*,185,50,240,0,,65,220
2016-06,Rest of State,5342,0,,0,,0,,0,,0,,0,,*,185,0,,*,330,0,,0,,*,257.5,0,,*,257.5
2016-06,Rest of State,5343,*,198.5,15,185,*,320,0,,*,165,25,187.5,*,245,*,185,36,220,8,330,*,175,50,230,0,,75,220
2016-06,Rest of State,5344,0,,0,,0,,0,,0,,0,,0,,0,,*,192.5,*,250,0,,*,225,0,,*,225
2016-06,Rest of State,5345,*,130,10,165,0,,0,,*,150,10,157.5,0,,*,180,11,200,7,250,0,,20,200,0,,30,175
2016-06,Rest of State,5346,0,,0,,0,,0,,0,,0,,0,,0,,*,185,0,,0,,*,185,0,,*,185
2016-06,Rest of State,5351,0,,*,215,*,251.7,0,,*,0,10,214.2,*,180,0,,7,300,*,385,*,315,15,325,0,,25,295
2016-06,Rest of State,5352,0,,*,200,*,420,0,,*,310,*,260,0,,0,,16,317.5,6,382.5,0,,20,322.5,0,,25,320
2016-06,Rest of State,5353,*,205,*,215,0,,0,,0,,5,212.5,0,,*,270,8,245,*,300,*,270,10,270,0,,15,225
2016-06,Rest of State,5354,0,,0,,*,240,0,,0,,*,240,0,,0,,0,,0,,0,,0,,0,,*,240
2016-06,Rest of State,5355,0,,7,225,7,270,0,,0,,15,235,*,160,*,157.15,27,300,9,350,*,215,40,300,0,,55,285
2016-06,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,*,250,0,,*,250
2016-06,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,*,150,*,160,0,,*,160
2016-06,Rest of State,5360,0,,0,,0,,0,,0,,0,,0,,0,,*,330,*,380,0,,5,355,0,,5,355
2016-06,Rest of State,5371,0,,0,,0,,0,,0,,0,,0,,0,,*,260,*,480,0,,*,260,0,,*,260
2016-06,Rest of State,5372,*,170,*,200,0,,0,,0,,*,200,0,,0,,*,290,7,385,0,,10,330,0,,15,290
2016-06,Rest of State,5373,*,97.3,*,225,*,210,0,,0,,5,197.5,*,185,*,235,8,245,*,300,0,,10,245,0,,20,225
