Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2013-03,Metro,5017,0,,0,,*,410,0,,*,235,*,235,0,,*,243.9,10,340,*,365,13,340,30,340,0,,35,340
2013-03,Metro,5018,0,,*,310,*,330,0,,0,,5,320,*,180,*,320,10,340,*,420,11,350,30,350,0,,35,350
2013-03,Metro,5019,*,207.5,23,275,9,360,0,,18,270,50,275,*,250.6,*,292.5,20,360,*,457.5,20,350,50,350,0,,105,310
2013-03,Metro,5020,0,,*,357.5,*,360,0,,*,400,5,380,0,,0,,7,420,*,540,*,388.93,10,420,0,,15,400
2013-03,Metro,5021,0,,8,377.5,7,360,0,,7,320,20,365,*,450,*,290,*,500,*,565,11,325,25,435,0,,45,375
2013-03,Metro,5022,10,232.5,68,290,6,512.5,*,850,24,270,110,290,0,,6,350,40,445,8,615,10,380,65,435,0,,175,320
2013-03,Metro,5023,6,210,34,247.5,12,380,0,,23,250,75,260,0,,7,310,38,372.5,*,430,29,325,80,355,0,,155,320
2013-03,Metro,5024,6,197.5,44,270,7,395,0,,13,255,70,270,*,180,*,350,30,397.5,8,415,11,400,50,400,0,,120,315
2013-03,Metro,5025,0,,*,250,*,325,0,,6,282.5,10,297.5,0,,*,317.5,22,350,8,487.5,12,362.5,45,372.5,0,,55,345
2013-03,Metro,5031,*,210,29,280,*,360,*,675,19,255,60,272.5,*,167.5,11,320,44,392.5,8,440,29,305,95,360,*,155,160,320
2013-03,Metro,5032,*,252.5,53,250,*,345,0,,25,265,85,252.5,*,142.5,6,315,24,350,8,462.5,11,360,50,350,*,139.5,135,280
2013-03,Metro,5033,*,235,30,267.5,8,350,0,,21,260,60,260,0,,*,300,24,377.5,*,465,20,377.5,55,375,0,,115,300
2013-03,Metro,5034,13,225,41,290,12,390,*,420,36,275,105,280,*,265,*,372.5,25,470,*,625,20,440,55,450,0,,160,300
2013-03,Metro,5035,*,235,47,270,*,320,0,,24,257.5,80,265,0,,9,280,12,417.5,*,390,10,455,35,387.5,0,,110,277.5
2013-03,Metro,5037,11,235,39,250,8,317.5,0,,21,240,80,245,*,320,9,320,26,397.5,*,390,13,340,55,360,*,135,135,270
2013-03,Metro,5038,14,210,76,265,9,340,*,303.5,40,257.5,140,260,*,230,7,320,44,360,7,400,29,340,90,350,*,181.5,230,290
2013-03,Metro,5039,8,225,15,260,*,340,0,,9,280,35,260,0,,*,305,22,352.5,*,375,17,360,45,355,0,,80,320
2013-03,Metro,5040,0,,0,,0,,0,,0,,0,,0,,0,,*,455,0,,0,,*,455,0,,*,455
2013-03,Metro,5041,*,255,25,280,0,,0,,14,265,40,270,*,185,*,290,16,372.5,10,425,16,425,45,390,0,,90,300
2013-03,Metro,5042,6,232.5,41,250,*,315,0,,31,240,80,247.5,*,190,7,300,52,350,7,380,22,345,90,342.5,*,150,180,295
2013-03,Metro,5043,*,240,55,260,24,340,*,370,38,250,120,277.5,*,250,13,275,79,350,9,420,27,320,135,340,*,160,255,310
2013-03,Metro,5044,*,240,26,287.5,*,387.5,0,,13,280,45,287.5,0,,*,300,16,400,*,530,23,450,45,432.5,*,50.8,90,330
2013-03,Metro,5045,41,330,144,290,34,497.5,0,,64,280,285,310,*,197.5,16,347.5,41,430,*,690,26,410,90,400,*,475,375,335
2013-03,Metro,5046,0,,21,275,*,360,0,,17,250,40,280,0,,7,350,26,372.5,*,400,16,300,50,360,0,,95,320
2013-03,Metro,5047,*,205,6,285,7,340,0,,*,195,20,320,*,177.5,*,320,50,385,10,405,12,340,75,380,0,,95,370
2013-03,Metro,5048,*,235,30,300,6,387.5,0,,12,310,55,300,*,210,*,325,42,400,9,500,16,355,75,390,0,,125,350
2013-03,Metro,5049,*,225,16,270,*,340,0,,8,280,30,280,0,,6,285,29,355,10,435,19,400,65,370,0,,95,330
2013-03,Metro,5050,*,200,0,,0,,0,,*,280,5,220,*,270,*,315,9,330,*,380,*,375,20,340,0,,25,330
2013-03,Metro,5051,*,222.5,10,287.5,*,330,0,,*,290,15,285,6,192.5,*,310,14,385,18,445,*,460,45,380,0,,60,335
2013-03,Metro,5052,0,,0,,*,360,0,,*,133.5,*,246.75,*,166,*,290,8,370,*,420,*,420,20,370,0,,20,370
2013-03,Metro,5061,9,250,39,295,*,410,0,,17,300,70,300,0,,16,380,24,460,8,617.5,19,400,65,430,0,,135,350
2013-03,Metro,5062,*,210,20,277.5,0,,0,,20,272.5,45,270,*,230,*,315,18,387.5,13,600,19,330,55,395,0,,100,305
2013-03,Metro,5063,11,270,39,300,10,385,*,612.5,31,290,95,300,*,300,14,392.5,29,440,6,637.5,27,410,80,420,0,,170,350
2013-03,Metro,5064,8,222.5,10,302.5,*,450,0,,11,335,30,300,*,160,*,495,16,420,6,730,13,600,40,460,0,,70,400
2013-03,Metro,5065,28,240,57,300,10,322.5,0,,12,277.5,105,280,*,195,*,395,16,445,8,540,13,470,45,450,0,,150,300
2013-03,Metro,5066,*,230,9,295,*,465,0,,*,342.5,15,300,0,,*,335,12,455,6,640,15,425,35,442.5,0,,50,420
2013-03,Metro,5067,15,230,55,320,28,430,0,,48,280,145,320,*,300,27,390,42,487.5,7,625,20,492.5,100,450,0,,245,360
2013-03,Metro,5068,*,230,55,300,7,325,0,,21,285,90,300,*,202.5,11,340,26,420,6,585,16,465,60,420,*,105,150,332.5
2013-03,Metro,5069,7,225,19,290,*,385,0,,21,310,50,295,*,147,12,380,20,385,10,550,20,442.5,65,395,0,,115,360
2013-03,Metro,5070,7,220,56,272.5,15,350,*,1000,29,260,110,270,*,136.25,*,295,37,380,6,490,23,390,75,380,16,165,195,295
2013-03,Metro,5072,*,185,21,280,10,345,0,,14,272.5,50,280,0,,9,330,29,395,*,495,20,365,65,380,*,180,115,327.5
2013-03,Metro,5073,*,225,23,255,*,297.5,0,,8,232.5,35,250,0,,8,297.5,50,350,*,467.5,38,365,100,350,0,,135,320
2013-03,Metro,5074,*,200,23,260,*,300,0,,8,237.5,35,245,*,200,6,300,35,330,*,400,27,310,75,317.5,0,,110,300
2013-03,Metro,5075,0,,10,265,6,362.5,*,350,6,310,25,300,*,245,*,250,19,345,*,355,18,330,45,340,*,165,65,325
2013-03,Metro,5076,0,,*,230,*,300,0,,*,320,5,307.5,0,,*,360,12,360,*,450,10,360,25,365,0,,30,345
2013-03,Metro,5081,*,202.5,28,295,6,357.5,0,,13,330,50,300,0,,*,315,24,392.5,*,580,19,410,50,400,0,,105,350
2013-03,Metro,5082,10,220,39,270,10,385,0,,15,260,75,267.5,*,157.5,14,312.5,46,382.5,8,442.5,37,360,110,370,0,,185,330
2013-03,Metro,5083,*,145,15,300,*,310,0,,9,275,30,300,*,210,10,320,21,320,*,450,15,400,50,337.5,0,,85,310
2013-03,Metro,5084,*,240,13,245,*,340,0,,10,239,25,240,0,,7,250,34,320,7,380,46,285,95,295,0,,120,285
2013-03,Metro,5085,*,200,17,245,*,350,0,,6,235,30,250,*,310,12,285,107,350,10,387.5,40,340,170,345,0,,200,330
2013-03,Metro,5086,*,134.8,21,260,*,340,0,,13,245,35,260,0,,9,235,69,340,14,397.5,39,340,130,340,*,172.5,170,320
2013-03,Metro,5087,*,202.5,36,250,*,295,0,,14,242.5,55,250,*,130,*,300,37,350,*,390,28,287.5,70,315,0,,125,280
2013-03,Metro,5088,*,190,*,270,*,240,*,360,*,280,10,270,0,,0,,15,320,*,325,13,330,30,327.5,0,,40,300
2013-03,Metro,5089,*,300,0,,0,,0,,*,307.5,*,300,0,,*,425,14,330,6,370,10,302.5,30,330,0,,35,325
2013-03,Metro,5090,0,,11,260,*,375,0,,10,217.5,25,272.5,0,,0,,13,319.2,*,357.5,6,290,20,310,0,,45,280
2013-03,Metro,5091,*,185,*,275,0,,0,,*,255,5,252.5,0,,0,,19,310,*,340,7,290,30,310,0,,35,305
2013-03,Metro,5092,0,,9,260,*,290,0,,*,245,20,262.5,0,,*,220,29,295,8,350,26,300,65,300,0,,80,295
2013-03,Metro,5093,0,,*,247.5,0,,0,,*,260,5,250,0,,0,,22,315,*,320,12,300,35,310,0,,40,300
2013-03,Metro,5094,0,,0,,0,,0,,0,,0,,0,,0,,*,257.5,0,,*,280,*,270,0,,*,270
2013-03,Metro,5095,*,270,68,310,28,342.5,*,285,31,290,135,310,*,135,10,325,76,360,24,470,50,350,160,360,0,,295,335
2013-03,Metro,5096,0,,7,220,*,310,0,,8,260,15,250,*,135,*,275,40,295,*,305,36,292.5,80,295,0,,95,290
2013-03,Metro,5097,0,,9,255,*,335,0,,*,250,15,260,*,190,*,285,26,305,9,400,14,315,50,320,0,,65,310
2013-03,Metro,5098,*,225,0,,*,315,0,,*,225,10,225,0,,*,235,34,295,*,377.5,13,290,50,295,0,,60,290
2013-03,Metro,5107,0,,*,285,*,300,0,,*,270,5,285,*,95,0,,32,300,7,370,20,300,60,300,*,147.5,70,300
2013-03,Metro,5108,8,187.5,54,200,19,290,*,370,48,210,130,210,*,220,15,250,91,280,12,332.5,95,270,215,275,0,,345,260
2013-03,Metro,5109,0,,9,220,7,270,0,,12,209.5,30,220,0,,0,,44,290,11,340,44,272.5,100,290,0,,125,280
2013-03,Metro,5110,0,,0,,*,275,0,,*,290,*,282.5,0,,0,,14,295,*,337.5,17,305,35,305,0,,35,305
2013-03,Metro,5112,*,200,17,200,*,265,0,,15,140,40,195.5,0,,6,187.5,81,250,*,340,68,222.5,155,235,*,186,200,225
2013-03,Metro,5113,*,106.75,*,165,*,267.5,0,,6,170,15,170,*,150,11,200,152,230,12,277.5,78,225,255,230,*,150,270,227.5
2013-03,Metro,5114,7,146,*,167.5,*,240,0,,*,260,15,146,*,235,11,245,158,277.5,46,330,161,270,375,275,*,270,395,271
2013-03,Metro,5115,0,,*,187.3,8,270,0,,9,275,20,267.5,0,,*,265,69,270,10,320,74,270,155,270,0,,170,270
2013-03,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,330,0,,*,330,0,,*,330
2013-03,Metro,5120,0,,0,,0,,0,,0,,0,,0,,0,,*,265,*,370,*,377.5,*,337.5,0,,*,337.5
2013-03,Metro,5125,0,,*,270,*,360,0,,*,305,10,290,0,,*,270,30,332.5,16,467.5,22,365,70,360,0,,80,350
2013-03,Metro,5126,0,,0,,*,290,0,,*,262.5,*,265,0,,*,300,20,320,*,320,*,360,25,320,0,,25,320
2013-03,Metro,5127,0,,*,285,*,290,0,,*,315,10,285,0,,*,270,9,350,*,420,*,180,15,345,0,,25,310
2013-03,Metro,5157,*,135,0,,0,,0,,0,,*,135,*,150,0,,0,,0,,0,,*,150,0,,*,142.5
2013-03,Metro,5158,0,,11,265,0,,0,,*,280,15,267.5,0,,*,280,63,340,18,405,35,350,120,350,0,,135,340
2013-03,Metro,5159,0,,*,275,*,300,0,,*,280,*,285,*,130,*,300,76,340,21,405,25,330,125,350,*,120,130,350
2013-03,Metro,5161,0,,*,260,*,300,0,,7,245,15,260,0,,*,310,21,300,7,350,16,297.5,45,300,0,,60,297.5
2013-03,Metro,5162,0,,16,232.5,10,300,0,,24,247.5,50,250,*,180,0,,74,297.5,18,350,52,300,145,300,0,,195,290
2013-03,Metro,5163,10,200,*,250,*,257.5,0,,6,245,20,200,*,175,*,196.075,28,287.5,*,400,29,280,60,280,0,,80,275
2013-03,Metro,5164,6,200,*,237,0,,0,,*,247,10,220,0,,*,425,19,280,0,,21,260,40,280,0,,55,265
2013-03,Metro,5165,*,207.5,13,240,*,550,0,,12,235,30,240,*,180,6,270,28,300,*,460,17,285,55,295,*,148.5,85,275
2013-03,Metro,5166,0,,*,255,0,,0,,*,260,*,257.5,0,,0,,*,280,0,,7,310,10,292.5,0,,15,282.5
2013-03,Metro,5167,0,,*,230,*,390,0,,*,151.25,5,190,0,,*,260,18,300,9,365,21,315,50,315,0,,55,300
2013-03,Metro,5168,0,,*,255,*,330,0,,0,,*,292.5,*,190,*,277.5,13,300,*,300,8,255,25,297.5,0,,30,297.5
2013-03,Metro,5169,0,,*,203.5,7,300,0,,*,231.5,15,275,*,260,*,250,42,320,36,377.5,46,337.5,130,332.5,0,,140,330
2013-03,Metro,5170,0,,0,,0,,0,,0,,0,,*,230,0,,*,340,*,315,*,280,10,302.5,0,,10,302.5
2013-03,Metro,5171,0,,0,,*,300,0,,0,,*,300,0,,*,240,7,310,6,375,8,305,25,310,0,,25,310
2013-03,Metro,5172,0,,0,,0,,0,,0,,0,,0,,*,350,6,350,*,365,*,290,10,350,0,,10,350
2013-03,Metro,5173,*,252.5,9,240,8,233,*,475,6,235,25,240,*,280,*,250,46,290,18,350,56,285,120,295,0,,150,285
2013-03,Metro,5174,0,,0,,0,,0,,0,,0,,*,260,*,265,13,270,8,335,16,267.5,40,270,0,,40,270
2013-03,Rest of State,5072,0,,0,,*,345,0,,*,237.5,*,307.5,0,,0,,0,,*,500,*,495,*,497.5,0,,5,345
2013-03,Rest of State,5115,0,,0,,0,,0,,0,,0,,*,170,0,,0,,0,,*,205,*,180,0,,*,180
2013-03,Rest of State,5116,*,356.05,*,100,*,280,0,,10,222.5,20,242.5,0,,0,,40,282.5,9,360,25,285,75,290,0,,90,285
2013-03,Rest of State,5118,*,142,15,230,*,270,*,325,12,240,35,240,*,100,*,242.5,45,290,12,345,48,285,110,295,0,,145,280
2013-03,Rest of State,5132,0,,0,,0,,0,,0,,0,,0,,0,,*,310,0,,0,,*,310,0,,*,310
2013-03,Rest of State,5133,0,,0,,0,,0,,0,,0,,0,,0,,*,390,0,,0,,*,390,0,,*,390
2013-03,Rest of State,5136,0,,0,,0,,*,320,0,,*,320,0,,0,,0,,0,,0,,0,,0,,*,320
2013-03,Rest of State,5137,0,,0,,0,,0,,0,,0,,0,,0,,*,325,*,770,0,,*,635,0,,*,635
2013-03,Rest of State,5138,0,,0,,0,,0,,0,,0,,0,,0,,*,360,0,,0,,*,360,0,,*,360
2013-03,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,650,0,,*,650,0,,*,650
2013-03,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,*,302.5,0,,*,530,0,,*,310,0,,*,310
2013-03,Rest of State,5151,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,500,0,,*,500,0,,*,500
2013-03,Rest of State,5152,*,295,0,,0,,0,,*,485,*,390,0,,*,450,7,480,*,470,8,567.5,20,495,0,,20,495
2013-03,Rest of State,5153,0,,0,,0,,0,,0,,0,,0,,0,,*,300,*,600,6,370,10,340,0,,10,340
2013-03,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,0,,*,462.5,*,650,*,462.5,10,480,0,,10,480
2013-03,Rest of State,5155,0,,0,,0,,0,,0,,0,,0,,*,300,*,395,*,450,*,425,10,410,0,,10,410
2013-03,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,0,,*,375,0,,*,400,*,400,0,,*,400
2013-03,Rest of State,5172,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2013-03,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,360,*,220,5,350,0,,5,350
2013-03,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,0,,*,240,*,260,*,270,5,255,0,,5,255
2013-03,Rest of State,5204,6,142.5,*,220,*,305,0,,*,170,10,160,0,,*,205,10,270,*,138.5,*,250,20,250,0,,30,240
2013-03,Rest of State,5210,0,,0,,0,,0,,0,,0,,0,,0,,*,355,*,330,*,292.5,5,330,0,,5,330
2013-03,Rest of State,5211,*,155,10,192.5,7,210,0,,13,200,30,200,*,200,*,245,29,260,21,330,31,270,85,270,0,,120,260
2013-03,Rest of State,5212,0,,*,210,*,240,0,,*,200,*,210,*,180,0,,6,292.5,*,330,*,300,10,292.5,0,,15,250
2013-03,Rest of State,5213,0,,0,,0,,0,,*,215,*,215,0,,*,235,*,265,*,280,*,250,10,257.5,0,,15,245
2013-03,Rest of State,5214,*,170,*,230,*,247.5,0,,*,205,10,220,0,,*,250,32,252.5,15,320,25,260,75,265,0,,85,257.5
2013-03,Rest of State,5220,0,,0,,0,,0,,0,,0,,0,,0,,*,147,0,,0,,*,147,0,,*,147
2013-03,Rest of State,5221,0,,*,80.5,0,,0,,0,,*,80.5,0,,0,,0,,0,,0,,0,,*,163,*,121.75
2013-03,Rest of State,5222,0,,*,117.5,0,,0,,0,,*,117.5,0,,*,250,*,175,0,,0,,*,212.5,0,,*,175
2013-03,Rest of State,5223,0,,*,165,0,,0,,*,150,5,150,0,,*,185,7,250,*,237.5,*,265,15,230,0,,25,220
2013-03,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,*,175,*,270,0,,0,,*,222.5,0,,*,222.5
2013-03,Rest of State,5232,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,375,0,,*,375,0,,*,375
2013-03,Rest of State,5233,0,,0,,0,,0,,*,210,*,210,0,,0,,*,250,*,4850,0,,*,2550,0,,*,250
2013-03,Rest of State,5234,0,,0,,0,,0,,0,,0,,*,210,0,,*,290,0,,*,250,*,250,0,,*,250
2013-03,Rest of State,5235,0,,0,,*,210,0,,0,,*,210,0,,*,125,*,250,*,340,*,240,10,245,0,,10,240
2013-03,Rest of State,5237,0,,0,,0,,0,,0,,0,,0,,0,,*,255,0,,0,,*,255,0,,*,255
2013-03,Rest of State,5238,0,,*,185,0,,0,,*,175,*,180,0,,*,185,9,260,0,,10,232.5,25,230,0,,25,225
2013-03,Rest of State,5240,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,0,,*,220,0,,*,220
2013-03,Rest of State,5241,0,,0,,0,,*,280,0,,*,280,*,170,0,,*,340,*,320,*,310,10,320,0,,10,312.5
2013-03,Rest of State,5242,0,,0,,0,,0,,0,,0,,0,,0,,*,320,0,,*,375,*,335,0,,*,335
2013-03,Rest of State,5243,0,,0,,0,,0,,0,,0,,0,,*,275,0,,*,385,*,375,*,375,0,,*,375
2013-03,Rest of State,5244,0,,*,252.5,*,350,*,390,*,260,*,260,*,230,*,380,*,315,*,450,*,290,15,320,0,,20,317.5
2013-03,Rest of State,5245,0,,*,270,0,,0,,*,255,*,262.5,0,,*,300,*,380,*,450,*,540,15,420,0,,15,380
2013-03,Rest of State,5250,0,,0,,*,315,0,,0,,*,315,0,,*,330,6,325,*,420,*,310,10,330,0,,15,330
2013-03,Rest of State,5251,0,,10,257.5,21,295,*,400,9,320,40,290,*,235,*,285,42,320,31,410,31,336,105,350,0,,150,325
2013-03,Rest of State,5252,0,,*,265,*,250,*,345,*,292.5,10,290,*,250,0,,26,300,9,385,12,307.5,50,302.5,0,,55,300
2013-03,Rest of State,5253,9,130,15,185,16,232.5,*,247.5,20,175,60,190,*,160,10,215,79,245,47,280,76,240,215,245,*,90,280,240
2013-03,Rest of State,5254,0,,0,,0,,0,,0,,0,,0,,0,,*,220,*,280,*,192.5,5,220,0,,5,220
2013-03,Rest of State,5255,*,220,*,237.5,8,247.5,0,,*,255,15,247.5,*,190,*,220,23,290,15,350,8,275,50,300,0,,65,282.5
2013-03,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,*,187.5,6,227.5,*,275,0,,10,222.5,0,,10,222.5
2013-03,Rest of State,5259,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,250,0,,*,250
2013-03,Rest of State,5260,0,,0,,0,,0,,0,,0,,0,,0,,*,240,0,,*,92.5,5,175,0,,5,175
2013-03,Rest of State,5262,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2013-03,Rest of State,5263,0,,0,,0,,0,,0,,0,,0,,0,,*,200,*,220,0,,*,210,0,,*,210
2013-03,Rest of State,5264,0,,*,140,0,,0,,0,,*,140,0,,0,,*,190,*,225,0,,*,200,0,,*,200
2013-03,Rest of State,5266,0,,0,,0,,0,,0,,0,,0,,*,130,0,,0,,0,,*,130,0,,*,130
2013-03,Rest of State,5267,0,,0,,*,120,0,,0,,*,120,0,,0,,*,130,*,180,*,210,5,155,0,,10,142.5
2013-03,Rest of State,5268,0,,*,190,*,210,0,,*,100,*,190,*,200,*,165,14,210,*,210,12,205,35,205,0,,35,200
2013-03,Rest of State,5269,*,140,0,,0,,0,,0,,*,140,0,,0,,0,,0,,0,,0,,0,,*,140
2013-03,Rest of State,5270,0,,0,,0,,0,,0,,0,,0,,0,,*,150,0,,*,200,*,175,0,,*,175
2013-03,Rest of State,5271,6,130,6,162.5,0,,0,,*,130,15,140,*,145,6,205,26,220,*,250,6,245,40,220,0,,55,200
2013-03,Rest of State,5272,0,,0,,0,,0,,0,,0,,0,,0,,*,180,0,,0,,*,180,0,,*,180
2013-03,Rest of State,5275,0,,*,110,*,145,0,,*,130,5,130,0,,0,,*,160,*,215,*,190,10,180,0,,20,155
2013-03,Rest of State,5276,0,,0,,*,235,0,,0,,*,235,0,,0,,*,205,*,285,6,270,10,240,0,,15,235
2013-03,Rest of State,5277,0,,*,107.5,0,,0,,*,130,*,130,0,,0,,14,190,*,190,*,172.5,20,190,0,,25,170
2013-03,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,197.5,*,197.5,0,,*,197.5
2013-03,Rest of State,5280,*,85,9,130,*,175,0,,7,120,20,125,*,100,*,165,15,180,*,240,20,200,45,190,0,,65,160
2013-03,Rest of State,5290,*,112.5,61,170,15,255,0,,50,130,130,150,0,,16,235,79,240,23,300,84,210,200,235,0,,330,210
2013-03,Rest of State,5291,0,,*,140,0,,0,,*,105,*,110,0,,*,130,9,220,*,240,10,235,25,220,0,,30,220
2013-03,Rest of State,5301,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,100,0,,*,100,0,,*,100
2013-03,Rest of State,5302,0,,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,*,160,0,,*,160
2013-03,Rest of State,5304,*,120,0,,0,,0,,0,,*,120,0,,0,,*,170,*,200,*,145,*,170,0,,*,157.5
2013-03,Rest of State,5307,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,*,101,*,180,0,,*,180
2013-03,Rest of State,5309,0,,0,,0,,0,,0,,0,,0,,0,,*,210,0,,0,,*,210,0,,*,210
2013-03,Rest of State,5320,0,,0,,0,,0,,0,,0,,0,,*,190,0,,0,,0,,*,190,0,,*,190
2013-03,Rest of State,5330,0,,0,,*,195,0,,0,,*,195,0,,*,175,11,180,0,,10,182.5,25,180,0,,25,180
2013-03,Rest of State,5331,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,155,*,155,0,,*,155
2013-03,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,0,,*,110,0,,0,,*,110,0,,*,110
2013-03,Rest of State,5333,*,165,*,150,0,,0,,*,140,5,150,0,,*,180,24,235,8,245.5,6,197.5,45,225,0,,50,210
2013-03,Rest of State,5340,0,,*,125,0,,0,,*,120,*,125,0,,0,,*,222.5,0,,0,,*,222.5,0,,5,170
2013-03,Rest of State,5341,0,,7,160,0,,0,,6,140,15,145,0,,*,205,17,230,*,310,10,172.5,35,215,0,,50,185
2013-03,Rest of State,5342,0,,0,,0,,0,,*,160,*,160,0,,0,,0,,*,270,*,190,*,230,0,,*,190
2013-03,Rest of State,5343,*,155,8,165,0,,0,,7,150,15,155,*,150,11,170,25,195,6,317.5,21,180,65,190,0,,80,180
2013-03,Rest of State,5344,0,,0,,0,,0,,0,,0,,0,,*,160,*,220,*,195,*,250,10,207.5,0,,10,207.5
2013-03,Rest of State,5345,*,110,12,140,0,,0,,0,,15,140,0,,*,160,6,215,*,230,*,170,15,200,0,,25,147.5
2013-03,Rest of State,5351,0,,*,192.5,*,275,0,,*,169,*,190,0,,*,227.5,*,295,*,380,8,262.5,20,285,0,,25,262.5
2013-03,Rest of State,5352,0,,6,220,*,310,0,,*,230,10,227.5,0,,*,180,12,305,*,390,17,260,35,295,0,,45,280
2013-03,Rest of State,5353,*,140,0,,*,260,0,,*,190,*,190,0,,6,265,6,240,0,,7,220,20,250,0,,20,250
2013-03,Rest of State,5355,0,,6,200,*,185,0,,*,270,10,210,*,145.2,6,242.5,15,295,*,380,7,270,35,277.5,0,,45,270
2013-03,Rest of State,5356,0,,0,,0,,0,,0,,0,,0,,*,300,*,200,0,,*,250,*,250,0,,*,250
2013-03,Rest of State,5360,*,120,0,,0,,0,,0,,*,120,0,,0,,*,325,*,270,*,320,10,320,0,,10,320
2013-03,Rest of State,5371,0,,0,,*,300,0,,0,,*,300,0,,0,,*,250,*,450,*,250,*,250,0,,*,250
2013-03,Rest of State,5372,0,,0,,0,,0,,*,195,*,195,0,,0,,*,400,*,345,*,255,5,345,0,,10,322.5
2013-03,Rest of State,5373,0,,*,200,0,,0,,*,175,*,175,0,,*,178,10,235,0,,*,250,10,235,0,,15,220
2013-03,Rest of State,5374,0,,0,,0,,0,,*,120,*,120,0,,0,,*,212.5,*,220,0,,*,220,0,,*,197.5
2013-03,Rest of State,5400,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,330,0,,*,290,0,,*,290
2013-03,Rest of State,5401,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
