Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2013-06,Metro,5000,281,270,199,400,67,420,*,285,233,285,785,310,8,325,34,390,25,480,*,750,29,400,100,412.5,29,205,910,320
2013-06,Metro,5006,25,270,54,322.5,9,450,0,,46,327.5,135,320,*,330,11,410,19,500,6,565,25,450,65,450,*,202.5,200,350
2013-06,Metro,5007,0,,15,290,10,417.5,*,580,13,400,40,360,*,113.1,22,320,24,397.5,*,432.5,26,345,80,370,0,,115,370
2013-06,Metro,5008,*,182.5,21,250,8,355,0,,12,272.5,45,265,6,125,11,275,43,330,*,390,32,300,95,312.5,0,,140,300
2013-06,Metro,5009,*,200,*,300,*,300,*,380,*,308,15,300,0,,11,295,11,310,*,310,21,290,45,297.5,0,,55,300
2013-06,Metro,5010,0,,6,262.5,0,,0,,*,260,10,260,0,,*,300,14,310,*,480,11,290,30,300,0,,40,285
2013-06,Metro,5011,*,205,44,260,*,370,0,,15,265,65,260,*,165,11,300,35,340,*,470,25,340,75,330,*,147.1,145,290
2013-06,Metro,5012,0,,18,240,6,327.5,*,345,18,235,45,240,0,,*,230,19,300,14,97.15,26,305,65,298,0,,105,260
2013-06,Metro,5013,*,200,17,220,*,240,0,,13,200,35,220,0,,11,260,16,315,*,385,29,280,60,295,0,,90,250
2013-06,Metro,5014,*,195,27,260,0,,0,,13,230,45,240,0,,13,290,28,332.5,6,420,30,312,75,310,0,,120,290
2013-06,Metro,5015,11,300,10,322.5,*,500,0,,25,280,50,292.5,*,250,8,315,22,397.5,*,400,28,345,60,365,*,90,110,320
2013-06,Metro,5016,*,205,14,270,0,,0,,12,237.5,30,260,*,155,6,332.5,20,362.5,7,460,22,345,55,360,0,,85,330
2013-06,Metro,5017,0,,0,,0,,0,,*,290,*,290,*,220,*,270,19,325,*,350,21,280,45,300,0,,50,297.5
2013-06,Metro,5018,0,,*,300,*,360,0,,*,330,15,330,0,,0,,18,372.5,*,430,8,355,30,370,0,,45,360
2013-06,Metro,5019,0,,34,270,*,365,*,420,18,250,55,275,0,,11,300,18,360,*,470,25,340,55,350,0,,115,320
2013-06,Metro,5020,0,,0,,*,295,0,,*,320,*,315,0,,*,350,*,360,*,450,7,390,10,367.5,0,,15,355
2013-06,Metro,5021,*,235,10,365,7,500,0,,*,380,20,395,0,,6,290,8,435,6,540,18,370,40,390,0,,55,390
2013-06,Metro,5022,10,225,74,280,*,515,*,0,28,250,120,270,0,,10,317.5,36,450,17,650,21,430,85,450,0,,200,335
2013-06,Metro,5023,*,207.5,38,265,7,400,0,,11,270,60,272.5,*,115,6,275,45,375,*,415,27,345,85,350,0,,145,320
2013-06,Metro,5024,11,210,40,265,6,335,0,,26,235,85,250,*,220,*,340,27,360,9,380,16,360,55,360,0,,140,300
2013-06,Metro,5025,*,200,*,285,*,365,0,,*,212.5,10,300,0,,*,300,22,370,*,470,8,327.5,40,365,0,,50,332.5
2013-06,Metro,5031,6,217.5,29,275,*,320,0,,8,225,50,265,6,167,22,322.5,28,387.5,8,450,20,290,85,345,7,167.5,140,300
2013-06,Metro,5032,*,190,43,255,8,337.5,0,,30,245,85,255,*,115,9,325,40,380,6,495,22,325,80,360,*,160,170,297.5
2013-06,Metro,5033,26,161,38,260,9,330,0,,14,245,85,240,*,159.25,10,321.25,31,365,*,447.5,24,320,70,340,*,137.5,155,280
2013-06,Metro,5034,*,265,57,300,7,420,*,797.5,25,260,95,290,*,147.5,*,395,21,420,*,475,30,450,55,425,*,152.5,155,350
2013-06,Metro,5035,*,235,26,272.5,*,340,0,,27,270,60,270,0,,*,360,12,385,*,370,13,320,30,340,0,,90,290
2013-06,Metro,5037,10,222.5,41,250,7,370,0,,23,260,80,250,0,,9,320,25,370,*,390,15,360,55,355,0,,135,280
2013-06,Metro,5038,14,207.5,79,260,10,305,*,410,29,265,135,260,*,250,19,330,46,357.5,*,470,23,340,95,350,*,206,230,290
2013-06,Metro,5039,*,160,10,252.5,*,330,0,,18,260,35,255,0,,*,320,26,377.5,*,400,35,340,65,350,0,,100,320
2013-06,Metro,5040,0,,0,,0,,0,,0,,0,,0,,0,,*,387.5,*,520,*,380,10,390,0,,10,390
2013-06,Metro,5041,17,210,30,280,*,300,*,320,17,260,65,262.5,*,200,9,270,11,395,7,485,14,377.5,40,377.5,0,,110,280
2013-06,Metro,5042,*,200,40,260,*,330,0,,13,230,55,250,*,140,*,260,33,340,*,425,20,320,65,330,*,162.5,125,280
2013-06,Metro,5043,6,235,46,267.5,19,320,*,380,29,270,100,270,*,230,11,300,63,365,6,407.5,32,328,115,350,*,120,220,300
2013-06,Metro,5044,6,185,37,300,6,350,0,,11,250,60,297.5,*,200,10,345,26,400,9,590,17,490,65,420,0,,125,340
2013-06,Metro,5045,55,250,140,300,23,450,*,1975,55,280,275,300,*,290,16,345,25,450,7,550,22,335,75,400,0,,350,320
2013-06,Metro,5046,*,240,25,290,6,325,0,,15,250,45,290,*,145,8,350,37,390,*,430,21,345,70,360,0,,120,345
2013-06,Metro,5047,*,267.5,*,270,*,332.5,0,,7,265,15,270,*,290,*,300,40,380,*,477.5,17,370,65,375,0,,80,350
2013-06,Metro,5048,*,260,30,280,*,350,0,,13,265,50,280,0,,9,320,46,395,10,450,11,350,75,392.5,0,,125,350
2013-06,Metro,5049,*,212.5,14,300,*,350,*,450,7,220,30,300,0,,*,375,26,370,6,392.5,22,375,60,375,0,,90,340
2013-06,Metro,5050,*,225,*,305,0,,0,,*,300,*,290,0,,*,160,7,380,*,455,*,400,15,400,0,,20,380
2013-06,Metro,5051,0,,8,300,*,340,0,,*,290,10,300,0,,7,335,19,370,15,490,15,235,55,370,0,,65,350
2013-06,Metro,5052,*,218,*,250,0,,0,,0,,*,250,0,,6,290,7,405,*,537.5,*,350,20,385,0,,25,350
2013-06,Metro,5061,12,252.5,34,317.5,10,427.5,0,,17,330,75,315,0,,10,350,22,525,11,550,26,512.5,70,500,0,,140,375
2013-06,Metro,5062,7,220,34,280,0,,0,,19,270,60,275,*,170,9,335,21,400,9,600,15,400,55,400,0,,115,300
2013-06,Metro,5063,12,250,36,320,10,435,0,,26,292.5,85,312.5,*,260,21,370,24,450,*,660,18,437.5,70,422.5,0,,150,370
2013-06,Metro,5064,*,200,11,335,*,540,0,,*,305,20,325,*,175,*,370,14,442.5,6,660,13,550,40,450,0,,60,405
2013-06,Metro,5065,15,250,34,282.5,*,395,0,,18,250,70,275,*,270,*,410,16,487.5,*,560,12,435,40,452.5,0,,110,300
2013-06,Metro,5066,*,225,15,290,0,,0,,9,300,30,285,*,220,6,375,16,415,12,600,17,480,55,450,0,,80,360
2013-06,Metro,5067,18,240,63,320,15,450,0,,40,292.5,135,310,*,255,24,370,26,482.5,7,625,20,465,80,440,0,,215,342.5
2013-06,Metro,5068,7,240,49,290,7,380,0,,21,295,85,292.5,*,307.5,16,327.5,13,370,7,500,17,440,55,395,0,,140,325
2013-06,Metro,5069,6,215,17,295,*,450,0,,12,322.5,40,300,*,110,*,300,14,385,*,550,17,395,40,390,*,165,80,322.5
2013-06,Metro,5070,7,240,55,275,*,387.5,0,,37,275,105,275,*,147,9,330,35,375,*,470,37,350,85,360,25,165,215,290
2013-06,Metro,5072,7,220,22,285,*,387.5,0,,18,275,50,280,0,,12,320,22,365,8,490,22,287.5,65,345,0,,115,300
2013-06,Metro,5073,*,171.65,17,275,*,332.5,0,,13,245,35,265,0,,*,320,49,380,9,470,28,350,85,360,0,,125,350
2013-06,Metro,5074,*,202.5,17,250,*,320,0,,23,250,45,250,*,139,10,290,48,350,12,392.5,40,315,110,330,*,111.25,160,300
2013-06,Metro,5075,0,,8,262.5,*,382.5,0,,*,235,15,270,*,130,*,275,28,330,8,365,30,300,70,320,*,159,95,300
2013-06,Metro,5076,0,,*,292.5,*,395,0,,*,347.5,*,310,*,220,0,,17,340,*,400,9,340,30,340,0,,35,340
2013-06,Metro,5081,*,237.5,30,292.5,*,345,*,420,17,290,55,290,0,,*,280,15,355,11,550,6,610,35,432.5,0,,85,320
2013-06,Metro,5082,9,190,35,270,8,365,0,,30,240,80,260,6,182.5,21,300,42,370,13,430,28,340,110,352.5,*,155,195,310
2013-06,Metro,5083,*,185,34,265,*,320,0,,11,260,45,265,*,367.5,7,300,19,380,*,350,16,347.5,45,350,0,,90,297.5
2013-06,Metro,5084,*,195,8,222.5,*,250,0,,*,201.3,20,215,*,190,8,266.5,35,330,*,360,33,290,80,300,0,,100,286.5
2013-06,Metro,5085,*,230,12,245,*,340,0,,7,174.7,20,235,*,170,15,290,116,340,11,450,62,300,210,330,0,,230,328
2013-06,Metro,5086,*,119,22,257.5,*,352.5,0,,16,189.2,45,250,*,115,7,295,75,350,9,380,45,330,135,330,0,,180,315
2013-06,Metro,5087,*,202.5,40,250,*,365,0,,16,245,60,250,*,175,*,158.3,64,350,*,535,35,320,105,340,0,,165,295
2013-06,Metro,5088,0,,10,260,0,,0,,*,220,15,250,0,,*,240,11,300,0,,13,300,25,300,0,,40,265
2013-06,Metro,5089,0,,0,,*,370,0,,*,285,*,285,0,,0,,11,320,7,450,*,330,25,375,0,,30,337.5
2013-06,Metro,5090,0,,11,270,*,290,0,,*,185,15,260,*,177.5,*,272.5,21,320,*,400,12,320,40,320,0,,55,300
2013-06,Metro,5091,*,180,*,250,*,320,0,,*,125,10,185,0,,0,,17,315,*,365,*,165,20,330,0,,30,300
2013-06,Metro,5092,0,,20,265,*,285,0,,17,270,40,270,*,125,*,255,33,320,8,355,21,300,65,310,0,,110,295
2013-06,Metro,5093,0,,*,237.5,*,290,0,,*,230,10,237.5,0,,*,300,24,310,*,318.5,13,310,40,310,0,,50,300
2013-06,Metro,5094,*,175,*,210,0,,0,,*,170,*,175,0,,0,,*,310,0,,*,310,*,310,0,,5,280
2013-06,Metro,5095,*,245,61,300,63,350,*,126.5,57,290,185,300,0,,16,325,91,350,27,470,46,330,180,352.5,0,,365,330
2013-06,Metro,5096,0,,*,255,*,295,0,,*,245,15,255,0,,*,280,31,290,*,380,25,300,60,297.5,0,,70,295
2013-06,Metro,5097,0,,17,260,*,322.5,0,,*,260,25,260,*,220,*,310,34,320,6,355,27,310,70,320,0,,95,307.5
2013-06,Metro,5098,*,220,*,282.5,*,280,0,,0,,10,240,0,,*,200,30,305,*,405,22,287.5,55,300,0,,65,300
2013-06,Metro,5106,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,350,0,,*,350,0,,*,350
2013-06,Metro,5107,*,120,*,245,*,320,0,,*,300,10,300,*,200,0,,42,290,*,252.4,27,295,75,290,0,,80,292.5
2013-06,Metro,5108,6,205,44,220,12,310,*,233.35,62,202.5,125,220,*,195,13,221,153,280,16,335,92,267.5,275,270,0,,400,265
2013-06,Metro,5109,0,,21,240,*,285,0,,20,225,45,230,*,140,*,161.5,42,290,12,300,45,280,100,280,0,,145,270
2013-06,Metro,5110,0,,0,,*,282.5,0,,6,285,10,282.5,*,130,*,250,18,287.5,8,332.5,30,307.5,60,300,0,,70,295
2013-06,Metro,5112,6,200,*,200,*,128,0,,18,130,30,160,*,145,11,190,88,230.5,13,290,87,225,200,230,0,,230,210
2013-06,Metro,5113,6,151,7,117.5,*,255,0,,10,152.5,25,153,*,130,10,200,224,225.5,14,250,108,225,355,225,0,,385,221
2013-06,Metro,5114,*,150.5,*,132.3,6,267.5,*,210,*,260,15,235,0,,14,216.5,183,280,51,321,160,270,410,275,0,,420,275
2013-06,Metro,5115,*,60.5,0,,*,280,0,,*,267.5,*,265,0,,0,,122,240,26,309.9,75,275,225,260,0,,225,260
2013-06,Metro,5117,0,,*,250,0,,0,,*,250,*,250,0,,0,,*,350,0,,*,385,*,367.5,0,,*,300
2013-06,Metro,5120,0,,0,,0,,0,,0,,0,,0,,0,,*,250,*,425,*,200,*,230,0,,*,230
2013-06,Metro,5121,0,,0,,0,,0,,0,,0,,0,,0,,*,310,0,,*,450,*,335,0,,*,335
2013-06,Metro,5125,0,,*,285,6,337.5,0,,10,280,20,290,0,,7,270,30,317.5,17,410,32,332.5,85,325,0,,105,320
2013-06,Metro,5126,0,,*,255,*,350,0,,*,297.5,*,270,0,,0,,23,330,*,375,*,310,30,330,0,,35,322.5
2013-06,Metro,5127,0,,9,280,*,292.5,0,,7,310,20,287.5,0,,*,295,16,340,0,,*,200,20,325,0,,40,299.5
2013-06,Metro,5157,*,190,0,,0,,0,,0,,*,190,*,205,0,,*,800,0,,0,,*,502.5,0,,*,205
2013-06,Metro,5158,*,115,*,280,*,287.5,0,,6,257.5,15,265,*,167.5,*,275,57,340,22,395,30,345,115,350,0,,130,350
2013-06,Metro,5159,0,,*,275,*,330,0,,*,325,10,325,*,180,*,270,76,330,23,420,34,330,135,340,*,120,145,330
2013-06,Metro,5161,0,,9,250,*,302.5,0,,*,270,15,265,0,,0,,27,300,*,385,22,317.5,50,310,0,,70,300
2013-06,Metro,5162,*,170,39,255,12,290,0,,29,260,80,260,0,,7,270,100,290,10,340,81,310,200,300,0,,280,285
2013-06,Metro,5163,11,200,*,227.5,8,290,0,,*,225,25,215,*,200,*,260,25,280,7,335,49,275,85,280,0,,110,270
2013-06,Metro,5164,10,200,*,235,0,,0,,*,136.1,15,200,0,,0,,29,285,*,307.5,21,255,55,272.5,0,,70,267.5
2013-06,Metro,5165,*,212.5,12,250,9,290,0,,13,230,35,247.5,*,207.5,10,250,39,290,8,305,44,275,105,285,*,157,145,275
2013-06,Metro,5166,0,,*,200,0,,0,,*,200,*,200,0,,*,295,8,302.5,0,,11,300,20,300,0,,25,300
2013-06,Metro,5167,*,190,*,250,0,,0,,*,210,15,220,*,247.5,*,300,29,320,9,360,21,300,65,310,0,,80,300
2013-06,Metro,5168,*,155,*,275,0,,0,,*,230.2,5,255,0,,*,173.4,22,297.5,*,360,19,242,45,290,0,,55,280
2013-06,Metro,5169,0,,6,240,*,332.5,0,,11,255,20,255,*,145,11,270,62,300,31,380,62,320,165,320,0,,190,317.5
2013-06,Metro,5170,0,,0,,0,,0,,0,,0,,0,,*,320,8,310,*,360,*,300,15,310,0,,15,310
2013-06,Metro,5171,0,,*,240,*,280,0,,*,255,*,255,0,,*,275,8,310,*,420,*,320,15,320,0,,20,310
2013-06,Metro,5172,0,,0,,*,285,0,,0,,*,285,0,,0,,7,320,*,380,*,100,15,320,0,,15,320
2013-06,Metro,5173,0,,8,225,7,290,0,,12,231.5,25,235,*,275,7,250,58,292.5,27,350,63,300,155,300,0,,185,290.5
2013-06,Metro,5174,0,,0,,0,,0,,0,,0,,*,270,*,250,9,265,*,325,15,280,30,270,0,,30,270
2013-06,Rest of State,5072,0,,*,260,0,,0,,*,285,*,275,0,,0,,*,380,*,405,0,,*,380,0,,10,330
2013-06,Rest of State,5115,0,,0,,0,,0,,0,,0,,0,,0,,*,305,0,,0,,*,305,0,,*,305
2013-06,Rest of State,5116,*,356.05,*,310,*,275,0,,6,182.5,15,200,0,,*,240,60,260,17,355,22,280,100,280,0,,115,280
2013-06,Rest of State,5118,*,171,29,215,7,285,*,325,12,240,50,230,0,,*,225,43,290,24,382.5,48,277.5,120,290,0,,170,277.5
2013-06,Rest of State,5132,0,,0,,0,,0,,0,,0,,0,,0,,*,342.5,0,,0,,*,342.5,0,,*,342.5
2013-06,Rest of State,5134,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,460,0,,*,460,0,,*,460
2013-06,Rest of State,5136,0,,0,,0,,0,,0,,0,,*,350,0,,0,,0,,*,330,*,340,0,,*,340
2013-06,Rest of State,5137,0,,0,,0,,0,,0,,0,,0,,*,395,0,,0,,0,,*,395,0,,*,395
2013-06,Rest of State,5138,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,230,*,230,0,,*,230
2013-06,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,325,*,200,*,540,*,325,0,,*,325
2013-06,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,*,230,0,,0,,*,420,*,390,0,,*,390
2013-06,Rest of State,5144,0,,0,,0,,0,,0,,0,,*,210,0,,0,,0,,0,,*,210,0,,*,210
2013-06,Rest of State,5151,0,,0,,0,,0,,0,,0,,0,,0,,*,310,*,700,0,,*,505,0,,*,505
2013-06,Rest of State,5152,*,170,*,175,0,,0,,0,,*,172.5,*,300,*,315,10,431.25,8,555,*,525,25,485,0,,25,480
2013-06,Rest of State,5153,0,,0,,0,,0,,0,,0,,*,170,*,300,12,347.5,*,450,*,292.5,20,320,0,,20,320
2013-06,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,0,,*,425,*,462.5,*,338,10,450,0,,10,450
2013-06,Rest of State,5155,0,,0,,0,,0,,0,,0,,*,250,*,290,8,365,0,,6,367.5,20,360,0,,20,360
2013-06,Rest of State,5156,0,,0,,0,,0,,0,,0,,*,175,*,250,0,,0,,0,,*,212.5,0,,*,212.5
