Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2014-06,Metro,5000,350,285,245,430,31,520,*,347.5,300,275,930,313.5,*,335,56,420,30,530,7,500,34,415,130,440,117,250,1175,320
2014-06,Metro,5006,29,285,39,350,7,440,0,,33,350,110,345,0,,19,375,28,520,*,600,23,480,75,475,*,185,185,380
2014-06,Metro,5007,*,192.7,18,310,14,410,*,580,12,327.5,45,370,6,215,16,330,34,400,*,370,25,380,85,370,*,150,135,365
2014-06,Metro,5008,*,200,19,250,8,345,0,,*,250,30,257.5,0,,12,292.5,48,350,8,440,33,320,100,350,*,162.5,135,320
2014-06,Metro,5009,0,,12,250,*,375,0,,*,220,20,250,0,,6,340,20,332.5,*,487.5,12,317.5,40,335,0,,60,317.5
2014-06,Metro,5010,0,,*,252.5,0,,0,,*,180,5,195,*,250,*,310,25,350,0,,9,310,35,337.5,0,,45,310
2014-06,Metro,5011,*,230,21,285,10,380,0,,18,270,55,285,*,195,10,285,37,350,8,370,24,320,80,350,8,168,145,320
2014-06,Metro,5012,*,115,19,235,*,360,0,,11,240,35,240,0,,8,265,36,315,8,309,23,290,75,300,*,152.5,110,285
2014-06,Metro,5013,0,,18,235,0,,0,,11,250,30,235,*,160,11,280,19,310,*,332.5,13,290,45,295,0,,75,260
2014-06,Metro,5014,*,180,23,260,*,385,0,,9,225,40,250,*,315,14,317.5,28,325,*,365,25,325,70,320,0,,110,300
2014-06,Metro,5015,16,287.5,21,295,9,460,0,,19,290,65,295,*,147.5,7,330,35,400,*,400,15,340,65,360,*,150,135,315
2014-06,Metro,5016,*,232.5,11,265,*,340,0,,7,270,20,265,*,270,*,320,22,367.5,*,420,27,335,60,350,0,,80,331.5
2014-06,Metro,5017,*,120,*,267.5,*,275,0,,0,,10,252.5,0,,0,,16,317.5,0,,15,280,30,300,0,,40,280
2014-06,Metro,5018,0,,*,390,*,340,0,,*,295,10,340,0,,*,450,17,380,*,410,13,360,35,380,0,,45,380
2014-06,Metro,5019,7,200,41,280,6,370,0,,18,275,70,272.5,0,,6,300,28,392.5,10,390,22,345,65,367.5,0,,140,315
2014-06,Metro,5020,*,250,*,465,*,350,0,,*,400,10,370,0,,0,,10,455,*,610,*,335,15,450,0,,20,415
2014-06,Metro,5021,*,220,9,395,6,515,*,1200,7,360,25,395,0,,14,295,15,400,*,480,10,340,40,330,0,,65,360
2014-06,Metro,5022,12,222.5,72,290,13,500,*,315,24,277.5,120,290,*,250,10,360,36,420,12,590,17,385,75,435,0,,200,350
2014-06,Metro,5023,*,180,47,270,17,380,*,410,15,250,85,280,*,144,6,302.5,59,370,9,400,23,320,100,350,0,,185,330
2014-06,Metro,5024,7,205,43,290,10,350,0,,9,260,70,290,0,,*,380,39,400,17,460,18,462.5,80,420,0,,150,350
2014-06,Metro,5025,*,240,*,285,*,255,0,,*,360,15,280,0,,*,330,25,410,*,425,21,360,55,360,0,,65,355
2014-06,Metro,5031,6,205,21,265,7,370,*,520,12,275,45,270,*,275,11,330,36,400,*,550,44,347.5,100,360,*,171.25,145,337
2014-06,Metro,5032,10,230,54,260,10,357.5,*,422.5,26,267.5,100,265,*,205,*,340,30,370,*,750,22,365,65,370,*,165,170,285
2014-06,Metro,5033,10,161,29,270,*,330,0,,15,280,55,260,0,,8,295,37,380,*,530,17,300,65,345,*,172.05,125,290
2014-06,Metro,5034,8,220,43,300,12,405,*,510,28,272.5,95,290,*,230,*,380,14,412.5,*,950,17,420,40,420,*,172.5,135,327.5
2014-06,Metro,5035,8,240,49,270,6,327.5,0,,20,275,85,275,*,195,8,342.5,7,475,*,435,11,400,30,400,0,,115,290
2014-06,Metro,5037,15,220,54,270,*,395,0,,21,270,95,265,*,200,10,325,39,400,*,545,21,360,75,365,0,,165,300
2014-06,Metro,5038,18,220,84,280,9,325,0,,34,265,145,270,*,240,19,320,59,370,8,392.5,22,367.5,110,360,*,96.25,260,300
2014-06,Metro,5039,*,240,18,255,*,360,0,,*,302.5,25,260,*,249,*,335,24,382.5,*,400,21,310,55,350,0,,80,320
2014-06,Metro,5040,0,,0,,0,,0,,*,315,*,315,*,250,*,377.5,*,420,*,515,0,,10,450,0,,10,420
2014-06,Metro,5041,*,220,37,275,*,325,0,,15,290,60,280,*,250,8,320,21,380,7,495,16,330,55,360,*,115,115,300
2014-06,Metro,5042,0,,36,260,*,350,0,,22,237.5,60,255,*,155,*,280,41,370,8,435,16,360,70,370,*,145,135,300
2014-06,Metro,5043,*,143,39,275,16,347.5,0,,19,280,75,280,*,230,11,310,69,360,*,430,31,360,120,360,*,170,195,320
2014-06,Metro,5044,7,210,38,300,*,335,*,160,17,320,70,300,0,,6,362.5,25,450,9,540,19,440,60,440,0,,125,340
2014-06,Metro,5045,58,350,186,300,28,445,*,422.5,47,280,320,300,*,270,19,340,39,495,10,630,18,445,90,450,*,850,410,330
2014-06,Metro,5046,*,220,23,310,*,360,0,,13,275,40,300,0,,8,320,28,405,*,430,26,395,65,395,*,160,110,330
