Quarterperiodend,metro_restofstate,postcode,1BR_flats_count,1BR_flats_median$,2BR_flats_count,2BR_flats_median$,3BR_flats_count,3BR_flats_median$,4+BR_flats_count,4+BR_flats_median$,flats_unknown_count,flats_unknown_median$,total_flats_count,total_flats_median$,1BR_houses_count,1BR_houses_median$,2BR_houses_count,2BR_houses_median$,3BR_houses_count,3BR_houses_median$,4+BR_houses_count,4+BR_houses_median$,houses_unknown_count,houses_unknown_median$,total_houses_count,total_houses_median$,total_other_count,total_other_median$,total_all_count,total_all_median$
2017-09,Metro,5109,*,69.5,24,220,16,300,0,,7,240,50,257.5,*,160,0,,80,310,8,372.5,11,310,100,310,0,,150,300
2017-09,Metro,5110,0,,0,,*,287.5,0,,0,,*,287.5,0,,0,,24,317.5,11,350,*,300,40,320,0,,40,320
2017-09,Metro,5112,27,151,18,208,*,219.5,0,,*,220,50,206,*,130,21,190,189,255,12,340,19,250,245,250,0,,295,240
2017-09,Metro,5113,10,165,*,217.5,9,270,0,,*,208,25,195.75,*,164,20,220,219,250,8,260,20,290,270,250,*,120,295,250
2017-09,Metro,5114,*,240,*,255,*,270,0,,*,230,10,240,*,187,12,260,253,285,75,340,13,300,355,290,*,190,370,290
2017-09,Metro,5115,0,,*,203.15,6,300,0,,*,105,10,285,*,150,*,270,113,295,36,330,*,310,160,300,0,,170,300
2017-09,Metro,5117,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,*,320,*,310,0,,*,310
2017-09,Metro,5118,0,,0,,*,315,0,,0,,*,315,0,,0,,*,330,0,,0,,*,330,0,,*,322.5
2017-09,Metro,5120,0,,*,260,0,,0,,0,,*,260,0,,0,,*,300,0,,0,,*,300,0,,5,280
2017-09,Metro,5121,0,,0,,0,,0,,0,,0,,0,,0,,*,297.5,*,350,0,,*,320,0,,*,320
2017-09,Metro,5125,0,,*,290,8,340,0,,*,300,15,310,0,,*,195.7,36,340,7,450,*,335,50,345,0,,65,340
2017-09,Metro,5126,0,,*,275,*,340,0,,0,,*,287.5,0,,0,,13,340,*,420,8,330,25,345,0,,30,340
2017-09,Metro,5127,0,,0,,8,307.5,0,,0,,10,307.5,0,,*,320,12,352.5,*,465,0,,15,360,0,,25,350
2017-09,Metro,5157,*,200,0,,0,,0,,0,,*,200,*,185,*,200,0,,0,,0,,*,192.5,0,,*,192.5
2017-09,Metro,5158,0,,*,292.5,*,355,0,,*,330,10,330,0,,*,325,65,350,25,420,6,317.5,100,362.5,0,,110,360
2017-09,Metro,5159,0,,*,300,6,375,0,,*,260,10,300,0,,*,312.5,75,350,20,427.5,8,317.5,105,360,0,,120,350
2017-09,Metro,5161,0,,*,257.5,9,320,0,,0,,15,320,0,,*,320,23,320,7,350,*,347.5,35,330,0,,50,320
2017-09,Metro,5162,*,255,53,280,22,298,*,390,12,192.5,90,280,*,185,*,257.5,129,320,22,380,32,300,185,325,0,,275,310
2017-09,Metro,5163,10,225,*,257.5,*,304,0,,*,238,20,230,*,164,*,185,74,295,13,365,7,300,100,295,*,202,125,290
2017-09,Metro,5164,*,225,*,260,7,290,0,,0,,15,260,*,185,8,97.15,32,295,6,95,*,290,55,275,0,,70,275
2017-09,Metro,5165,*,148.6,14,265,40,340,0,,*,312.5,55,325,0,,*,267.5,52,310,9,375,6,310,70,310,6,113.05,135,320
2017-09,Metro,5166,0,,*,235,*,400,0,,0,,*,317.5,0,,0,,13,303,*,1500,*,320,15,312.5,0,,20,312.5
2017-09,Metro,5167,*,150,7,250,*,340,0,,*,235,15,272.5,0,,*,275,38,342.5,6,400,6,345,50,350,0,,65,340
2017-09,Metro,5168,0,,*,265,0,,0,,0,,*,265,0,,*,260,20,340,*,430,*,85,25,330,0,,30,320
2017-09,Metro,5169,*,220,14,285,14,320,0,,0,,30,300,0,,7,280,118,340,46,385,7,320,180,350,0,,205,340
2017-09,Metro,5170,0,,0,,0,,0,,0,,0,,0,,0,,7,295,*,340,*,200,10,315,0,,10,315
2017-09,Metro,5171,0,,*,242.5,*,320,*,345,0,,*,287.5,0,,7,290,13,340,6,377.5,*,300,25,330,0,,30,320
2017-09,Metro,5172,0,,0,,*,275,0,,0,,*,275,0,,*,300,*,350,6,425,*,350,10,380,0,,10,370
2017-09,Metro,5173,0,,9,260,*,277.5,0,,0,,10,260,0,,11,280,89,315,34,345,9,280,145,320,0,,155,320
2017-09,Metro,5174,0,,0,,0,,0,,0,,0,,0,,*,350,6,305,7,375,0,,15,345,0,,15,345
2017-09,Rest of State,5072,0,,*,300,*,355,*,485,0,,*,332.5,0,,0,,*,390,0,,0,,*,390,0,,*,355
2017-09,Rest of State,5115,0,,*,265,0,,0,,0,,*,265,0,,0,,*,290,0,,*,150,*,220,0,,*,265
2017-09,Rest of State,5116,0,,*,185,*,275,0,,0,,5,270,0,,*,181.675,69,300,22,342.5,*,280,95,310,0,,100,305
2017-09,Rest of State,5118,*,200,21,250,14,287.5,*,335,*,200,40,255,0,,7,265,63,300,23,370,8,250,100,305,0,,140,290
2017-09,Rest of State,5136,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,540,0,,*,540,0,,*,540
2017-09,Rest of State,5139,0,,0,,0,,0,,0,,0,,0,,0,,*,310,0,,0,,*,310,0,,*,310
2017-09,Rest of State,5141,0,,0,,0,,0,,0,,0,,0,,0,,*,695,0,,0,,*,695,0,,*,695
2017-09,Rest of State,5142,0,,0,,0,,0,,0,,0,,0,,0,,*,500,0,,0,,*,500,0,,*,500
2017-09,Rest of State,5144,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,660,0,,*,455,0,,*,455
2017-09,Rest of State,5151,0,,0,,0,,0,,0,,0,,0,,*,280,0,,*,550,0,,*,300,0,,*,300
2017-09,Rest of State,5152,0,,*,310,0,,0,,0,,*,310,0,,*,380,12,447.5,*,565,0,,20,447.5,0,,20,445
2017-09,Rest of State,5153,0,,0,,0,,*,455,0,,*,455,0,,0,,*,420,*,500,0,,10,435,0,,10,445
2017-09,Rest of State,5154,0,,0,,0,,0,,0,,0,,0,,*,320,*,420,*,700,0,,10,450,0,,10,450
2017-09,Rest of State,5155,0,,0,,0,,0,,0,,0,,*,200,*,370,*,410,6,450,*,460,15,417.5,0,,15,417.5
2017-09,Rest of State,5156,0,,0,,0,,0,,0,,0,,0,,*,345,*,550,*,460,0,,*,402.5,0,,*,402.5
2017-09,Rest of State,5172,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,280,*,280,0,,*,280
2017-09,Rest of State,5201,0,,0,,0,,0,,0,,0,,0,,*,260,*,340,*,455,0,,10,330,0,,10,330
2017-09,Rest of State,5202,0,,0,,0,,0,,0,,0,,0,,0,,*,335,*,725,0,,*,517.5,0,,*,517.5
2017-09,Rest of State,5203,0,,0,,0,,0,,0,,0,,0,,0,,*,285,*,395,0,,*,340,0,,*,340
2017-09,Rest of State,5204,*,152.5,*,212.5,*,287.5,0,,*,200,10,250,*,170,*,290,8,285,*,327.5,*,180,15,280,0,,25,270
2017-09,Rest of State,5210,0,,0,,0,,0,,0,,0,,0,,0,,*,335,*,400,0,,*,347.5,0,,*,347.5
2017-09,Rest of State,5211,7,170,18,240,11,270,0,,*,300,40,235,0,,9,260,65,290,30,352.5,*,325,105,307.5,0,,145,290
2017-09,Rest of State,5212,0,,*,215,*,265,0,,0,,*,247.5,0,,*,260,10,285,0,,0,,15,275,0,,15,265
2017-09,Rest of State,5213,0,,0,,0,,0,,0,,0,,0,,*,255,7,290,*,340,*,280,10,285,0,,10,285
2017-09,Rest of State,5214,*,200,6,222.5,*,230.35,0,,0,,10,210,0,,10,255,40,275,14,345,7,270,70,280,0,,80,272.5
2017-09,Rest of State,5221,0,,0,,0,,0,,0,,0,,0,,0,,*,250,0,,0,,*,250,0,,*,250
2017-09,Rest of State,5222,0,,0,,0,,0,,0,,0,,0,,0,,*,192.5,0,,*,290,*,205,0,,*,205
2017-09,Rest of State,5223,*,135,*,220,0,,0,,0,,*,192.5,*,165,*,232.5,8,245,*,300,0,,15,237.5,0,,20,225
2017-09,Rest of State,5231,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,0,,*,300,0,,*,300
2017-09,Rest of State,5233,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,*,300,0,,*,300
2017-09,Rest of State,5234,0,,*,240,0,,0,,0,,*,240,0,,*,255,*,350,*,390,0,,*,350,0,,*,302.5
2017-09,Rest of State,5235,*,145,*,190,0,,0,,0,,*,167.5,0,,*,255,6,315,*,330,0,,10,315,0,,10,300
2017-09,Rest of State,5238,*,116,0,,0,,0,,0,,*,116,0,,*,220,18,260,*,220,*,230,25,240,0,,25,235
2017-09,Rest of State,5241,0,,*,210,*,320,*,370,0,,*,320,0,,0,,*,320,*,375,*,260,*,335,0,,5,320
2017-09,Rest of State,5242,0,,*,285,0,,0,,0,,*,285,0,,0,,6,352.5,*,2555,0,,5,360,0,,10,345
2017-09,Rest of State,5243,0,,*,280,0,,0,,0,,*,280,0,,0,,0,,0,,0,,0,,0,,*,280
2017-09,Rest of State,5244,0,,*,267.5,*,342.5,0,,0,,10,302.5,0,,*,410,*,330,6,460,0,,10,395,0,,20,347.5
2017-09,Rest of State,5245,*,220,0,,0,,0,,0,,*,220,0,,*,330,*,495,*,460,*,285,10,395,0,,10,385
2017-09,Rest of State,5250,0,,*,320,*,350,0,,0,,*,345,0,,0,,0,,6,420,0,,5,420,0,,10,365
2017-09,Rest of State,5251,0,,13,275,17,330,*,395,6,265,35,295,0,,*,280,62,350,41,410,13,335,120,370,0,,155,350
2017-09,Rest of State,5252,0,,*,275,*,310,*,330,0,,5,310,*,210,*,290,29,330,6,397.5,*,210,40,322.5,0,,50,320
2017-09,Rest of State,5253,15,160,19,195,16,240,0,,*,114.5,50,195,6,170,16,222.5,124,255,45,290,11,255,200,255,*,140,255,250
2017-09,Rest of State,5254,0,,0,,0,,0,,0,,0,,0,,0,,*,255,*,400,*,100,10,175,0,,10,175
2017-09,Rest of State,5255,*,199.5,*,215,*,250,0,,0,,10,230,*,100,*,290,31,300,20,362.5,*,370,60,320,0,,65,320
2017-09,Rest of State,5256,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,*,320,*,270,0,,*,270
2017-09,Rest of State,5259,0,,0,,0,,0,,0,,0,,0,,*,180,*,240,0,,*,160,5,160,0,,5,160
2017-09,Rest of State,5260,*,300,0,,0,,0,,0,,*,300,0,,*,185,14,212.5,*,260,6,230,25,217.5,0,,25,220
2017-09,Rest of State,5261,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,200,0,,*,200,0,,*,200
2017-09,Rest of State,5264,0,,*,155,0,,0,,0,,*,155,*,130,0,,6,220,*,260,0,,10,230,0,,10,230
2017-09,Rest of State,5265,0,,0,,0,,0,,0,,0,,0,,0,,*,195,0,,*,155,*,175,0,,*,175
2017-09,Rest of State,5266,0,,*,145,0,,0,,0,,*,145,0,,0,,*,180,0,,0,,*,180,0,,*,162.5
2017-09,Rest of State,5267,*,125,0,,0,,0,,0,,*,125,0,,0,,*,180,0,,0,,*,180,0,,*,170
2017-09,Rest of State,5268,0,,*,180,*,240,0,,0,,*,180,0,,*,240,24,220,*,270,0,,30,220,0,,35,220
2017-09,Rest of State,5269,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,155,*,155
2017-09,Rest of State,5270,0,,0,,0,,0,,0,,0,,0,,0,,*,220,0,,0,,*,220,0,,*,220
2017-09,Rest of State,5271,*,150,*,180,*,230,0,,*,150,10,180,0,,*,250,33,245,*,250,0,,40,247.5,0,,45,240
2017-09,Rest of State,5272,0,,0,,0,,0,,0,,0,,0,,0,,*,210,0,,0,,*,210,0,,*,210
2017-09,Rest of State,5275,0,,*,200,*,195,0,,0,,*,195,0,,*,165,*,240,*,260,0,,5,230,0,,10,225
2017-09,Rest of State,5276,0,,*,162.5,0,,0,,0,,*,162.5,0,,0,,10,240,*,275,0,,10,245,0,,15,240
2017-09,Rest of State,5277,0,,*,155,0,,0,,0,,*,155,0,,*,225,12,192.5,*,300,*,155,20,195,0,,20,190
2017-09,Rest of State,5278,0,,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,*,160,0,,*,160
2017-09,Rest of State,5280,*,85,13,150,*,250,0,,0,,15,150,0,,*,200,45,190,10,262.5,*,220,60,200,0,,80,195
2017-09,Rest of State,5290,23,185,83,170,23,270,0,,0,,130,190,0,,30,187.5,143,250,24,350,*,240,200,250,0,,330,230
2017-09,Rest of State,5291,0,,*,120,0,,0,,0,,*,120,0,,*,170,11,250,6,315,*,220,20,250,0,,20,250
2017-09,Rest of State,5304,0,,0,,0,,0,,0,,0,,0,,0,,*,210,0,,*,175,*,192.5,0,,*,192.5
2017-09,Rest of State,5311,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,235,0,,*,235,0,,*,235
2017-09,Rest of State,5322,0,,0,,0,,0,,0,,0,,0,,0,,*,160,0,,0,,*,160,0,,*,160
2017-09,Rest of State,5330,0,,*,192.5,*,280,0,,0,,*,200,0,,*,166,11,200,*,260,6,187.5,25,200,*,52.75,30,200
2017-09,Rest of State,5332,0,,0,,0,,0,,0,,0,,0,,*,210,0,,0,,0,,*,210,0,,*,210
2017-09,Rest of State,5333,0,,*,172.5,0,,0,,*,145,*,150,*,125,*,270,38,240,6,340,*,295,50,252.5,*,250,55,250
2017-09,Rest of State,5340,0,,*,135,0,,0,,0,,*,135,0,,*,250,6,240,*,300,0,,10,260,0,,10,250
2017-09,Rest of State,5341,*,160,9,200,*,260,0,,*,160,15,175,0,,*,210,24,245,6,330,*,212.5,35,250,0,,55,225
2017-09,Rest of State,5342,0,,0,,0,,0,,0,,0,,0,,*,222.5,*,250,*,300,*,280,10,252.5,0,,10,252.5
2017-09,Rest of State,5343,*,180,8,192.5,*,226.4,0,,*,200,15,187.8,0,,12,195.5,35,230,6,305,*,255,55,230,*,195,75,220
2017-09,Rest of State,5344,0,,0,,*,180,0,,0,,*,180,0,,*,210,*,230,0,,0,,*,220,0,,*,195
2017-09,Rest of State,5345,*,137.5,7,180,0,,0,,0,,10,170,0,,0,,15,240,0,,*,250,15,240,0,,25,190
2017-09,Rest of State,5351,0,,6,224,*,237.5,0,,0,,10,229.5,0,,*,392.5,*,330,*,420,0,,10,375,0,,20,302.5
2017-09,Rest of State,5352,0,,*,240,*,260,0,,*,168.5,10,252.5,*,180,*,240,22,330,6,390,0,,30,335,0,,40,305
2017-09,Rest of State,5353,0,,*,215,0,,0,,0,,*,215,0,,*,280,12,272.5,0,,0,,15,275,0,,15,270
2017-09,Rest of State,5355,*,210,7,250,*,250,0,,0,,10,250,0,,*,250,21,300,8,370,10,310,45,310,0,,50,295
2017-09,Rest of State,5357,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,0,*,0,0,,*,0
2017-09,Rest of State,5360,0,,0,,0,,0,,0,,0,,0,,0,,*,260,0,,0,,*,260,0,,*,260
2017-09,Rest of State,5371,0,,*,217.5,0,,0,,0,,*,217.5,0,,0,,*,230,*,450,0,,*,340,0,,*,235
2017-09,Rest of State,5372,0,,0,,0,,0,,0,,0,,0,,0,,*,325,8,367.5,0,,10,365,0,,10,365
2017-09,Rest of State,5373,0,,0,,*,250,0,,*,195,*,222.5,*,180,*,280,*,310,*,340,0,,10,280,0,,10,280
2017-09,Rest of State,5374,0,,*,160.5,0,,0,,0,,*,160.5,0,,0,,*,220,0,,0,,*,220,0,,*,220
2017-09,Rest of State,5381,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,225,*,225,0,,*,225
2017-09,Rest of State,5400,0,,0,,0,,0,,0,,0,,0,,*,200,*,80,0,,0,,*,140,0,,*,140
2017-09,Rest of State,5401,0,,*,165,0,,0,,*,140,*,140,0,,*,230,*,320,0,,*,290,*,290,0,,5,230
2017-09,Rest of State,5411,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,220,*,220,0,,*,220
2017-09,Rest of State,5412,0,,0,,0,,0,,0,,0,,0,,0,,6,240,*,200,*,240,10,237.5,0,,10,237.5
2017-09,Rest of State,5413,0,,0,,0,,0,,0,,0,,0,,*,200,0,,*,275,0,,*,237.5,0,,*,237.5
2017-09,Rest of State,5416,0,,0,,0,,0,,0,,0,,0,,0,,0,,*,300,0,,*,300,0,,*,300
2017-09,Rest of State,5417,0,,0,,0,,0,,0,,0,,0,,*,145,6,217.5,*,220,0,,10,212.5,0,,10,212.5
